7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724874540, +3.52, +30.849,    +0.1, +1167.0,   -52.0,  +344.0
1724875140, +3.52, +30.849,    +0.0, +1164.0,    +3.0,  +376.0
1724875740, +3.52, +30.841,    -0.1, +1160.0,   -32.0,  +259.0
1724876340, +3.52, +30.833,    +0.1, +1144.0,   +12.0,  +492.0
1724876940, +3.52, +30.833,    -0.1, +1164.0,   -40.0,  +396.0
1724877540, +3.52, +30.817,    +0.0, +1145.0,   -16.0,  +408.0
1724878140, +3.52, +30.825,    +0.0, +1144.0,   -12.0,  +300.0
1724878740, +3.52, +30.833,    -0.0, +1136.0,   -40.0,  +408.0
1724879340, +3.52, +30.833,    +0.1, +1151.0,   +20.0,  +428.0
1724879940, +3.52, +30.817,    +0.1, +1151.0,   -58.0,  +364.0
1724880540, +3.52, +30.817,    -0.0, +1150.0,   -16.0,  +387.0
1724881140, +3.52, +30.817,    -0.0, +1159.0,    +0.0,  +408.0
1724881740, +3.52, +30.817,    +0.0, +1164.0,   -16.0,  +380.0
1724882340, +3.52, +30.809,    +0.0, +1139.0,   -20.0,  +406.0
1724882940, +3.52, +30.801,    -0.0, +1166.0,    +0.0,  +368.0
1724883540, +3.52, +30.809,    -0.1, +1126.0,   -12.0,  +412.0
1724884140, +3.52, +30.785,    -0.1, +1126.0,   -56.0,  +428.0
1724884740, +3.52, +30.785,    -0.0, +1091.0,   -50.0,  +419.0
1724885340, +3.52, +30.777,    -0.0, +1167.0,   -32.0,  +387.0
1724885940, +3.52, +30.777,    +0.0, +1104.0,   -36.0,  +403.0
1724886540, +3.52, +30.785,    -0.0, +1167.0,    -8.0,  +243.0
1724887140, +3.52, +30.785,    -0.1, +1164.0,    +6.0,  +368.0
1724887740, +3.52, +30.785,    -0.1, +1164.0,   -29.0,  +272.0
1724888340, +3.52, +30.777,    -0.1, +1144.0,   -16.0,  +275.0
1724888940, +3.52, +30.769,    -0.0, +1145.0,   -32.0,  +467.0
1724889540, +3.52, +30.769,    +0.1, +1168.0,   -20.0,  +276.0
1724890140, +3.52, +30.761,    -0.0, +1160.0,   +20.0,  +332.0
1724890740, +3.52, +30.761,    +0.0, +1164.0,   -24.0,  +270.0
1724891340, +3.52, +30.761,    -0.2, +1144.0,    +8.0,  +318.0
1724891940, +3.52, +30.753,    +0.0, +1166.0,    +8.0,  +430.0
1724892540, +3.52, +30.753,    +0.1, +1164.0,   -50.0,  +184.0
1724893140, +3.52, +30.753,    -0.1, +1166.0,   -24.0,  +240.0
1724893740, +3.52, +30.729,    -0.2, +1164.0,   -26.0,  +263.0
1724894340, +3.52, +30.737,    -0.1, +1164.0,    +7.0,  +313.0
1724894940, +3.52, +30.729,    +0.0, +1167.0,    +0.0,  +288.0
1724895540, +3.52, +30.729,    +0.1, +1166.0,    +0.0,  +348.0
1724896140, +3.52, +30.729,    +0.0, +1160.0,   -12.0,  +272.0
1724896740, +3.52, +30.705,    +0.0, +1167.0,    +8.0,  +337.0
1724897340, +3.52, +30.713,    -0.1, +1164.0,    +0.0,  +385.0
1724897940, +3.52, +30.713,    -0.2, +1164.0,    +0.0,  +364.0
1724898540, +3.52, +30.713,    +0.1, +1167.0,   -29.0,  +284.0
1724899140, +3.52, +30.713,    +0.0, +1161.0,   -48.0,  +230.0
1724899740, +3.52, +30.697,    +0.1, +1168.0,   -28.0,  +271.0
1724900340, +3.52, +30.697,    -0.0, +1166.0,   -40.0,  +284.0
1724900940, +3.52, +30.689,    +0.1, +1168.0,   -32.0,  +296.0
1724901540, +3.52, +30.689,    +0.4, +1169.0,   -40.0,  +327.0
1724902140, +3.52, +30.689,    +1.6, +1168.0,   -64.0,  +224.0
1724902740, +3.52, +30.689,    +3.8, +1168.0,   -52.0,  +286.0
1724903340, +3.52, +30.681,    +8.4, +1166.0,    +0.0,  +342.0
1724903940, +3.52, +30.689,    +7.9, +1168.0,   -40.0,  +344.0
1724904540, +3.52, +30.681,    +7.8, +1168.0,   -56.0,  +352.0
1724905140, +3.52, +30.689,    +8.3, +1166.0,   -16.0,  +264.0
1724905740, +3.52, +30.689,   +12.3, +1168.0,   -32.0,  +316.0
1724906340, +3.52, +30.689,   +14.8, +1171.0,   -45.0,  +336.0
1724906940, +3.52, +30.681,   +28.4, +1167.0,   -40.0,  +268.0
1724907540, +3.52, +30.681,   +32.7, +1168.0,   -28.0,  +305.0
1724908140, +3.52, +30.673,   +48.4, +1168.0,   -16.0,  +336.0
1724908740, +3.52, +30.681,   +54.6, +1167.0,   -16.0,  +280.0
1724909340, +3.52, +30.681,   +62.6, +1168.0,    +6.0,  +291.0
1724909940, +3.52, +30.681,   +72.1, +1144.0,   -52.0,  +287.0
1724910540, +3.52, +30.673,   +84.1, +1169.0,   -56.0,  +308.0
1724911140, +3.52, +30.681,   +86.3, +1166.0,   -44.0,  +380.0
1724911740, +3.52, +30.681,   +31.8, +1166.0,    -8.0,  +318.0
1724912340, +3.52, +30.689,  +105.4, +1172.0,   -24.0,  +300.0
1724912940, +3.52, +30.697,  +113.2, +1166.0,    +7.0,  +368.0
1724913540, +3.52, +30.697,  +121.2, +1168.0,   -32.0,  +324.0
1724914140, +3.52, +30.713,  +130.4, +1168.0,   -48.0,  +384.0
1724914740, +3.52, +30.713,  +139.4, +1164.0,   -24.0,  +332.0
1724915340, +3.52, +30.729,  +148.3, +1167.0,   -40.0,  +364.0
1724915940, +3.52, +30.721,  +156.8, +1164.0,   -18.0,  +384.0
1724916540, +3.52, +30.729,  +175.7, +1155.0,   -26.0,  +355.0
1724917140, +3.52, +30.729,  +182.7, +1167.0,   +12.0,  +334.0
