7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1720698540, +3.52, +29.349,  +330.7, +1087.0,   -32.0,  +492.0
1720699140, +3.52, +29.357,  +296.0, +1164.0,  -100.0,  +215.0
1720699740, +3.52, +29.365,  +309.5, +1160.0,   -73.0,  +315.0
1720700340, +3.52, +29.373,  +295.1, +1167.0,   -57.0,  +377.0
1720700940, +3.52, +29.414,  +270.1, +1088.0,   -28.0,  +444.0
1720701540, +3.52, +29.430,  +255.5, +1087.0,   -39.0,  +400.0
1720702140, +3.52, +29.430,  +241.5, +1087.0,    -8.0,  +444.0
1720702740, +3.52, +29.447,  +219.0, +1088.0,   -32.0,  +457.0
1720703340, +3.52, +29.455,  +228.3, +1164.0,   -89.0,  +223.0
1720703940, +3.52, +29.471,  +209.6, +1171.0,  -100.0,  +348.0
1720704540, +3.52, +29.479,  +200.3, +1167.0,   -89.0,  +399.0
1720705140, +3.52, +29.495,  +189.7, +1161.0,  -149.0,  +175.0
1720705740, +3.52, +29.520,  +180.6, +1166.0,   -84.0,  +327.0
1720706340, +3.52, +29.544,  +161.5, +1088.0,   -80.0,  +396.0
1720706940, +3.52, +29.584,  +142.5, +1164.0,   -97.0,  +297.0
1720707540, +3.52, +29.633,  +155.2, +1167.0,   -93.0,  +287.0
1720708140, +3.52, +29.682,  +138.0, +1160.0,  -108.0,  +198.0
1720708740, +3.52, +29.698,  +116.5, +1164.0,   -98.0,  +423.0
1720709340, +3.52, +29.714,  +101.1, +1167.0,   -89.0,  +375.0
1720709940, +3.52, +29.738,   +97.2, +1164.0,   -61.0,  +217.0
1720710540, +3.52, +29.787,   +80.5, +1159.0,  -154.0,  +163.0
1720711140, +3.52, +29.860,   +74.9, +1166.0,   -99.0,  +303.0
1720711740, +3.52, +29.908,   +59.8, +1164.0,   -51.0,  +280.0
1720712340, +3.52, +29.925,   +48.9, +1168.0,   -97.0,  +351.0
1720712940, +3.52, +29.965,   +36.5, +1167.0,  -104.0,  +295.0
1720713540, +3.52, +29.973,   +31.6, +1166.0,   -68.0,  +275.0
1720714140, +3.52, +29.965,   +24.3, +1166.0,  -129.0,  +359.0
1720714740, +3.52, +29.957,   +18.5, +1164.0,   -93.0,  +240.0
1720715340, +3.52, +29.941,   +13.1, +1164.0,   -42.0,  +311.0
1720715940, +3.52, +29.916,    +8.5, +1166.0,   -76.0,  +315.0
1720716540, +3.52, +29.900,    +4.5, +1168.0,   -79.0,  +287.0
1720717140, +3.52, +29.868,    +1.8, +1167.0,   -77.0,  +327.0
1720717740, +3.52, +29.836,    +0.4, +1164.0,   -97.0,  +376.0
1720718340, +3.52, +29.795,    -0.0, +1167.0,   -63.0,  +353.0
1720718940, +3.53, +29.682,    +0.0, +1166.0,   -74.0,  +279.0
1720719540, +3.52, +29.552,    -0.0, +1155.0,    +0.0,  +332.0
1720720140, +3.52, +29.479,    +0.1, +1168.0,   -88.0,  +281.0
1720720740, +3.52, +29.438,    -0.0, +1171.0,  -100.0,  +287.0
1720721340, +3.52, +29.414,    +0.0, +1167.0,   -61.0,  +383.0
1720721940, +3.52, +29.390,    +0.1, +1166.0,   -50.0,  +311.0
1720722540, +3.52, +29.365,    +0.0, +1166.0,   -49.0,  +303.0
1720723140, +3.52, +29.349,    -0.0, +1168.0,   -41.0,  +319.0
1720723740, +3.52, +29.349,    -0.1, +1167.0,   -61.0,  +287.0
1720724340, +3.52, +29.341,    +0.0, +1167.0,   -72.0,  +327.0
1720724940, +3.52, +29.341,    +0.0, +1164.0,   -72.0,  +195.0
1720725540, +3.52, +29.341,    -0.0, +1166.0,   -79.0,  +335.0
1720726140, +3.52, +29.341,    +0.1, +1167.0,   -76.0,  +275.0
1720726740, +3.52, +29.333,    +0.1, +1167.0,   -52.0,  +231.0
1720727340, +3.52, +29.333,    -0.0, +1167.0,  -103.0,  +231.0
1720727940, +3.52, +29.325,    +0.0, +1167.0,   -72.0,  +348.0
1720728540, +3.52, +29.317,    +0.0, +1166.0,   -49.0,  +312.0
1720729140, +3.52, +29.317,    +0.1, +1169.0,   -85.0,  +351.0
1720729740, +3.52, +29.308,    +0.0, +1169.0,   -97.0,  +231.0
1720730340, +3.52, +29.292,    +0.0, +1171.0,   -77.0,  +307.0
1720730940, +3.52, +29.292,    -0.0, +1168.0,   -77.0,  +248.0
1720731540, +3.52, +29.284,    -0.1, +1166.0,   -53.0,  +319.0
1720732140, +3.52, +29.276,    -0.1, +1171.0,   -76.0,  +295.0
1720732740, +3.52, +29.276,    -0.0, +1167.0,   -56.0,  +293.0
1720733340, +3.52, +29.276,    +0.0, +1171.0,   -93.0,  +365.0
1720733940, +3.52, +29.268,    -0.0, +1167.0,   -51.0,  +327.0
1720734540, +3.52, +29.268,    -0.1, +1166.0,   -65.0,  +327.0
1720735140, +3.52, +29.251,    +0.0, +1167.0,   -71.0,  +335.0
1720735740, +3.52, +29.243,    -0.1, +1168.0,  -104.0,  +271.0
1720736340, +3.52, +29.235,    -0.1, +1167.0,   -81.0,  +355.0
1720736940, +3.52, +29.235,    -0.0, +1167.0,   -77.0,  +319.0
1720737540, +3.52, +29.227,    +0.0, +1164.0,   -66.0,  +335.0
1720738140, +3.52, +29.227,    -0.0, +1167.0,   -97.0,  +306.0
1720738740, +3.52, +29.235,    -0.0, +1171.0,   -53.0,  +315.0
1720739340, +3.52, +29.227,    -0.0, +1166.0,   -68.0,  +287.0
1720739940, +3.52, +29.227,    +0.1, +1160.0,   -77.0,  +399.0
1720740540, +3.52, +29.219,    -0.1, +1167.0,   -77.0,  +359.0
1720741140, +3.52, +29.227,    -0.0, +1167.0,   -72.0,  +319.0
1720741740, +3.52, +29.227,    +0.0, +1171.0,   -68.0,  +327.0
1720742340, +3.52, +29.219,    -0.0, +1167.0,   -40.0,  +284.0
1720742940, +3.52, +29.219,    -0.1, +1167.0,   -74.0,  +279.0
1720743540, +3.52, +29.211,    -0.1, +1171.0,   -79.0,  +303.0
1720744140, +3.52, +29.211,    -0.0, +1166.0,   -77.0,  +331.0
1720744740, +3.52, +29.219,    +0.1, +1168.0,   -79.0,  +316.0
1720745340, +3.52, +29.211,    -0.0, +1168.0,   -72.0,  +319.0
1720745940, +3.52, +29.203,    +0.0, +1167.0,   -56.0,  +351.0
1720746540, +3.52, +29.219,    -0.1, +1168.0,   -68.0,  +284.0
1720747140, +3.52, +29.211,    -0.0, +1168.0,   -72.0,  +271.0
1720747740, +3.52, +29.219,    +0.0, +1168.0,   -57.0,  +275.0
1720748340, +3.52, +29.219,    -0.0, +1169.0,   -79.0,  +317.0
1720748940, +3.52, +29.211,    -0.1, +1088.0,   -29.0,  +436.0
1720749540, +3.52, +29.203,    +0.1, +1168.0,   -79.0,  +339.0
1720750140, +3.52, +29.211,    -0.0, +1167.0,   -87.0,  +319.0
