7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1727571540, +3.51, +28.811,    -0.1, +1167.0,   -81.0,  +287.0
1727572140, +3.51, +28.811,    -0.0, +1120.0,    -8.0,  +352.0
1727572740, +3.51, +28.811,    -0.1, +1112.0,   -16.0,  +448.0
1727573340, +3.51, +28.803,    -0.1, +1116.0,   -15.0,  +448.0
1727573940, +3.51, +28.803,    -0.0, +1112.0,   -16.0,  +488.0
1727574540, +3.51, +28.803,    -0.1, +1091.0,    -8.0,  +492.0
1727575140, +3.51, +28.803,    -0.0, +1096.0,   -13.0,  +511.0
1727575740, +3.51, +28.803,    -0.0, +1089.0,   -40.0,  +455.0
1727576340, +3.51, +28.795,    -0.0, +1110.0,   -32.0,  +432.0
1727576940, +3.51, +28.787,    +0.1, +1100.0,   -28.0,  +396.0
1727577540, +3.51, +28.787,    -0.1, +1100.0,   -16.0,  +497.0
1727578140, +3.51, +28.779,    -0.1, +1167.0,   -40.0,  +384.0
1727578740, +3.51, +28.770,    -0.1, +1121.0,    +0.0,  +518.0
1727579340, +3.51, +28.762,    -0.0, +1096.0,   -25.0,  +448.0
1727579940, +3.51, +28.762,    -0.1, +1103.0,   +30.0,  +323.0
1727580540, +3.51, +28.762,    -0.1, +1168.0,    -8.0,  +384.0
1727581140, +3.51, +28.746,    -0.1, +1107.0,   +15.0,  +510.0
1727581740, +3.51, +28.754,    +0.4, +1169.0,  -100.0,  +358.0
1727582340, +3.51, +28.754,    +0.4, +1118.0,   -25.0,  +425.0
1727582940, +3.51, +28.746,    +0.9, +1134.0,   -24.0,  +391.0
1727583540, +3.51, +28.738,    +1.5, +1118.0,   -48.0,  +398.0
1727584140, +3.51, +28.746,    +2.3, +1136.0,   -16.0,  +414.0
1727584740, +3.51, +28.730,    +2.2, +1132.0,    +3.0,  +492.0
1727585340, +3.51, +28.738,    +4.8, +1127.0,   -13.0,  +454.0
1727585940, +3.51, +28.730,    +3.5, +1134.0,   -20.0,  +406.0
1727586540, +3.51, +28.730,    +6.5, +1121.0,    +0.0,  +473.0
1727587140, +3.51, +28.738,    +8.7, +1121.0,   -16.0,  +483.0
1727587740, +3.51, +28.730,    +9.9, +1127.0,   -16.0,  +444.0
1727588340, +3.51, +28.730,   +11.8, +1120.0,   -31.0,  +392.0
1727588940, +3.51, +28.730,   +13.8, +1121.0,    +0.0,  +470.0
1727589540, +3.51, +28.738,   +16.3, +1121.0,    -8.0,  +400.0
1727590140, +3.51, +28.746,   +18.9, +1123.0,   -24.0,  +432.0
1727590740, +3.51, +28.762,   +21.0, +1110.0,   -18.0,  +496.0
1727591340, +3.51, +28.770,   +21.7, +1169.0,   -58.0,  +319.0
1727591940, +3.51, +28.787,   +23.4, +1127.0,   -16.0,  +444.0
1727592540, +3.51, +28.779,   +23.7, +1112.0,   -32.0,  +454.0
1727593140, +3.51, +28.779,   +27.3, +1112.0,    +8.0,  +463.0
1727593740, +3.51, +28.795,   +26.5, +1102.0,   -24.0,  +422.0
1727594340, +3.51, +28.787,   +29.3, +1120.0,   -12.0,  +444.0
1727594940, +3.51, +28.803,   +33.1, +1107.0,   -16.0,  +487.0
1727595540, +3.51, +28.795,   +30.8, +1105.0,    +8.0,  +424.0
1727596140, +3.51, +28.795,   +10.6, +1087.0,   -29.0,  +376.0
1727596740, +3.51, +28.811,    +4.9, +1123.0,  -164.0,  +464.0
1727597340, +3.51, +28.795,  +191.3, +1113.0,   -80.0,  +608.0
1727597940, +3.51, +28.140,    +4.5,  -320.0,  -156.0, +1452.0
1727598540, +3.51, +28.427,    +0.6,  -570.0, -1194.0,  +750.0
1727599140, +3.51, +28.009,  +362.8,  +320.0,  +204.0,  -628.0
1727599740, +3.51, +28.107,  +194.0,  +316.0,  +131.0,  -636.0
1727600340, +3.51, +28.074,    +0.0,  -296.0,  +380.0,  -623.0
1727600940, +3.51, +27.992,    +1.5,  -256.0,  +935.0,  -525.0
1727601540, +3.51, +27.877,   +10.9,   +48.0, +1283.0,   -24.0
1727602140, +3.51, +26.962,   +59.5, +1132.0,  -332.0,  +556.0
1727602740, +3.51, +26.772,    +0.3,  -942.0,  +775.0,  -232.0
1727603340, +3.51, +26.847,   +14.3,  +768.0,  -928.0,  -136.0
1727603940, +3.51, +27.177,   +14.4,  +763.0,  -916.0,  -140.0
1727604540, +3.51, +27.334,   +10.2,  +844.0,  -889.0,  +678.0
1727605140, +3.51, +27.597,  +695.6,  +460.0,  +812.0,  -380.0
1727605740, +3.51, +27.828,   +12.5, -1256.0,   -52.0,  +692.0
1727606340, +3.51, +28.672,  +127.6,   -72.0,    +0.0,  -864.0
