7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1722786540, +3.53, +31.017,   +24.1, +1169.0,  -109.0,  +364.0
1722787140, +3.53, +31.001,   +18.7, +1171.0,  -120.0,  +312.0
1722787740, +3.53, +31.001,   +13.6, +1166.0,   -36.0,  +403.0
1722788340, +3.53, +30.977,    +9.5, +1168.0,   -88.0,  +240.0
1722788940, +3.53, +30.953,    +5.8, +1167.0,   -93.0,  +224.0
1722789540, +3.53, +30.937,    +2.8, +1171.0,   -88.0,  +335.0
1722790140, +3.53, +30.937,    +0.7, +1166.0,   -24.0,  +320.0
1722790740, +3.53, +30.929,    +0.0, +1172.0,   -92.0,  +352.0
1722791340, +3.53, +30.921,    +0.1, +1166.0,   -24.0,  +316.0
1722791940, +3.53, +30.921,    +0.0, +1167.0,   -40.0,  +344.0
1722792540, +3.53, +30.921,    -0.1, +1167.0,   -36.0,  +268.0
1722793140, +3.53, +30.921,    -0.0, +1167.0,   -64.0,  +208.0
1722793740, +3.53, +30.921,    -0.1, +1169.0,   -74.0,  +336.0
1722794340, +3.53, +30.921,    +0.0, +1167.0,   -64.0,  +384.0
1722794940, +3.53, +30.921,    -0.0, +1168.0,   -64.0,  +275.0
1722795540, +3.53, +30.921,    -0.1, +1167.0,   -96.0,  +220.0
1722796140, +3.53, +30.929,    +0.0, +1167.0,   -32.0,  +275.0
1722796740, +3.53, +30.929,    +0.0, +1168.0,   -64.0,  +384.0
1722797340, +3.53, +30.945,    -0.1, +1167.0,   -44.0,  +276.0
1722797940, +3.53, +30.937,    -0.1, +1166.0,   -40.0,  +256.0
1722798540, +3.53, +30.945,    -0.1, +1169.0,   -62.0,  +270.0
1722799140, +3.53, +30.953,    +0.1, +1167.0,   -32.0,  +288.0
1722799740, +3.53, +30.961,    -0.0, +1171.0,   -84.0,  +284.0
1722800340, +3.53, +30.969,    -0.0, +1168.0,   -64.0,  +392.0
1722800940, +3.53, +30.969,    -0.2, +1168.0,  -104.0,  +280.0
1722801540, +3.53, +30.977,    -0.0, +1168.0,   -64.0,  +248.0
1722802140, +3.53, +30.977,    -0.1, +1169.0,   -36.0,  +312.0
1722802740, +3.53, +30.969,    -0.1, +1166.0,   -20.0,  +263.0
1722803340, +3.53, +30.977,    +0.1, +1171.0,   -56.0,  +327.0
1722803940, +3.53, +30.969,    +0.0, +1171.0,   -64.0,  +246.0
1722804540, +3.53, +31.001,    -0.0, +1161.0,   +19.0,  +403.0
1722805140, +3.53, +31.033,    -0.0, +1168.0,   -32.0,  +307.0
1722805740, +3.53, +31.073,    +0.0, +1166.0,   -16.0,  +387.0
1722806340, +3.53, +31.136,    +0.0, +1166.0,   -40.0,  +368.0
1722806940, +3.53, +31.280,    -0.1, +1171.0,   -64.0,  +312.0
1722807540, +3.53, +31.367,    -0.0, +1168.0,   -56.0,  +259.0
1722808140, +3.53, +31.399,    -0.1, +1168.0,   -64.0,  +295.0
1722808740, +3.53, +31.407,    +0.1, +1169.0,   -80.0,  +339.0
1722809340, +3.53, +31.407,    +0.1, +1168.0,   -50.0,  +355.0
1722809940, +3.52, +31.438,    +0.1, +1136.0,   -40.0,  +399.0
1722810540, +3.52, +31.462,    -0.1, +1127.0,   -48.0,  +400.0
1722811140, +3.53, +31.462,    +0.1, +1136.0,   -26.0,  +371.0
1722811740, +3.53, +31.486,    +0.1, +1132.0,   -29.0,  +448.0
1722812340, +3.53, +31.462,    -0.1, +1150.0,   -16.0,  +398.0
1722812940, +3.53, +31.438,    -0.1, +1126.0,    -8.0,  +551.0
1722813540, +3.53, +31.415,    +0.0, +1139.0,   -32.0,  +399.0
1722814140, +3.53, +31.399,    -0.1, +1136.0,    +8.0,  +463.0
1722814740, +3.53, +31.399,    -0.0, +1167.0,    +0.0,  +328.0
1722815340, +3.53, +31.454,    -0.1, +1132.0,   -40.0,  +384.0
1722815940, +3.53, +31.470,    -0.1, +1132.0,   -50.0,  +380.0
1722816540, +3.53, +31.478,    -0.0, +1164.0,   -84.0,  +184.0
1722817140, +3.53, +31.526,    +0.0, +1129.0,   -10.0,  +484.0
1722817740, +3.53, +31.557,    -0.2, +1132.0,   -20.0,  +452.0
1722818340, +3.53, +31.573,    -0.0, +1129.0,   -32.0,  +335.0
1722818940, +3.53, +31.581,    -0.1, +1136.0,   -16.0,  +463.0
1722819540, +3.53, +31.557,    +0.0, +1124.0,   -32.0,  +419.0
1722820140, +3.53, +31.573,    +0.0, +1136.0,    -8.0,  +432.0
1722820740, +3.53, +31.557,    +0.0, +1128.0,    +0.0,  +435.0
1722821340, +3.53, +31.533,    -0.1, +1129.0,    +8.0,  +489.0
1722821940, +3.53, +31.518,    -0.0, +1134.0,   -13.0,  +408.0
1722822540, +3.53, +31.502,    -0.1, +1126.0,   +16.0,  +492.0
1722823140, +3.53, +31.399,    -0.1, +1171.0,   -40.0,  +246.0
1722823740, +3.53, +31.295,    -0.1, +1168.0,   -80.0,  +288.0
1722824340, +3.53, +31.272,    -0.1, +1168.0,   -32.0,  +296.0
1722824940, +3.53, +31.264,    -0.1, +1168.0,   -40.0,  +376.0
1722825540, +3.53, +31.240,    +0.0, +1167.0,   -32.0,  +323.0
1722826140, +3.53, +31.232,    +0.1, +1168.0,   -96.0,  +252.0
1722826740, +3.53, +31.208,    +0.4, +1167.0,   -32.0,  +344.0
1722827340, +3.53, +31.168,    +1.5, +1167.0,   -84.0,  +256.0
1722827940, +3.53, +31.120,    +3.4, +1171.0,   -61.0,  +296.0
1722828540, +3.53, +31.073,    +6.4, +1168.0,   -32.0,  +296.0
1722829140, +3.53, +31.033,    +9.7, +1169.0,   -58.0,  +332.0
1722829740, +3.53, +30.993,   +13.6, +1171.0,  -108.0,  +256.0
1722830340, +3.53, +30.961,   +18.2, +1167.0,   -68.0,  +195.0
1722830940, +3.53, +30.929,   +22.2, +1164.0,   -80.0,  +184.0
1722831540, +3.53, +30.881,   +29.7, +1166.0,   -64.0,  +198.0
1722832140, +3.53, +30.865,   +35.5, +1168.0,   -64.0,  +284.0
1722832740, +3.53, +30.857,   +43.6, +1167.0,   -90.0,  +224.0
