7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721742540, +3.53, +31.168,  +147.9, +1167.0,   -80.0,  +224.0
1721743140, +3.53, +31.073,  +138.1, +1168.0,   -80.0,  +263.0
1721743740, +3.53, +31.025,  +124.4, +1169.0,   -88.0,  +328.0
1721744340, +3.53, +30.961,  +121.8, +1168.0,  -144.0,  +300.0
1721744940, +3.53, +30.929,  +105.6, +1171.0,  -128.0,  +368.0
1721745540, +3.53, +30.889,  +100.3, +1168.0,   -92.0,  +280.0
1721746140, +3.53, +30.873,   +84.4, +1159.0,  -184.0,  +134.0
1721746740, +3.53, +30.873,   +76.6, +1166.0,   -80.0,  +420.0
1721747340, +3.53, +30.905,   +66.6, +1169.0,   -40.0,  +312.0
1721747940, +3.53, +30.977,   +55.3, +1168.0,   -58.0,  +332.0
1721748540, +3.53, +31.033,   +46.9, +1167.0,   -71.0,  +280.0
1721749140, +3.53, +31.057,   +38.6, +1168.0,  -100.0,  +292.0
1721749740, +3.53, +31.081,   +31.2, +1167.0,   -52.0,  +368.0
1721750340, +3.53, +31.097,   +24.7, +1169.0,  -128.0,  +304.0
1721750940, +3.53, +31.136,   +18.1, +1168.0,  -124.0,  +262.0
1721751540, +3.53, +31.168,   +13.8, +1168.0,   -96.0,  +369.0
1721752140, +3.53, +31.184,    +9.2, +1167.0,   -64.0,  +396.0
1721752740, +3.53, +31.176,    +5.4, +1166.0,   -64.0,  +380.0
1721753340, +3.53, +31.136,    +2.7, +1166.0,   -50.0,  +376.0
1721753940, +3.53, +30.913,    +0.7, +1167.0,   -32.0,  +352.0
1721754540, +3.53, +30.753,    +0.1, +1160.0,   -32.0,  +174.0
1721755140, +3.53, +30.689,    +0.0, +1167.0,  -136.0,  +263.0
1721755740, +3.53, +30.657,    -0.0, +1171.0,   -92.0,  +310.0
1721756340, +3.53, +30.633,    +0.2, +1167.0,   -93.0,  +268.0
1721756940, +3.53, +30.641,    -0.1, +1164.0,   -24.0,  +224.0
1721757540, +3.53, +30.665,    +0.0, +1161.0,   -88.0,  +451.0
1721758140, +3.53, +30.777,    +0.0, +1164.0,   -26.0,  +408.0
1721758740, +3.53, +30.873,    +0.1, +1166.0,   -40.0,  +225.0
1721759340, +3.53, +30.905,    -0.1, +1166.0,   -77.0,  +364.0
1721759940, +3.53, +30.945,    +0.1, +1168.0,   -63.0,  +327.0
1721760540, +3.53, +31.025,    +0.0, +1168.0,   -72.0,  +320.0
1721761140, +3.53, +31.073,    -0.1, +1168.0,   -64.0,  +294.0
1721761740, +3.53, +31.097,    -0.1, +1168.0,   -36.0,  +304.0
1721762340, +3.53, +31.105,    +0.0, +1167.0,   -50.0,  +307.0
1721762940, +3.53, +31.128,    -0.0, +1167.0,   -74.0,  +216.0
1721763540, +3.53, +31.120,    -0.1, +1168.0,  -100.0,  +275.0
1721764140, +3.53, +31.065,    +0.0, +1168.0,  -104.0,  +256.0
1721764740, +3.53, +31.041,    +0.2, +1166.0,   -96.0,  +240.0
1721765340, +3.53, +31.049,    -0.0, +1169.0,   -92.0,  +264.0
1721765940, +3.53, +31.001,    -0.1, +1168.0,   -48.0,  +358.0
1721766540, +3.53, +30.921,    -0.1, +1166.0,   -57.0,  +240.0
1721767140, +3.53, +30.849,    -0.0, +1166.0,   -40.0,  +256.0
1721767740, +3.53, +30.793,    -0.0, +1169.0,   -84.0,  +323.0
1721768340, +3.53, +30.761,    -0.1, +1167.0,   -72.0,  +230.0
1721768940, +3.53, +30.737,    -0.0, +1168.0,   -64.0,  +344.0
1721769540, +3.53, +30.697,    -0.1, +1168.0,   -72.0,  +336.0
1721770140, +3.53, +30.657,    -0.1, +1168.0,   -88.0,  +264.0
1721770740, +3.53, +30.641,    -0.1, +1166.0,  -116.0,  +176.0
1721771340, +3.53, +30.633,    -0.0, +1168.0,   -92.0,  +280.0
1721771940, +3.53, +30.633,    -0.0, +1168.0,   -84.0,  +216.0
1721772540, +3.53, +30.609,    +0.0, +1167.0,   -16.0,  +337.0
1721773140, +3.53, +30.521,    +0.0, +1168.0,   -80.0,  +275.0
1721773740, +3.53, +30.464,    -0.1, +1167.0,   -74.0,  +352.0
1721774340, +3.53, +30.432,    -0.1, +1166.0,   -56.0,  +395.0
1721774940, +3.53, +30.432,    -0.0, +1171.0,   -90.0,  +280.0
1721775540, +3.53, +30.432,    -0.0, +1168.0,   -64.0,  +335.0
1721776140, +3.53, +30.472,    +0.1, +1168.0,   -72.0,  +304.0
1721776740, +3.53, +30.521,    -0.1, +1166.0,  -164.0,  +214.0
1721777340, +3.53, +30.537,    +0.0, +1168.0,   -80.0,  +348.0
1721777940, +3.53, +30.537,    -0.1, +1168.0,   -96.0,  +302.0
1721778540, +3.53, +30.521,    -0.0, +1168.0,  -112.0,  +268.0
1721779140, +3.53, +30.545,    -0.1, +1169.0,  -104.0,  +256.0
1721779740, +3.53, +30.569,    +0.1, +1160.0,   -58.0,  +460.0
1721780340, +3.53, +30.585,    -0.1, +1167.0,   -90.0,  +364.0
1721780940, +3.53, +30.577,    -0.0, +1166.0,   -72.0,  +384.0
1721781540, +3.53, +30.553,    -0.0, +1166.0,   -56.0,  +368.0
1721782140, +3.53, +30.545,    -0.1, +1168.0,   -48.0,  +332.0
1721782740, +3.53, +30.537,    -0.1, +1168.0,  -116.0,  +240.0
1721783340, +3.53, +30.521,    +0.0, +1167.0,  -104.0,  +390.0
1721783940, +3.53, +30.505,    -0.1, +1169.0,   -98.0,  +300.0
1721784540, +3.53, +30.480,    +0.1, +1167.0,  -158.0,  +220.0
1721785140, +3.53, +30.472,    -0.1, +1168.0,   -96.0,  +312.0
1721785740, +3.53, +30.480,    +0.1, +1167.0,   -56.0,  +233.0
1721786340, +3.53, +30.472,    +0.1, +1167.0,   -32.0,  +352.0
1721786940, +3.53, +30.472,    -0.1, +1166.0,   -64.0,  +291.0
1721787540, +3.53, +30.464,    -0.2, +1167.0,  -144.0,  +259.0
1721788140, +3.53, +30.448,    -0.1, +1166.0,   -45.0,  +384.0
1721788740, +3.53, +30.440,    -0.0, +1168.0,  -108.0,  +320.0
1721789340, +3.53, +30.416,    +0.5, +1167.0,   -72.0,  +352.0
1721789940, +3.53, +30.408,    +2.1, +1160.0,   -64.0,  +408.0
1721790540, +3.53, +30.408,    +5.9, +1166.0,   -32.0,  +271.0
1721791140, +3.53, +30.408,   +10.0, +1159.0,   -16.0,  +227.0
1721791740, +3.53, +30.392,   +15.9, +1168.0,   -72.0,  +358.0
1721792340, +3.53, +30.384,   +20.8, +1171.0,  -120.0,  +280.0
1721792940, +3.53, +30.368,   +28.6, +1169.0,   -89.0,  +360.0
1721793540, +3.53, +30.352,   +30.5, +1168.0,   -74.0,  +332.0
1721794140, +3.53, +30.352,   +53.5, +1167.0,  -104.0,  +215.0
1721794740, +3.53, +30.344,   +75.8, +1168.0,   -84.0,  +259.0
