7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724178540, +3.52, +30.953,    +0.0, +1113.0,   -32.0,  +432.0
1724179140, +3.52, +30.961,    +0.1, +1169.0,   -72.0,  +358.0
1724179740, +3.52, +30.953,    -0.0, +1167.0,   -40.0,  +264.0
1724180340, +3.52, +30.953,    +0.1, +1112.0,   -29.0,  +406.0
1724180940, +3.52, +30.953,    -0.0, +1168.0,   -56.0,  +252.0
1724181540, +3.52, +30.945,    -0.0, +1168.0,   -88.0,  +339.0
1724182140, +3.52, +30.945,    -0.2, +1166.0,   -26.0,  +192.0
1724182740, +3.52, +30.961,    -0.1, +1168.0,   -88.0,  +336.0
1724183340, +3.52, +30.985,    -0.1, +1168.0,   -72.0,  +304.0
1724183940, +3.52, +30.985,    +0.0, +1167.0,   -48.0,  +320.0
1724184540, +3.52, +31.009,    -0.0, +1168.0,   -45.0,  +262.0
1724185140, +3.52, +31.105,    +0.0, +1167.0,   -24.0,  +272.0
1724185740, +3.52, +31.168,    -0.0, +1167.0,   -52.0,  +332.0
1724186340, +3.52, +31.184,    +0.1, +1168.0,   -24.0,  +348.0
1724186940, +3.52, +31.136,    -0.0, +1091.0,   -20.0,  +500.0
1724187540, +3.52, +31.073,    -0.0, +1168.0,   -93.0,  +240.0
1724188140, +3.52, +31.025,    -0.1, +1169.0,   -64.0,  +336.0
1724188740, +3.52, +31.168,    -0.1, +1167.0,   -64.0,  +326.0
1724189340, +3.52, +31.446,    -0.1, +1155.0,   -40.0,  +395.0
1724189940, +3.52, +31.518,    +0.0, +1142.0,   -80.0,  +364.0
1724190540, +3.52, +31.510,    -0.1, +1144.0,   -47.0,  +396.0
1724191140, +3.52, +31.636,    +0.1, +1142.0,   -16.0,  +432.0
1724191740, +3.52, +31.684,    +0.0, +1132.0,   -32.0,  +432.0
1724192340, +3.52, +31.684,    -0.1, +1128.0,   -48.0,  +414.0
1724192940, +3.52, +31.699,    -0.1, +1132.0,   -68.0,  +332.0
1724193540, +3.52, +31.676,    +0.0, +1139.0,   -32.0,  +440.0
1724194140, +3.52, +31.628,    +0.0, +1134.0,   -16.0,  +432.0
1724194740, +3.52, +31.636,    -0.0, +1155.0,    -8.0,  +416.0
1724195340, +3.52, +31.644,    +0.1, +1134.0,   -28.0,  +408.0
1724195940, +3.52, +31.620,    +0.1, +1167.0,   -40.0,  +318.0
1724196540, +3.52, +31.589,    +0.1, +1164.0,   -40.0,  +380.0
1724197140, +3.52, +31.589,    -0.2, +1135.0,    -8.0,  +414.0
1724197740, +3.52, +31.573,    -0.1, +1132.0,   -13.0,  +419.0
1724198340, +3.52, +31.565,    +0.1, +1143.0,   -13.0,  +419.0
1724198940, +3.52, +31.541,    -0.1, +1155.0,   -32.0,  +371.0
1724199540, +3.52, +31.533,    -0.0, +1139.0,   -16.0,  +376.0
1724200140, +3.52, +31.510,    +0.1, +1158.0,   -26.0,  +368.0
1724200740, +3.52, +31.486,    -0.1, +1166.0,   -32.0,  +238.0
1724201340, +3.52, +31.462,    +0.1, +1169.0,   -32.0,  +300.0
