7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1722090540, +3.53, +31.128,   +66.2, +1166.0,  -136.0,  +216.0
1722091140, +3.53, +31.081,   +54.4, +1150.0,  -128.0,  +524.0
1722091740, +3.53, +31.041,   +38.9, +1166.0,   -64.0,  +240.0
1722092340, +3.53, +31.057,   +36.4, +1145.0,  -191.0,   +72.0
1722092940, +3.53, +31.152,   +30.6, +1136.0,  -100.0,  +592.0
1722093540, +3.53, +31.240,   +22.5, +1144.0,  -128.0,  +560.0
1722094140, +3.53, +31.399,   +16.8, +1148.0,   -88.0,  +529.0
1722094740, +3.53, +31.983,   +11.2, +1124.0,   -80.0,  +384.0
1722095340, +3.53, +32.312,   +10.3, +1166.0,  -129.0,  +357.0
1722095940, +3.53, +32.500,    +7.3, +1166.0,   -56.0,  +286.0
1722096540, +3.53, +32.609,    +4.2, +1148.0,  -176.0,  +140.0
1722097140, +3.53, +32.570,    +3.9, +1164.0,   +16.0,  +328.0
1722097740, +3.53, +32.265,    +3.5, +1164.0,   -29.0,  +344.0
1722098340, +3.53, +31.739,    +1.9, +1127.0,   +24.0,  +520.0
1722098940, +3.53, +31.518,    +0.7, +1166.0,   -72.0,  +368.0
1722099540, +3.53, +31.407,    +0.2, +1160.0,  -200.0,  +152.0
1722100140, +3.53, +31.343,    -0.0, +1126.0,   -52.0,  +600.0
1722100740, +3.53, +31.319,    -0.1, +1123.0,  -228.0,   +67.0
1722101340, +3.53, +31.264,    -0.0, +1159.0,    +0.0,  +414.0
1722101940, +3.53, +31.216,    -0.0, +1161.0,  -106.0,  +172.0
1722102540, +3.53, +31.144,    +0.0, +1159.0,  -237.0,  +192.0
1722103140, +3.53, +31.097,    -0.1, +1168.0,   -96.0,  +307.0
1722103740, +3.53, +31.033,    +0.1, +1160.0,   -96.0,  +160.0
1722104340, +3.53, +30.929,    -0.1, +1136.0,   -56.0,  +576.0
1722104940, +3.53, +30.889,    -0.0, +1168.0,  -100.0,  +272.0
1722105540, +3.53, +30.857,    -0.1, +1159.0,  -208.0,  +212.0
1722106140, +3.53, +30.841,    -0.0, +1168.0,  -138.0,  +216.0
1722106740, +3.53, +30.817,    -0.1, +1168.0,  -120.0,  +312.0
1722107340, +3.53, +30.793,    -0.0, +1158.0,    -8.0,  +370.0
1722107940, +3.53, +30.793,    -0.0, +1160.0,   -52.0,  +160.0
1722108540, +3.53, +30.801,    -0.1, +1164.0,   -80.0,  +192.0
1722109140, +3.53, +30.793,    +0.0, +1128.0,  -336.0,    +0.0
1722109740, +3.53, +30.793,    +0.1, +1166.0,  -178.0,  +200.0
1722110340, +3.53, +30.817,    +0.1, +1167.0,   -29.0,  +270.0
1722110940, +3.53, +30.929,    -0.1, +1167.0,  -112.0,  +256.0
1722111540, +3.53, +31.152,    -0.0, +1140.0,  -168.0,  +576.0
1722112140, +3.53, +31.303,    -0.1, +1155.0,   -13.0,  +412.0
1722112740, +3.53, +31.351,    +0.0, +1164.0,  -160.0,  +180.0
1722113340, +3.53, +31.327,    -0.0, +1168.0,  -144.0,  +236.0
1722113940, +3.53, +31.264,    +0.1, +1136.0,   -64.0,  +467.0
1722114540, +3.53, +31.160,    -0.0, +1159.0,  -224.0,  +179.0
1722115140, +3.53, +31.081,    -0.1, +1159.0,   -31.0,  +416.0
1722115740, +3.53, +31.089,    -0.0, +1168.0,   -88.0,  +270.0
1722116340, +3.53, +31.280,    -0.1, +1164.0,   -48.0,  +371.0
1722116940, +3.53, +31.422,    +0.1, +1150.0,   -96.0,  +512.0
1722117540, +3.53, +31.454,    +0.1, +1153.0,  -172.0,  +104.0
1722118140, +3.53, +31.422,    -0.0, +1168.0,  -116.0,  +236.0
1722118740, +3.53, +31.343,    -0.1, +1167.0,   -40.0,  +340.0
1722119340, +3.53, +31.208,    -0.0, +1167.0,   -32.0,  +300.0
1722119940, +3.53, +31.152,    +0.0, +1169.0,   -80.0,  +268.0
1722120540, +3.53, +31.152,    -0.1, +1166.0,   -30.0,  +227.0
1722121140, +3.53, +31.105,    -0.1, +1164.0,   -84.0,  +380.0
1722121740, +3.53, +31.081,    -0.1, +1167.0,   -68.0,  +352.0
1722122340, +3.53, +31.081,    +0.0, +1102.0,  -512.0,   +88.0
1722122940, +3.53, +31.105,    -0.1, +1168.0,   -48.0,  +280.0
1722123540, +3.53, +31.105,    -0.1, +1167.0,   -56.0,  +291.0
1722124140, +3.53, +31.049,    -0.0, +1167.0,  -144.0,  +230.0
1722124740, +3.53, +31.081,    -0.1, +1159.0,   -63.0,  +440.0
1722125340, +3.53, +31.144,    -0.1, +1169.0,   -58.0,  +332.0
1722125940, +3.53, +31.112,    -0.1, +1164.0,  -144.0,  +284.0
1722126540, +3.53, +31.017,    -0.0, +1160.0,    -8.0,  +424.0
1722127140, +3.53, +31.025,    -0.0, +1152.0,  -224.0,  +120.0
