7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1719132540, +3.53, +28.958,  +310.1, +1091.0,   -40.0,  +360.0
1719133140, +3.53, +28.966,  +338.3, +1087.0,   -49.0,  +390.0
1719133740, +3.53, +29.007,  +297.3, +1084.0,   +24.0,  +335.0
1719134340, +3.53, +29.032,  +322.5, +1087.0,  -144.0,  +448.0
1719134940, +3.53, +29.072,  +290.9, +1088.0,   -68.0,  +374.0
1719135540, +3.53, +29.113,  +331.4, +1095.0,  -104.0,  +412.0
1719136140, +3.53, +29.080,  +339.3, +1087.0,   -72.0,  +376.0
1719136740, +3.53, +29.048,  +333.1, +1088.0,  -160.0,  +473.0
1719137340, +3.53, +29.007,  +348.1, +1091.0,   -93.0,  +374.0
1719137940, +3.53, +29.007,  +316.8, +1089.0,  -148.0,  +414.0
1719138540, +3.53, +29.032,  +333.9, +1091.0,  -100.0,  +412.0
1719139140, +3.53, +29.072,  +325.0, +1080.0,  -176.0,  +480.0
1719139740, +3.53, +29.080,  +358.9, +1088.0,   -48.0,  +399.0
1719140340, +3.53, +29.023,  +347.6, +1087.0,   -93.0,  +368.0
1719140940, +3.53, +29.007,  +345.1, +1084.0,    -8.0,  +324.0
1719141540, +3.53, +29.007,  +300.6, +1087.0,   -20.0,  +368.0
1719142140, +3.53, +29.105,  +264.7, +1088.0,   -50.0,  +390.0
1719142740, +3.53, +29.292,  +239.9, +1091.0,   -56.0,  +414.0
1719143340, +3.53, +29.333,  +306.9, +1087.0,  -100.0,  +376.0
1719143940, +3.52, +29.219,  +314.6, +1089.0,  -124.0,  +435.0
1719144540, +3.53, +29.121,  +288.0, +1089.0,   -64.0,  +400.0
1719145140, +3.53, +29.121,  +254.8, +1089.0,  -120.0,  +502.0
1719145740, +3.53, +29.194,  +248.4, +1091.0,   -64.0,  +454.0
1719146340, +3.53, +29.211,  +266.2, +1089.0,  -141.0,  +430.0
1719146940, +3.53, +29.203,   +76.8, +1089.0,  -136.0,  +428.0
