7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724613540, +3.52, +31.438,    -0.0, +1167.0,   -28.0,  +369.0
1724614140, +3.52, +31.438,    +0.1, +1167.0,   -12.0,  +307.0
1724614740, +3.52, +31.415,    +0.0, +1168.0,   -50.0,  +368.0
1724615340, +3.52, +31.430,    +0.0, +1168.0,   -36.0,  +364.0
1724615940, +3.52, +31.430,    -0.1, +1167.0,   -48.0,  +264.0
1724616540, +3.52, +31.430,    -0.1, +1168.0,   -40.0,  +240.0
1724617140, +3.52, +31.430,    +0.0, +1171.0,   -64.0,  +344.0
1724617740, +3.52, +31.438,    -0.1, +1167.0,   -64.0,  +220.0
1724618340, +3.52, +31.446,    -0.0, +1167.0,   -23.0,  +304.0
1724618940, +3.52, +31.438,    -0.1, +1156.0,   -16.0,  +488.0
1724619540, +3.52, +31.438,    +0.0, +1129.0,   -40.0,  +463.0
1724620140, +3.52, +31.438,    -0.0, +1121.0,   -36.0,  +372.0
1724620740, +3.52, +31.446,    -0.0, +1126.0,   -24.0,  +472.0
1724621340, +3.52, +31.430,    -0.1, +1120.0,   -40.0,  +328.0
1724621940, +3.52, +31.430,    +0.0, +1127.0,   -20.0,  +544.0
1724622540, +3.52, +31.422,    +0.0, +1123.0,   -36.0,  +440.0
1724623140, +3.52, +31.415,    -0.1, +1124.0,   -31.0,  +385.0
1724623740, +3.52, +31.415,    -0.0, +1123.0,   -28.0,  +435.0
1724624340, +3.52, +31.415,    -0.0, +1123.0,   -13.0,  +369.0
1724624940, +3.52, +31.415,    -0.0, +1123.0,   -20.0,  +454.0
1724625540, +3.52, +31.407,    -0.0, +1120.0,   -32.0,  +460.0
1724626140, +3.52, +31.407,    -0.0, +1112.0,   -40.0,  +259.0
1724626740, +3.52, +31.399,    -0.0, +1120.0,   -15.0,  +408.0
1724627340, +3.52, +31.391,    -0.1, +1120.0,   -16.0,  +327.0
1724627940, +3.52, +31.391,    -0.1, +1120.0,   -40.0,  +406.0
1724628540, +3.52, +31.391,    +0.1, +1132.0,    -4.0,  +380.0
1724629140, +3.52, +31.391,    -0.1, +1143.0,   -32.0,  +415.0
1724629740, +3.52, +31.383,    -0.1, +1121.0,   -13.0,  +374.0
1724630340, +3.52, +31.391,    +0.1, +1134.0,   -36.0,  +496.0
1724630940, +3.52, +31.399,    -0.1, +1127.0,   -32.0,  +412.0
1724631540, +3.52, +31.367,    -0.0, +1120.0,   -58.0,  +494.0
1724632140, +3.52, +31.391,    +0.0, +1132.0,   -26.0,  +327.0
1724632740, +3.52, +31.399,    -0.1, +1127.0,   -20.0,  +414.0
1724633340, +3.52, +31.391,    +0.0, +1136.0,   -20.0,  +355.0
1724633940, +3.52, +31.383,    +0.0, +1132.0,   -26.0,  +376.0
1724634540, +3.52, +31.375,    -0.0, +1136.0,   -52.0,  +416.0
1724635140, +3.52, +31.383,    -0.1, +1120.0,   -16.0,  +398.0
1724635740, +3.52, +31.383,    +0.0, +1134.0,   -64.0,  +440.0
1724636340, +3.52, +31.359,    -0.1, +1126.0,   -32.0,  +462.0
1724636940, +3.52, +31.359,    +0.0, +1129.0,   -24.0,  +428.0
1724637540, +3.52, +31.351,    -0.0, +1164.0,   -36.0,  +359.0
1724638140, +3.52, +31.343,    +0.0, +1145.0,    -8.0,  +327.0
1724638740, +3.52, +31.343,    +0.1, +1129.0,   -40.0,  +423.0
1724639340, +3.52, +31.351,    -0.0, +1127.0,   -40.0,  +406.0
1724639940, +3.52, +31.343,    +0.0, +1136.0,   -48.0,  +396.0
1724640540, +3.52, +31.335,    -0.0, +1129.0,   -40.0,  +417.0
1724641140, +3.52, +31.335,    +0.1, +1136.0,   -24.0,  +444.0
1724641740, +3.52, +31.335,    +0.1, +1126.0,    -8.0,  +444.0
1724642340, +3.52, +31.335,    +0.8, +1159.0,    -8.0,  +230.0
1724642940, +3.52, +31.335,    +2.1, +1143.0,    +7.0,  +360.0
1724643540, +3.52, +31.327,    +4.3, +1144.0,    +0.0,  +502.0
1724644140, +3.52, +31.327,    +7.3, +1144.0,    -8.0,  +412.0
1724644740, +3.52, +31.327,   +10.4, +1166.0,   -40.0,  +428.0
1724645340, +3.52, +31.319,   +14.4, +1153.0,   -26.0,  +339.0
