7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1727136540, +3.51, +29.097,    -0.0, +1107.0,    +3.0,  +560.0
1727137140, +3.51, +29.097,    -0.0, +1112.0,   -32.0,  +460.0
1727137740, +3.51, +29.080,    -0.1, +1096.0,    +4.0,  +643.0
1727138340, +3.51, +29.048,    -0.1, +1104.0,   -63.0,  +519.0
1727138940, +3.51, +29.040,    -0.0, +1128.0,    -8.0,  +487.0
1727139540, +3.51, +29.032,    +0.0, +1132.0,   -74.0,  +476.0
1727140140, +3.51, +29.032,    +0.0, +1116.0,   -98.0,  +337.0
1727140740, +3.51, +29.040,    +0.0, +1104.0,  -109.0,  +295.0
1727141340, +3.51, +29.040,    +0.1, +1134.0,   -47.0,  +408.0
1727141940, +3.51, +29.007,    -0.1, +1112.0,   -52.0,  +324.0
1727142540, +3.51, +28.983,    -0.1, +1144.0,   -50.0,  +366.0
1727143140, +3.51, +28.966,    +0.1, +1127.0,   -45.0,  +360.0
1727143740, +3.51, +28.942,    +0.0, +1120.0,   +62.0,  +487.0
1727144340, +3.51, +28.966,    +0.1, +1144.0,   -84.0,  +424.0
1727144940, +3.51, +28.958,    +0.0, +1112.0,  -164.0,  +289.0
1727145540, +3.51, +28.958,    +0.0, +1107.0,  -121.0,  +264.0
1727146140, +3.51, +28.958,    -0.1, +1135.0,   -24.0,  +440.0
1727146740, +3.51, +28.950,    +0.1, +1128.0,   -40.0,  +432.0
1727147340, +3.51, +28.950,    +0.0, +1132.0,   -72.0,  +336.0
1727147940, +3.51, +28.958,    -0.0, +1124.0,   -64.0,  +463.0
1727148540, +3.51, +28.950,    +0.0, +1136.0,   -80.0,  +313.0
1727149140, +3.51, +28.942,    +0.5, +1143.0,   -16.0,  +545.0
1727149740, +3.51, +28.942,    +1.4, +1169.0,   -76.0,  +326.0
1727150340, +3.51, +28.942,    +2.6, +1139.0,   -68.0,  +286.0
1727150940, +3.51, +28.926,    +4.6, +1153.0,   -25.0,  +327.0
1727151540, +3.51, +28.917,    +6.9, +1136.0,  -104.0,  +344.0
1727152140, +3.51, +28.901,    +9.6, +1129.0,   -80.0,  +291.0
1727152740, +3.51, +28.901,   +12.3, +1145.0,    +0.0,  +448.0
1727153340, +3.51, +28.885,   +15.4, +1137.0,   -24.0,  +422.0
1727153940, +3.51, +28.885,   +19.4, +1159.0,    -8.0,  +352.0
1727154540, +3.51, +28.885,   +22.0, +1159.0,   -32.0,  +312.0
1727155140, +3.51, +28.885,   +29.5, +1142.0,   -31.0,  +448.0
1727155740, +3.51, +28.860,   +33.8, +1139.0,   -40.0,  +422.0
1727156340, +3.51, +28.844,   +38.8, +1137.0,   -77.0,  +248.0
1727156940, +3.51, +28.828,   +48.4, +1144.0,   -56.0,  +398.0
1727157540, +3.51, +28.819,   +50.4, +1137.0,   -32.0,  +424.0
1727158140, +3.51, +28.811,   +32.8, +1164.0,    -8.0,  +455.0
1727158740, +3.51, +28.811,   +59.8, +1144.0,    +0.0,  +398.0
1727159340, +3.51, +28.811,   +65.7, +1136.0,   -64.0,  +328.0
1727159940, +3.51, +28.803,   +22.9, +1120.0,  -122.0,  +252.0
1727160540, +3.51, +28.803,   +62.1, +1158.0,    -8.0,  +392.0
1727161140, +3.51, +28.811,   +91.5, +1151.0,   +17.0,  +464.0
1727161740, +3.51, +28.819,   +92.0, +1136.0,    +6.0,  +470.0
1727162340, +3.51, +28.819,   +97.1, +1148.0,  -116.0,  +232.0
1727162940, +3.51, +28.811,  +104.8, +1136.0,   +12.0,  +529.0
1727163540, +3.51, +28.819,  +111.1, +1136.0,    +9.0,  +472.0
1727164140, +3.51, +28.811,  +109.6, +1105.0,   +67.0,  +704.0
1727164740, +3.51, +28.828,  +119.4, +1136.0,    +0.0,  +424.0
1727165340, +3.51, +28.828,   +99.7, +1148.0,   -88.0,  +328.0
1727165940, +3.51, +28.852,  +123.6, +1120.0,   +44.0,  +627.0
1727166540, +3.51, +28.860,  +124.7, +1145.0,    +0.0,  +476.0
1727167140, +3.51, +28.885,  +122.0, +1128.0,   -42.0,  +417.0
1727167740, +3.51, +28.901,  +124.0, +1128.0,   -10.0,  +519.0
1727168340, +3.51, +28.917,  +114.7, +1136.0,   -24.0,  +415.0
1727168940, +3.51, +28.975,  +117.4, +1129.0,   -48.0,  +388.0
1727169540, +3.51, +28.999,  +115.2, +1134.0,   -48.0,  +348.0
1727170140, +3.51, +29.032,  +113.4, +1144.0,   -58.0,  +304.0
1727170740, +3.51, +29.072,  +114.5, +1139.0,   -24.0,  +448.0
1727171340, +3.51, +29.089,  +103.7, +1118.0,    +3.0,  +462.0
1727171940, +3.51, +29.080,  +106.9, +1127.0,   -89.0,  +316.0
1727172540, +3.51, +29.080,  +106.6, +1118.0,   +32.0,  +575.0
1727173140, +3.51, +29.105,   +97.6, +1123.0,   -31.0,  +432.0
1727173740, +3.51, +29.137,   +93.0, +1120.0,   -16.0,  +468.0
1727174340, +3.51, +29.170,   +90.0, +1088.0,   -31.0,  +444.0
1727174940, +3.51, +29.203,   +81.8, +1104.0,   -64.0,  +518.0
1727175540, +3.51, +29.235,   +80.6, +1112.0,   +15.0,  +580.0
1727176140, +3.51, +29.251,   +76.6, +1103.0,    +0.0,  +488.0
1727176740, +3.51, +29.284,   +73.3, +1095.0,    -8.0,  +528.0
1727177340, +3.51, +29.300,   +65.8, +1096.0,   +16.0,  +399.0
1727177940, +3.51, +29.308,   +67.5, +1168.0,  -104.0,  +304.0
1727178540, +3.51, +29.325,   +55.0, +1110.0,   -13.0,  +384.0
1727179140, +3.51, +29.341,   +54.3, +1174.0,  -104.0,  +336.0
1727179740, +3.51, +29.365,   +53.8, +1171.0,   -64.0,  +310.0
1727180340, +3.51, +29.390,   +50.8, +1084.0,   -58.0,  +312.0
1727180940, +3.51, +29.422,   +50.8, +1167.0,    +0.0,  +384.0
1727181540, +3.51, +29.438,   +37.0, +1166.0,   -61.0,  +263.0
1727182140, +3.51, +29.455,   +32.9, +1168.0,   -36.0,  +270.0
1727182740, +3.51, +29.455,   +33.6, +1168.0,   -32.0,  +385.0
1727183340, +3.51, +29.455,   +27.9, +1112.0,   +24.0,  +510.0
1727183940, +3.51, +29.447,   +27.3, +1167.0,   -32.0,  +408.0
1727184540, +3.51, +29.447,   +24.9, +1176.0,  -120.0,  +304.0
1727185140, +3.51, +29.438,   +20.5, +1089.0,   -12.0,  +568.0
1727185740, +3.51, +29.447,   +19.2, +1100.0,   +30.0,  +527.0
1727186340, +3.51, +29.438,   +18.2, +1084.0,   +22.0,  +380.0
1727186940, +3.51, +29.438,   +13.2, +1166.0,    +4.0,  +412.0
1727187540, +3.51, +29.438,   +12.1, +1104.0,   -47.0,  +339.0
1727188140, +3.51, +29.422,   +10.6, +1112.0,   +38.0,  +398.0
1727188740, +3.51, +29.422,    +8.5, +1167.0,   -48.0,  +297.0
1727189340, +3.51, +29.406,    +7.0, +1096.0,    +7.0,  +572.0
1727189940, +3.51, +29.414,    +5.6, +1100.0,   +35.0,  +545.0
1727190540, +3.51, +29.414,    +4.3, +1104.0,   +64.0,  +352.0
1727191140, +3.51, +29.406,    +3.0, +1096.0,   -32.0,  +307.0
1727191740, +3.51, +29.398,    +1.6, +1104.0,   +40.0,  +556.0
1727192340, +3.51, +29.398,    +1.0, +1112.0,   +48.0,  +536.0
1727192940, +3.51, +29.390,    +0.2, +1160.0,   +12.0,  +283.0
1727193540, +3.51, +29.382,    +0.1, +1167.0,   -56.0,  +216.0
1727194140, +3.51, +29.373,    +0.0, +1168.0,   -25.0,  +304.0
1727194740, +3.51, +29.357,    +0.1, +1166.0,   +32.0,  +320.0
1727195340, +3.51, +29.349,    +0.0, +1150.0,  +105.0,  +487.0
1727195940, +3.51, +29.349,    -0.1, +1089.0,   +12.0,  +544.0
1727196540, +3.51, +29.333,    -0.1, +1153.0,   +72.0,  +436.0
1727197140, +3.51, +29.333,    +0.0, +1168.0,   -16.0,  +312.0
1727197740, +3.51, +29.325,    -0.0, +1167.0,   -52.0,  +227.0
1727198340, +3.51, +29.333,    +0.1, +1164.0,   +16.0,  +352.0
1727198940, +3.51, +29.333,    -0.1, +1161.0,   +16.0,  +384.0
1727199540, +3.51, +29.325,    -0.0, +1160.0,    +8.0,  +184.0
1727200140, +3.51, +29.308,    -0.1, +1167.0,    +0.0,  +391.0
1727200740, +3.51, +29.300,    +0.1, +1102.0,  +108.0,  +534.0
1727201340, +3.51, +29.292,    -0.1, +1112.0,    +8.0,  +416.0
1727201940, +3.51, +29.292,    -0.0, +1100.0,    +6.0,  +502.0
1727202540, +3.51, +29.284,    +0.0, +1120.0,    +0.0,  +390.0
1727203140, +3.51, +29.268,    +0.0, +1096.0,   -12.0,  +318.0
1727203740, +3.51, +29.276,    -0.0, +1087.0,   +24.0,  +438.0
1727204340, +3.51, +29.260,    +0.0, +1169.0,   -94.0,  +335.0
1727204940, +3.51, +29.251,    -0.2, +1081.0,   +92.0,  +432.0
1727205540, +3.51, +29.243,    -0.0, +1108.0,   -13.0,  +359.0
1727206140, +3.51, +29.251,    +0.2, +1116.0,   +72.0,  +467.0
1727206740, +3.51, +29.251,    -0.1, +1097.0,    +0.0,  +444.0
1727207340, +3.51, +29.251,    -0.1, +1118.0,   -23.0,  +414.0
1727207940, +3.51, +29.251,    +0.1, +1094.0,   +48.0,  +536.0
1727208540, +3.51, +29.251,    -0.0, +1088.0,  +118.0,  +584.0
1727209140, +3.51, +29.251,    +0.1, +1088.0,    +7.0,  +560.0
1727209740, +3.51, +29.235,    +0.1, +1164.0,   +39.0,  +320.0
1727210340, +3.51, +29.227,    +0.0, +1166.0,   +24.0,  +308.0
1727210940, +3.51, +29.211,    -0.0, +1091.0,   +44.0,  +396.0
1727211540, +3.51, +29.178,    -0.1, +1104.0,   +30.0,  +344.0
1727212140, +3.51, +29.170,    +0.1, +1127.0,   +24.0,  +472.0
1727212740, +3.51, +29.170,    +0.1, +1105.0,   +20.0,  +312.0
1727213340, +3.51, +29.154,    -0.1, +1087.0,   -23.0,  +352.0
1727213940, +3.51, +29.170,    -0.0, +1168.0,   -88.0,  +288.0
1727214540, +3.51, +29.186,    -0.0, +1168.0,   -78.0,  +372.0
1727215140, +3.51, +29.178,    +0.1, +1111.0,   +16.0,  +454.0
1727215740, +3.51, +29.178,    -0.0, +1167.0,  -146.0,  +222.0
1727216340, +3.51, +29.178,    +0.1, +1103.0,   +12.0,  +540.0
1727216940, +3.51, +29.170,    -0.0, +1167.0,   -32.0,  +406.0
1727217540, +3.51, +29.146,    +0.0, +1166.0,   -48.0,  +412.0
1727218140, +3.51, +29.154,    +0.0, +1112.0,   -36.0,  +448.0
1727218740, +3.51, +29.154,    -0.1, +1095.0,    +8.0,  +446.0
1727219340, +3.51, +29.154,    -0.1, +1087.0,   +32.0,  +448.0
1727219940, +3.51, +29.146,    -0.2, +1113.0,   +24.0,  +518.0
1727220540, +3.51, +29.146,    -0.0, +1103.0,   +19.0,  +542.0
1727221140, +3.51, +29.146,    +0.0, +1169.0,   -96.0,  +319.0
1727221740, +3.51, +29.137,    -0.1, +1168.0,   -61.0,  +327.0
1727222340, +3.51, +29.137,    -0.0, +1112.0,   +12.0,  +385.0
1727222940, +3.51, +29.129,    -0.1, +1112.0,    -4.0,  +496.0
