7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1720611540, +3.52, +29.900,  +313.9, +1166.0,  -120.0,  +227.0
1720612140, +3.52, +29.908,  +286.0, +1164.0,   -83.0,  +383.0
1720612740, +3.53, +29.925,  +298.9, +1164.0,   -65.0,  +271.0
1720613340, +3.52, +29.973,  +292.9, +1164.0,  -130.0,  +223.0
1720613940, +3.52, +30.005,  +276.4, +1164.0,   -77.0,  +408.0
1720614540, +3.52, +30.038,  +266.6, +1168.0,   -74.0,  +293.0
1720615140, +3.52, +30.070,  +250.7, +1168.0,   -96.0,  +311.0
1720615740, +3.53, +30.102,  +226.6, +1166.0,  -125.0,  +240.0
1720616340, +3.53, +30.134,  +217.1, +1167.0,   -61.0,  +316.0
1720616940, +3.53, +30.151,  +207.6, +1168.0,   -80.0,  +350.0
1720617540, +3.53, +30.167,  +194.8, +1164.0,   -24.0,  +371.0
1720618140, +3.52, +30.175,  +202.8, +1167.0,   -41.0,  +327.0
1720618740, +3.53, +30.175,  +172.5, +1167.0,  -116.0,  +295.0
1720619340, +3.53, +30.183,  +168.3, +1164.0,  -142.0,  +427.0
1720619940, +3.52, +30.183,  +156.7, +1164.0,   -72.0,  +395.0
1720620540, +3.53, +30.175,  +140.6, +1168.0,   -57.0,  +306.0
1720621140, +3.52, +30.175,  +133.9, +1166.0,   -72.0,  +254.0
1720621740, +3.53, +30.159,  +118.6, +1120.0,  -288.0,   -11.0
1720622340, +3.53, +30.167,  +109.0, +1167.0,   -78.0,  +348.0
1720622940, +3.53, +30.159,  +101.6, +1152.0,  -224.0,   +96.0
1720623540, +3.53, +30.159,   +91.5, +1167.0,   -72.0,  +303.0
1720624140, +3.53, +30.134,   +75.5, +1163.0,   -84.0,  +219.0
1720624740, +3.53, +30.126,   +74.5, +1166.0,  -110.0,  +305.0
1720625340, +3.53, +30.118,   +62.7, +1166.0,  -104.0,  +236.0
1720625940, +3.53, +30.126,   +49.6, +1164.0,   -57.0,  +255.0
1720626540, +3.53, +30.126,   +42.7, +1164.0,   -32.0,  +412.0
1720627140, +3.53, +30.126,   +34.5, +1168.0,   -77.0,  +295.0
1720627740, +3.53, +30.134,   +26.9, +1167.0,   -65.0,  +375.0
1720628340, +3.53, +30.151,   +20.3, +1164.0,   -96.0,  +219.0
1720628940, +3.53, +30.159,   +13.7, +1167.0,   -48.0,  +310.0
1720629540, +3.53, +30.175,    +9.0, +1164.0,   -64.0,  +408.0
1720630140, +3.53, +30.207,    +4.6, +1167.0,   -61.0,  +353.0
1720630740, +3.53, +30.223,    +1.7, +1160.0,   -64.0,  +403.0
1720631340, +3.53, +30.231,    +0.5, +1167.0,   -77.0,  +268.0
1720631940, +3.53, +30.239,    +0.1, +1167.0,   -65.0,  +363.0
1720632540, +3.53, +30.239,    -0.0, +1167.0,   -49.0,  +328.0
1720633140, +3.53, +30.247,    -0.2, +1168.0,   -64.0,  +318.0
1720633740, +3.53, +30.263,    -0.0, +1159.0,   -88.0,  +147.0
1720634340, +3.53, +30.247,    -0.1, +1159.0,   -63.0,  +152.0
1720634940, +3.53, +30.223,    +0.0, +1166.0,   -72.0,  +196.0
1720635540, +3.53, +30.199,    -0.1, +1167.0,   -72.0,  +359.0
1720636140, +3.53, +30.183,    -0.0, +1166.0,   -64.0,  +295.0
1720636740, +3.53, +30.159,    -0.1, +1167.0,   -52.0,  +303.0
1720637340, +3.53, +30.134,    -0.2, +1168.0,   -90.0,  +319.0
1720637940, +3.53, +30.151,    -0.1, +1164.0,   -24.0,  +396.0
1720638540, +3.53, +30.183,    +0.0, +1166.0,   -72.0,  +391.0
1720639140, +3.53, +30.207,    -0.1, +1167.0,   -41.0,  +334.0
1720639740, +3.53, +30.231,    -0.1, +1166.0,   -45.0,  +308.0
1720640340, +3.53, +30.231,    -0.1, +1166.0,   -64.0,  +382.0
1720640940, +3.53, +30.231,    +0.1, +1164.0,   -53.0,  +372.0
1720641540, +3.53, +30.231,    -0.0, +1168.0,   -65.0,  +295.0
1720642140, +3.53, +30.231,    -0.0, +1167.0,   -20.0,  +303.0
1720642740, +3.53, +30.215,    +0.2, +1167.0,  -112.0,  +299.0
1720643340, +3.53, +30.159,    +0.1, +1166.0,   -40.0,  +307.0
1720643940, +3.53, +30.134,    +0.1, +1167.0,   -68.0,  +311.0
1720644540, +3.53, +30.094,    -0.1, +1167.0,   -80.0,  +303.0
1720645140, +3.53, +30.005,    -0.0, +1168.0,   -92.0,  +283.0
1720645740, +3.53, +29.876,    -0.1, +1168.0,   -64.0,  +271.0
1720646340, +3.53, +29.649,    -0.0, +1168.0,   -84.0,  +367.0
1720646940, +3.53, +29.495,    -0.1, +1164.0,   -57.0,  +227.0
1720647540, +3.53, +29.382,    -0.0, +1166.0,   -80.0,  +411.0
1720648140, +3.53, +29.300,    -0.0, +1166.0,   -20.0,  +252.0
1720648740, +3.53, +29.227,    +0.0, +1166.0,   -55.0,  +271.0
1720649340, +3.53, +29.186,    -0.0, +1171.0,   -65.0,  +319.0
