7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1722351540, +3.53, +31.549,   +57.4, +1132.0,   -36.0,  +518.0
1722352140, +3.53, +31.510,   +37.0, +1132.0,   -50.0,  +519.0
1722352740, +3.53, +31.502,   +41.2, +1148.0,   -96.0,  +531.0
1722353340, +3.53, +31.518,   +35.1, +1168.0,  -120.0,  +214.0
1722353940, +3.53, +31.533,   +28.5, +1168.0,   -40.0,  +236.0
1722354540, +3.53, +31.462,   +18.1, +1168.0,  -144.0,  +231.0
1722355140, +3.53, +31.454,   +16.8, +1134.0,    +3.0,  +532.0
1722355740, +3.53, +31.502,   +15.0, +1168.0,   -96.0,  +232.0
1722356340, +3.53, +31.541,    +8.5, +1167.0,   -20.0,  +308.0
1722356940, +3.53, +31.557,    +5.1, +1168.0,  -152.0,  +232.0
1722357540, +3.53, +31.589,    +2.9, +1168.0,   -84.0,  +368.0
1722358140, +3.53, +31.573,    +1.2, +1171.0,  -126.0,  +291.0
1722358740, +3.53, +31.541,    +0.2, +1168.0,   -56.0,  +272.0
1722359340, +3.53, +31.533,    +0.1, +1168.0,   -61.0,  +364.0
1722359940, +3.53, +31.541,    -0.1, +1166.0,   -96.0,  +384.0
1722360540, +3.53, +31.518,    -0.1, +1136.0,   -80.0,  +304.0
1722361140, +3.53, +31.462,    +0.1, +1180.0,   -64.0,  +360.0
1722361740, +3.53, +31.438,    -0.2, +1235.0,   -40.0,  +510.0
1722362340, +3.53, +31.422,    -0.1, +1168.0,   -60.0,  +368.0
1722362940, +3.53, +31.422,    -0.0, +1169.0,  -114.0,  +280.0
1722363540, +3.53, +31.422,    -0.1, +1166.0,   -47.0,  +220.0
1722364140, +3.53, +31.430,    -0.1, +1169.0,   -80.0,  +328.0
1722364740, +3.53, +31.430,    -0.1, +1166.0,   -48.0,  +371.0
1722365340, +3.53, +31.391,    -0.1, +1164.0,   -20.0,  +227.0
1722365940, +3.53, +31.351,    -0.2, +1167.0,  -112.0,  +286.0
1722366540, +3.53, +31.295,    -0.1, +1169.0,   -72.0,  +276.0
1722367140, +3.53, +31.272,    -0.1, +1168.0,  -136.0,  +252.0
1722367740, +3.53, +31.295,    +0.1, +1164.0,   -84.0,  +152.0
1722368340, +3.53, +31.327,    +0.0, +1168.0,   -64.0,  +275.0
1722368940, +3.53, +31.359,    +0.0, +1167.0,  -135.0,  +280.0
1722369540, +3.53, +31.407,    +0.1, +1155.0,   -74.0,  +467.0
1722370140, +3.53, +31.430,    +0.0, +1153.0,   -95.0,  +516.0
1722370740, +3.53, +31.478,    -0.1, +1167.0,  -128.0,  +256.0
1722371340, +3.53, +31.494,    -0.0, +1167.0,   -64.0,  +400.0
1722371940, +3.53, +31.510,    -0.1, +1167.0,   -90.0,  +232.0
1722372540, +3.53, +31.494,    -0.1, +1164.0,   -72.0,  +420.0
1722373140, +3.53, +31.470,    +0.1, +1167.0,   -64.0,  +284.0
