7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1720350540, +3.53, +30.392,  +261.8, +1164.0,    -5.0,  +295.0
1720351140, +3.53, +30.223,  +326.1, +1167.0,  -128.0,  +335.0
1720351740, +3.53, +30.102,  +297.3, +1163.0,  -137.0,  +423.0
1720352340, +3.53, +30.038,  +240.6, +1166.0,  -146.0,  +255.0
1720352940, +3.53, +30.118,  +324.2, +1159.0,  -208.0,  +183.0
1720353540, +3.53, +30.199,  +298.9, +1166.0,   -81.0,  +285.0
1720354140, +3.53, +30.231,  +306.7, +1155.0,  -113.0,  +503.0
1720354740, +3.53, +30.207,  +304.1, +1160.0,  -110.0,  +459.0
1720355340, +3.53, +30.142,  +331.2, +1167.0,  -104.0,  +339.0
1720355940, +3.53, +30.070,  +305.1, +1168.0,  -102.0,  +359.0
1720356540, +3.53, +30.005,  +248.7, +1167.0,   -97.0,  +375.0
1720357140, +3.53, +29.989,  +231.7, +1166.0,   -99.0,  +347.0
1720357740, +3.53, +30.021,  +221.9, +1164.0,  -156.0,  +215.0
1720358340, +3.53, +30.086,  +237.5, +1161.0,  -213.0,  +271.0
1720358940, +3.53, +30.134,  +208.5, +1139.0,  -281.0,   +63.0
1720359540, +3.53, +30.167,  +166.6, +1161.0,  -135.0,  +375.0
1720360140, +3.53, +30.167,  +171.2, +1166.0,   -76.0,  +406.0
1720360740, +3.53, +30.207,  +127.8, +1166.0,  -156.0,  +223.0
1720361340, +3.53, +30.408,   +84.4, +1168.0,  -136.0,  +263.0
1720361940, +3.53, +30.537,  +114.6, +1168.0,  -160.0,  +319.0
1720362540, +3.53, +30.625,  +106.8, +1167.0,  -168.0,  +276.0
1720363140, +3.53, +30.721,   +89.4, +1167.0,  -144.0,  +360.0
1720363740, +3.53, +30.785,   +67.7, +1159.0,  -160.0,  +171.0
1720364340, +3.53, +30.793,   +68.8, +1161.0,  -124.0,  +408.0
1720364940, +3.53, +30.769,   +65.2, +1166.0,  -152.0,  +224.0
1720365540, +3.53, +30.681,   +58.1, +1167.0,  -152.0,  +294.0
1720366140, +3.53, +30.593,   +57.3, +1166.0,   -52.0,  +332.0
1720366740, +3.53, +30.577,   +41.1, +1167.0,  -119.0,  +268.0
1720367340, +3.53, +30.593,   +30.3, +1160.0,   -96.0,  +478.0
1720367940, +3.53, +30.617,   +18.8, +1160.0,  -156.0,  +172.0
1720368540, +3.53, +30.633,   +17.5, +1169.0,  -136.0,  +284.0
1720369140, +3.53, +30.657,   +13.7, +1158.0,  -218.0,  +156.0
1720369740, +3.53, +30.641,   +10.5, +1166.0,   -56.0,  +345.0
1720370340, +3.53, +30.448,    +7.2, +1167.0,  -124.0,  +277.0
1720370940, +3.53, +30.279,    +4.3, +1164.0,   -80.0,  +383.0
1720371540, +3.53, +30.142,    +1.9, +1164.0,  -114.0,  +227.0
1720372140, +3.53, +30.054,    +0.5, +1160.0,   -61.0,  +287.0
1720372740, +3.53, +29.997,    -0.0, +1167.0,   -89.0,  +391.0
1720373340, +3.53, +29.957,    -0.0, +1167.0,   -80.0,  +313.0
1720373940, +3.53, +29.965,    +0.0, +1171.0,   -76.0,  +345.0
1720374540, +3.53, +29.868,    +0.0, +1168.0,   -84.0,  +327.0
1720375140, +3.53, +29.819,    -0.0, +1168.0,   -87.0,  +319.0
1720375740, +3.53, +29.811,    -0.0, +1168.0,  -163.0,  +283.0
1720376340, +3.53, +29.852,    -0.1, +1167.0,   -82.0,  +371.0
1720376940, +3.53, +29.876,    +0.1, +1164.0,  -122.0,  +295.0
1720377540, +3.53, +29.811,    -0.0, +1155.0,   -55.0,  +487.0
1720378140, +3.53, +29.747,    -0.2, +1171.0,  -106.0,  +351.0
1720378740, +3.53, +29.674,    -0.1, +1166.0,   -79.0,  +335.0
1720379340, +3.53, +29.714,    +0.0, +1166.0,  -212.0,  +244.0
1720379940, +3.53, +29.771,    -0.0, +1161.0,   -92.0,  +415.0
1720380540, +3.53, +29.730,    -0.0, +1159.0,   -49.0,  +422.0
1720381140, +3.53, +29.730,    -0.0, +1167.0,   -95.0,  +339.0
1720381740, +3.53, +29.641,    +0.0, +1166.0,   -89.0,  +396.0
1720382340, +3.53, +29.601,    +0.0, +1161.0,  -120.0,  +223.0
1720382940, +3.53, +29.584,    -0.0, +1169.0,  -104.0,  +327.0
1720383540, +3.53, +29.674,    +0.1, +1164.0,   -57.0,  +319.0
1720384140, +3.53, +29.674,    -0.0, +1164.0,   -52.0,  +343.0
1720384740, +3.53, +29.666,    -0.1, +1164.0,   -72.0,  +239.0
1720385340, +3.53, +29.617,    -0.1, +1168.0,  -105.0,  +333.0
1720385940, +3.53, +29.601,    +0.0, +1159.0,   -20.0,  +211.0
1720386540, +3.53, +29.593,    -0.0, +1088.0,   -80.0,  +492.0
1720387140, +3.53, +29.576,    +0.0, +1164.0,   -89.0,  +207.0
1720387740, +3.53, +29.552,    -0.1, +1167.0,   -97.0,  +295.0
1720388340, +3.53, +29.503,    -0.0, +1072.0,    -8.0,  +608.0
1720388940, +3.53, +29.430,    -0.0, +1167.0,   -72.0,  +367.0
1720389540, +3.53, +29.382,    -0.0, +1160.0,  -103.0,  +191.0
1720390140, +3.53, +29.365,    +0.0, +1168.0,  -136.0,  +255.0
1720390740, +3.53, +29.349,    -0.1, +1168.0,  -105.0,  +239.0
1720391340, +3.53, +29.341,    -0.1, +1087.0,   -12.0,  +411.0
1720391940, +3.53, +29.365,    +0.0, +1167.0,   -88.0,  +231.0
1720392540, +3.53, +29.422,    +0.0, +1161.0,   -89.0,  +379.0
1720393140, +3.53, +29.414,    +0.0, +1167.0,   -84.0,  +348.0
1720393740, +3.53, +29.390,    -0.0, +1148.0,   -82.0,  +539.0
1720394340, +3.53, +29.414,    +0.1, +1088.0,  -109.0,  +412.0
1720394940, +3.53, +29.438,    -0.3, +1167.0,   -84.0,  +280.0
1720395540, +3.53, +29.455,    +0.1, +1167.0,  -163.0,  +327.0
1720396140, +3.53, +29.447,    +0.0, +1172.0,  -103.0,  +366.0
1720396740, +3.53, +29.455,    -0.1, +1168.0,  -105.0,  +335.0
1720397340, +3.53, +29.463,    -0.0, +1167.0,   -79.0,  +415.0
1720397940, +3.53, +29.479,    +0.1, +1166.0,  -121.0,  +223.0
