7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725570540, +3.52, +30.464,    +0.1, +1120.0,   -50.0,  +390.0
1725571140, +3.52, +30.464,    -0.0, +1120.0,   -45.0,  +487.0
1725571740, +3.52, +30.456,    -0.0, +1127.0,    +8.0,  +355.0
1725572340, +3.52, +30.456,    -0.1, +1132.0,    -8.0,  +391.0
1725572940, +3.52, +30.456,    +0.1, +1127.0,   -16.0,  +464.0
1725573540, +3.52, +30.456,    -0.2, +1128.0,   -32.0,  +438.0
1725574140, +3.52, +30.456,    -0.0, +1134.0,   -20.0,  +456.0
1725574740, +3.52, +30.448,    +0.0, +1144.0,   -10.0,  +444.0
1725575340, +3.52, +30.456,    +0.0, +1112.0,   -20.0,  +270.0
1725575940, +3.52, +30.448,    +0.0, +1112.0,   -80.0,  +291.0
1725576540, +3.52, +30.456,    +0.0, +1136.0,    -8.0,  +374.0
1725577140, +3.52, +30.448,    -0.1, +1112.0,   -58.0,  +364.0
1725577740, +3.52, +30.448,    -0.1, +1127.0,   -20.0,  +508.0
1725578340, +3.52, +30.440,    +0.1, +1136.0,   -16.0,  +454.0
1725578940, +3.52, +30.440,    +0.0, +1128.0,   -32.0,  +432.0
1725579540, +3.52, +30.432,    -0.0, +1129.0,   -31.0,  +318.0
1725580140, +3.52, +30.432,    -0.0, +1121.0,   -16.0,  +340.0
1725580740, +3.52, +30.440,    -0.0, +1136.0,   -40.0,  +444.0
1725581340, +3.52, +30.440,    +0.0, +1128.0,   -25.0,  +486.0
1725581940, +3.52, +30.440,    -0.0, +1112.0,   -16.0,  +550.0
1725582540, +3.52, +30.424,    -0.1, +1120.0,   -52.0,  +399.0
1725583140, +3.52, +30.424,    -0.2, +1120.0,   -50.0,  +379.0
1725583740, +3.52, +30.408,    -0.0, +1123.0,   +22.0,  +358.0
1725584340, +3.52, +30.408,    -0.3, +1121.0,    +0.0,  +380.0
1725584940, +3.52, +30.416,    -0.0, +1132.0,   -32.0,  +392.0
1725585540, +3.52, +30.416,    +0.0, +1124.0,    +0.0,  +516.0
1725586140, +3.52, +30.408,    -0.1, +1127.0,   -16.0,  +460.0
1725586740, +3.52, +30.408,    -0.1, +1123.0,   +12.0,  +339.0
1725587340, +3.52, +30.408,    -0.1, +1120.0,   -26.0,  +496.0
1725587940, +3.52, +30.416,    -0.1, +1116.0,    +7.0,  +524.0
1725588540, +3.52, +30.416,    -0.0, +1121.0,   +15.0,  +508.0
1725589140, +3.52, +30.416,    -0.0, +1136.0,   -40.0,  +448.0
1725589740, +3.52, +30.408,    -0.1, +1123.0,   -56.0,  +504.0
1725590340, +3.52, +30.408,    -0.1, +1123.0,   -40.0,  +398.0
1725590940, +3.52, +30.400,    -0.0, +1121.0,   -36.0,  +457.0
1725591540, +3.52, +30.400,    -0.1, +1121.0,   -56.0,  +249.0
1725592140, +3.52, +30.400,    -0.1, +1127.0,   -52.0,  +359.0
1725592740, +3.52, +30.376,    +0.3, +1128.0,   -24.0,  +300.0
1725593340, +3.52, +30.376,    +1.2, +1142.0,   -52.0,  +390.0
1725593940, +3.52, +30.368,    +3.1, +1139.0,    +6.0,  +502.0
1725594540, +3.52, +30.368,    +6.2, +1136.0,   -16.0,  +419.0
1725595140, +3.52, +30.368,   +10.4, +1136.0,   -32.0,  +480.0
1725595740, +3.52, +30.360,   +16.8, +1134.0,   -52.0,  +446.0
1725596340, +3.52, +30.352,   +22.1, +1136.0,   -24.0,  +449.0
1725596940, +3.52, +30.344,   +28.4, +1139.0,    -8.0,  +456.0
1725597540, +3.52, +30.336,   +29.0, +1129.0,    -8.0,  +455.0
1725598140, +3.52, +30.320,   +46.7, +1132.0,   -32.0,  +398.0
1725598740, +3.52, +30.312,   +54.4, +1136.0,   -32.0,  +487.0
1725599340, +3.52, +30.312,   +66.6, +1136.0,   -52.0,  +480.0
1725599940, +3.52, +30.304,   +74.8, +1129.0,   -61.0,  +419.0
1725600540, +3.52, +30.304,   +84.1, +1148.0,   -52.0,  +448.0
1725601140, +3.52, +30.312,   +97.3, +1127.0,    +0.0,  +428.0
1725601740, +3.52, +30.320,  +113.8, +1140.0,   -48.0,  +414.0
1725602340, +3.52, +30.288,  +124.6, +1128.0,   -56.0,  +544.0
1725602940, +3.52, +30.263,  +143.2, +1136.0,   -56.0,  +256.0
1725603540, +3.52, +30.263,  +152.3, +1139.0,   +20.0,  +316.0
1725604140, +3.52, +30.255,  +166.4, +1136.0,   -64.0,  +344.0
1725604740, +3.52, +30.255,  +178.1, +1135.0,   -32.0,  +463.0
1725605340, +3.52, +30.247,  +187.8, +1136.0,   -57.0,  +423.0
1725605940, +3.52, +30.247,  +179.3, +1142.0,   -36.0,  +432.0
1725606540, +3.52, +30.255,  +221.2, +1142.0,   -77.0,  +302.0
1725607140, +3.52, +30.247,  +229.5, +1144.0,   -68.0,  +408.0
1725607740, +3.52, +30.255,  +242.6, +1139.0,   -16.0,  +423.0
1725608340, +3.52, +30.247,  +247.9, +1139.0,   -40.0,  +339.0
1725608940, +3.52, +30.263,  +257.3, +1134.0,   +14.0,  +337.0
1725609540, +3.52, +30.271,  +268.3, +1136.0,   -36.0,  +472.0
1725610140, +3.52, +30.271,  +301.8, +1142.0,    -8.0,  +483.0
1725610740, +3.52, +30.271,  +310.2, +1137.0,   -13.0,  +408.0
1725611340, +3.52, +30.279,  +271.5, +1150.0,   -16.0,  +387.0
1725611940, +3.52, +30.263,  +144.4, +1134.0,   -50.0,  +524.0
1725612540, +3.52, +30.223,  +117.5, +1161.0,   +16.0,  +380.0
1725613140, +3.52, +30.215,  +268.9, +1139.0,    +6.0,  +355.0
1725613740, +3.52, +30.207,  +296.2, +1137.0,   -29.0,  +406.0
1725614340, +3.52, +30.207,  +291.1, +1139.0,   -25.0,  +268.0
1725614940, +3.52, +30.207,  +294.2, +1135.0,   -25.0,  +408.0
1725615540, +3.52, +30.223,  +289.8, +1139.0,   -68.0,  +318.0
1725616140, +3.52, +30.231,  +281.2, +1144.0,   -52.0,  +360.0
1725616740, +3.52, +30.263,  +277.4, +1137.0,   -29.0,  +384.0
1725617340, +3.52, +30.296,  +274.1, +1132.0,   -13.0,  +392.0
1725617940, +3.52, +30.328,  +273.0, +1123.0,   +12.0,  +504.0
1725618540, +3.52, +30.368,  +264.0, +1128.0,   -44.0,  +361.0
1725619140, +3.52, +30.416,  +260.9, +1127.0,   -10.0,  +499.0
1725619740, +3.52, +30.440,  +257.0, +1136.0,   -77.0,  +344.0
1725620340, +3.52, +30.480,  +243.0, +1128.0,   -40.0,  +460.0
1725620940, +3.52, +30.521,  +242.6, +1126.0,    +8.0,  +390.0
1725621540, +3.52, +30.553,  +236.7, +1127.0,   -64.0,  +480.0
1725622140, +3.52, +30.593,  +232.0, +1127.0,   -40.0,  +480.0
1725622740, +3.52, +30.609,  +225.1, +1104.0,   +24.0,  +335.0
1725623340, +3.52, +30.641,  +216.1, +1127.0,   -36.0,  +398.0
1725623940, +3.52, +30.665,  +209.7, +1089.0,   -48.0,  +432.0
1725624540, +3.52, +30.681,  +199.5, +1168.0,   -50.0,  +314.0
1725625140, +3.52, +30.713,  +191.2, +1088.0,   -56.0,  +489.0
1725625740, +3.52, +30.729,  +182.9, +1107.0,    +0.0,  +462.0
1725626340, +3.52, +30.737,  +167.7, +1166.0,   -68.0,  +425.0
1725626940, +3.52, +30.753,  +154.8, +1112.0,   -32.0,  +472.0
1725627540, +3.52, +30.761,  +145.6, +1132.0,   -56.0,  +369.0
1725628140, +3.52, +30.777,  +131.2, +1164.0,   -64.0,  +208.0
1725628740, +3.52, +30.761,  +121.0, +1102.0,   -64.0,  +366.0
1725629340, +3.52, +30.753,  +112.3, +1112.0,   -13.0,  +440.0
1725629940, +3.52, +30.753,   +87.7, +1102.0,   -49.0,  +454.0
1725630540, +3.52, +30.753,   +90.2, +1120.0,   -20.0,  +359.0
1725631140, +3.52, +30.745,   +82.5, +1127.0,   -52.0,  +419.0
1725631740, +3.52, +30.737,   +71.5, +1107.0,   -12.0,  +460.0
1725632340, +3.52, +30.737,   +62.3, +1167.0,   -64.0,  +396.0
1725632940, +3.52, +30.737,   +55.6, +1100.0,   -40.0,  +368.0
1725633540, +3.52, +30.729,   +46.8, +1113.0,   -72.0,  +384.0
1725634140, +3.52, +30.713,   +39.9, +1107.0,   -36.0,  +414.0
1725634740, +3.52, +30.697,   +32.5, +1134.0,   +16.0,  +359.0
1725635340, +3.52, +30.697,   +26.8, +1113.0,   -13.0,  +384.0
1725635940, +3.52, +30.697,   +21.4, +1123.0,   -16.0,  +398.0
1725636540, +3.52, +30.689,   +15.9, +1116.0,   -18.0,  +288.0
1725637140, +3.52, +30.681,   +11.2, +1113.0,   -20.0,  +408.0
1725637740, +3.52, +30.673,    +7.2, +1123.0,   -56.0,  +360.0
1725638340, +3.52, +30.673,    +3.6, +1128.0,   -13.0,  +470.0
1725638940, +3.52, +30.673,    +1.4, +1132.0,   -26.0,  +384.0
1725639540, +3.52, +30.673,    +0.3, +1103.0,   -32.0,  +399.0
1725640140, +3.52, +30.665,    -0.1, +1167.0,  -103.0,  +317.0
1725640740, +3.52, +30.657,    -0.0, +1088.0,   -52.0,  +499.0
1725641340, +3.52, +30.657,    -0.0, +1110.0,    -8.0,  +467.0
1725641940, +3.52, +30.649,    -0.0, +1167.0,   -64.0,  +303.0
1725642540, +3.52, +30.641,    -0.1, +1104.0,    +7.0,  +368.0
1725643140, +3.52, +30.633,    -0.1, +1100.0,   -24.0,  +504.0
1725643740, +3.52, +30.633,    -0.1, +1127.0,   -68.0,  +374.0
1725644340, +3.52, +30.625,    -0.1, +1111.0,   -15.0,  +384.0
1725644940, +3.52, +30.625,    +0.1, +1102.0,   -10.0,  +472.0
1725645540, +3.52, +30.617,    -0.1, +1168.0,   -48.0,  +312.0
1725646140, +3.52, +30.617,    -0.1, +1169.0,   -58.0,  +318.0
1725646740, +3.52, +30.601,    +0.0, +1168.0,   -40.0,  +374.0
1725647340, +3.52, +30.601,    +0.1, +1103.0,   -26.0,  +520.0
1725647940, +3.52, +30.601,    -0.0, +1097.0,    -8.0,  +508.0
1725648540, +3.52, +30.601,    -0.0, +1104.0,   -50.0,  +334.0
1725649140, +3.52, +30.593,    +0.0, +1087.0,   -32.0,  +355.0
1725649740, +3.52, +30.593,    +0.0, +1107.0,   -32.0,  +419.0
1725650340, +3.52, +30.593,    +0.2, +1100.0,   -24.0,  +391.0
1725650940, +3.52, +30.593,    -0.1, +1104.0,   -40.0,  +374.0
1725651540, +3.52, +30.593,    +0.0, +1164.0,   -65.0,  +441.0
1725652140, +3.52, +30.593,    -0.1, +1112.0,   -16.0,  +504.0
1725652740, +3.52, +30.585,    +0.0, +1156.0,  -148.0,  +199.0
1725653340, +3.52, +30.585,    +0.1, +1110.0,   -16.0,  +423.0
