7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721916540, +3.53, +30.905,   +82.5, +1169.0,  -154.0,  +304.0
1721917140, +3.53, +30.897,   +90.7, +1164.0,  -192.0,  +192.0
1721917740, +3.53, +30.881,   +75.2, +1166.0,   -48.0,  +387.0
1721918340, +3.53, +30.881,   +68.0, +1164.0,   -20.0,  +412.0
1721918940, +3.53, +30.897,   +52.9, +1168.0,   -76.0,  +220.0
1721919540, +3.53, +30.921,   +48.2, +1168.0,   -76.0,  +320.0
1721920140, +3.53, +30.937,   +41.2, +1168.0,  -164.0,  +230.0
1721920740, +3.53, +30.953,   +33.0, +1167.0,  -109.0,  +408.0
1721921340, +3.53, +31.009,   +35.5, +1155.0,   -88.0,  +498.0
1721921940, +3.53, +31.025,   +27.1, +1168.0,  -103.0,  +263.0
1721922540, +3.53, +30.993,   +24.2, +1167.0,   -80.0,  +214.0
1721923140, +3.53, +30.961,   +19.6, +1164.0,   -96.0,  +192.0
1721923740, +3.53, +30.937,   +14.7, +1164.0,  -141.0,  +172.0
1721924340, +3.53, +30.913,   +10.3, +1153.0,  -205.0,  +108.0
1721924940, +3.53, +30.889,    +7.3, +1167.0,   -28.0,  +304.0
1721925540, +3.53, +30.897,    +4.0, +1160.0,  -128.0,  +168.0
1721926140, +3.53, +30.889,    +1.9, +1166.0,  -154.0,  +204.0
1721926740, +3.53, +30.873,    +0.5, +1167.0,   -96.0,  +312.0
1721927340, +3.53, +30.833,    -0.0, +1166.0,  -120.0,  +192.0
1721927940, +3.53, +30.809,    -0.1, +1166.0,  -136.0,  +206.0
1721928540, +3.53, +30.793,    -0.1, +1159.0,   -64.0,  +462.0
1721929140, +3.53, +30.785,    -0.0, +1171.0,  -135.0,  +300.0
1721929740, +3.53, +30.785,    -0.0, +1166.0,   -36.0,  +360.0
1721930340, +3.53, +30.793,    -0.0, +1160.0,  -100.0,  +432.0
1721930940, +3.53, +30.793,    +0.0, +1161.0,  -138.0,  +224.0
1721931540, +3.53, +30.801,    -0.1, +1167.0,   -36.0,  +326.0
1721932140, +3.53, +30.809,    +0.0, +1166.0,   -77.0,  +384.0
1721932740, +3.53, +30.825,    +0.0, +1155.0,   -48.0,  +451.0
1721933340, +3.53, +30.833,    +0.0, +1160.0,  -132.0,  +136.0
1721933940, +3.53, +30.841,    -0.1, +1168.0,   -88.0,  +262.0
1721934540, +3.53, +30.849,    +0.0, +1167.0,   -68.0,  +384.0
1721935140, +3.53, +30.857,    +0.0, +1167.0,   -40.0,  +324.0
1721935740, +3.53, +30.857,    -0.0, +1168.0,   -77.0,  +248.0
1721936340, +3.53, +30.857,    -0.1, +1168.0,   -80.0,  +284.0
1721936940, +3.53, +30.857,    -0.1, +1168.0,   -72.0,  +334.0
1721937540, +3.53, +30.857,    -0.1, +1167.0,  -116.0,  +369.0
1721938140, +3.53, +30.849,    +0.0, +1167.0,   -77.0,  +368.0
1721938740, +3.53, +30.825,    -0.1, +1169.0,  -121.0,  +304.0
1721939340, +3.53, +30.777,    -0.1, +1166.0,  -136.0,  +200.0
1721939940, +3.53, +30.761,    +0.1, +1139.0,   -26.0,  +579.0
1721940540, +3.53, +30.721,    +0.1, +1164.0,  -168.0,  +184.0
1721941140, +3.53, +30.697,    -0.1, +1166.0,  -180.0,  +164.0
1721941740, +3.53, +30.665,    +0.1, +1160.0,  -116.0,  +390.0
1721942340, +3.53, +30.657,    +0.1, +1167.0,  -109.0,  +224.0
1721942940, +3.53, +30.657,    +0.1, +1164.0,  -141.0,  +176.0
1721943540, +3.53, +30.649,    +0.0, +1167.0,   -40.0,  +368.0
1721944140, +3.53, +30.617,    -0.0, +1155.0,   -16.0,  +448.0
1721944740, +3.53, +30.577,    -0.0, +1166.0,  -104.0,  +216.0
1721945340, +3.53, +30.553,    -0.0, +1167.0,   -93.0,  +355.0
1721945940, +3.53, +30.529,    +0.0, +1168.0,  -164.0,  +291.0
1721946540, +3.53, +30.537,    -0.1, +1161.0,  -168.0,  +152.0
1721947140, +3.53, +30.537,    +0.1, +1142.0,  -276.0,   +64.0
1721947740, +3.53, +30.537,    -0.1, +1152.0,   -88.0,  +112.0
1721948340, +3.53, +30.545,    -0.1, +1160.0,  -174.0,  +144.0
1721948940, +3.53, +30.537,    -0.0, +1166.0,   -64.0,  +408.0
1721949540, +3.53, +30.545,    -0.2, +1167.0,   -93.0,  +280.0
1721950140, +3.53, +30.545,    -0.2, +1166.0,   -64.0,  +384.0
1721950740, +3.53, +30.545,    +0.1, +1168.0,   -88.0,  +326.0
1721951340, +3.53, +30.537,    +0.0, +1167.0,  -100.0,  +246.0
1721951940, +3.53, +30.545,    +0.1, +1168.0,   -61.0,  +348.0
1721952540, +3.53, +30.537,    -0.1, +1163.0,   -72.0,  +408.0
1721953140, +3.53, +30.537,    +0.1, +1168.0,  -116.0,  +224.0
1721953740, +3.53, +30.529,    -0.1, +1166.0,   -40.0,  +361.0
1721954340, +3.53, +30.537,    -0.0, +1164.0,  -122.0,  +168.0
1721954940, +3.53, +30.529,    +0.1, +1161.0,  -104.0,  +167.0
1721955540, +3.53, +30.529,    -0.0, +1167.0,   -93.0,  +296.0
1721956140, +3.53, +30.529,    -0.0, +1150.0,  -142.0,   +83.0
1721956740, +3.53, +30.521,    -0.0, +1160.0,   -64.0,  +414.0
1721957340, +3.53, +30.513,    -0.0, +1168.0,   -74.0,  +326.0
1721957940, +3.53, +30.440,    +0.1, +1164.0,   -58.0,  +214.0
1721958540, +3.53, +30.368,    -0.2, +1148.0,   -40.0,  +534.0
1721959140, +3.53, +30.328,    -0.1, +1167.0,   -96.0,  +260.0
1721959740, +3.53, +30.279,    -0.1, +1167.0,   -58.0,  +340.0
1721960340, +3.53, +30.271,    -0.0, +1168.0,  -114.0,  +337.0
1721960940, +3.53, +30.263,    +0.0, +1160.0,  -108.0,  +447.0
1721961540, +3.53, +30.255,    +0.1, +1167.0,  -144.0,  +259.0
1721962140, +3.53, +30.247,    +0.4, +1158.0,   -64.0,  +467.0
1721962740, +3.53, +30.247,    +1.3, +1169.0,   -72.0,  +313.0
1721963340, +3.53, +30.247,    +3.7, +1159.0,   -52.0,  +454.0
1721963940, +3.53, +30.247,    +6.8, +1168.0,   -77.0,  +356.0
1721964540, +3.53, +30.247,   +11.0, +1168.0,   -80.0,  +366.0
1721965140, +3.53, +30.247,   +17.2, +1164.0,   -68.0,  +355.0
1721965740, +3.53, +30.247,   +22.9, +1166.0,   -50.0,  +368.0
1721966340, +3.53, +30.263,   +32.1, +1166.0,  -104.0,  +364.0
1721966940, +3.53, +30.263,   +40.6, +1161.0,  -108.0,  +176.0
1721967540, +3.53, +30.271,   +47.3, +1168.0,   -92.0,  +335.0
1721968140, +3.53, +30.279,   +59.0, +1164.0,   -88.0,  +207.0
1721968740, +3.53, +30.296,   +65.4, +1166.0,   -98.0,  +216.0
1721969340, +3.53, +30.304,   +65.5, +1167.0,  -136.0,  +192.0
1721969940, +3.53, +30.328,   +44.4, +1167.0,   -64.0,  +331.0
1721970540, +3.53, +30.336,   +96.2, +1166.0,   -96.0,  +400.0
1721971140, +3.53, +30.344,  +133.0, +1159.0,   -56.0,  +454.0
1721971740, +3.53, +30.344,   +53.3, +1166.0,   -64.0,  +400.0
1721972340, +3.53, +30.344,  +149.9, +1164.0,   -48.0,  +368.0
1721972940, +3.53, +30.368,  +165.5, +1159.0,  -128.0,  +160.0
1721973540, +3.53, +30.384,  +171.9, +1167.0,   -64.0,  +276.0
1721974140, +3.53, +30.408,  +191.9, +1164.0,   -28.0,  +256.0
1721974740, +3.53, +30.432,  +205.7, +1167.0,   -58.0,  +272.0
1721975340, +3.53, +30.448,  +220.1, +1164.0,   -72.0,  +408.0
1721975940, +3.53, +30.448,  +276.7, +1156.0,   -56.0,  +472.0
1721976540, +3.53, +30.464,  +260.9, +1167.0,   -80.0,  +256.0
1721977140, +3.52, +30.480,  +269.6, +1155.0,   -26.0,  +492.0
1721977740, +3.53, +30.472,  +300.6, +1164.0,   -64.0,  +417.0
1721978340, +3.53, +30.472,  +129.9, +1172.0,   -95.0,  +350.0
1721978940, +3.53, +30.472,  +303.0, +1166.0,  -104.0,  +380.0
1721979540, +3.53, +30.513,  +288.8, +1167.0,   -64.0,  +368.0
1721980140, +3.53, +30.577,  +295.6, +1160.0,  -157.0,  +147.0
1721980740, +3.53, +30.641,  +310.1, +1168.0,   -80.0,  +272.0
1721981340, +3.53, +30.705,  +314.3, +1160.0,   -68.0,  +438.0
1721981940, +3.53, +30.769,  +303.2, +1167.0,   -96.0,  +232.0
1721982540, +3.53, +30.841,  +311.9, +1169.0,   -96.0,  +248.0
1721983140, +3.53, +30.905,  +319.3, +1167.0,   -40.0,  +276.0
1721983740, +3.53, +30.961,  +343.4, +1151.0,  -100.0,  +204.0
1721984340, +3.53, +30.969,  +338.4, +1169.0,  -114.0,  +272.0
1721984940, +3.53, +30.977,  +350.5, +1167.0,   -57.0,  +368.0
1721985540, +3.53, +30.993,  +155.5, +1164.0,  -128.0,  +216.0
1721986140, +3.53, +31.001,  +356.8, +1166.0,   -32.0,  +408.0
1721986740, +3.53, +30.993,  +336.6, +1160.0,  -109.0,  +156.0
1721987340, +3.53, +31.009,  +309.5, +1168.0,   -92.0,  +272.0
1721987940, +3.53, +30.969,  +215.5, +1169.0,   -93.0,  +318.0
1721988540, +3.53, +30.945,  +299.0, +1174.0,  -124.0,  +265.0
1721989140, +3.53, +30.897,  +291.1, +1167.0,   -56.0,  +286.0
1721989740, +3.53, +30.881,  +255.6, +1159.0,   -57.0,  +400.0
1721990340, +3.53, +30.865,  +257.1, +1168.0,   -72.0,  +352.0
1721990940, +3.53, +30.825,  +244.8, +1164.0,  -176.0,  +188.0
1721991540, +3.53, +30.825,  +246.8, +1161.0,   -96.0,  +176.0
1721992140, +3.53, +30.817,  +218.5, +1158.0,   -36.0,  +456.0
1721992740, +3.53, +30.833,  +224.1, +1167.0,  -112.0,  +300.0
1721993340, +3.53, +30.833,  +207.4, +1168.0,   -84.0,  +316.0
1721993940, +3.53, +30.833,  +211.5, +1167.0,   -72.0,  +212.0
1721994540, +3.53, +30.809,  +209.0, +1151.0,  -110.0,  +496.0
1721995140, +3.53, +30.801,  +203.1, +1166.0,   -84.0,  +400.0
1721995740, +3.53, +30.777,  +186.9, +1158.0,  -100.0,  +483.0
1721996340, +3.53, +30.761,  +196.0, +1168.0,   -92.0,  +339.0
1721996940, +3.53, +30.745,   +98.5, +1168.0,   -80.0,  +304.0
1721997540, +3.53, +30.737,   +74.6, +1158.0,  -116.0,  +240.0
1721998140, +3.53, +30.737,  +216.4, +1164.0,   -84.0,  +414.0
1721998740, +3.53, +30.737,  +100.2, +1159.0,  -216.0,  +172.0
1721999340, +3.53, +30.737,  +109.0, +1167.0,   -96.0,  +288.0
1721999940, +3.53, +30.745,  +171.0, +1164.0,   -80.0,  +440.0
1722000540, +3.53, +30.737,   +96.7, +1166.0,   -76.0,  +304.0
1722001140, +3.53, +30.753,   +96.4, +1167.0,   -40.0,  +353.0
1722001740, +3.53, +30.753,  +127.6, +1166.0,  -120.0,  +176.0
1722002340, +3.53, +30.793,  +116.5, +1168.0,   -80.0,  +368.0
1722002940, +3.53, +30.841,  +106.4, +1155.0,  -192.0,  +114.0
