7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1723134540, +3.52, +30.921,    +3.8, +1164.0,   -64.0,  +208.0
1723135140, +3.52, +30.833,    +1.5, +1171.0,  -104.0,  +344.0
1723135740, +3.52, +30.697,    +0.4, +1167.0,   -80.0,  +310.0
1723136340, +3.52, +30.649,    +0.0, +1166.0,   -32.0,  +376.0
1723136940, +3.53, +30.673,    -0.0, +1136.0,   -68.0,  +264.0
1723137540, +3.52, +30.689,    -0.0, +1168.0,   -74.0,  +276.0
1723138140, +3.52, +30.777,    +0.0, +1168.0,  -128.0,  +224.0
1723138740, +3.53, +30.849,    -0.0, +1166.0,   -58.0,  +390.0
1723139340, +3.52, +30.897,    -0.1, +1168.0,   -52.0,  +280.0
1723139940, +3.52, +30.945,    -0.1, +1168.0,   -68.0,  +296.0
1723140540, +3.52, +30.993,    +0.0, +1167.0,    +0.0,  +371.0
1723141140, +3.52, +31.041,    +0.0, +1137.0,   -16.0,  +465.0
1723141740, +3.52, +31.097,    +0.0, +1169.0,   -64.0,  +334.0
1723142340, +3.52, +30.937,    -0.0, +1168.0,   -45.0,  +352.0
1723142940, +3.53, +30.593,    -0.1, +1159.0,   -16.0,  +460.0
1723143540, +3.52, +30.408,    -0.1, +1167.0,   -72.0,  +419.0
1723144140, +3.52, +30.312,    -0.0, +1168.0,   -72.0,  +256.0
1723144740, +3.52, +30.255,    +0.0, +1168.0,   -96.0,  +336.0
1723145340, +3.52, +30.255,    -0.1, +1164.0,  -125.0,  +188.0
1723145940, +3.52, +30.239,    -0.1, +1158.0,   -26.0,  +480.0
1723146540, +3.52, +30.207,    -0.0, +1168.0,   -56.0,  +337.0
1723147140, +3.52, +30.191,    +0.0, +1167.0,   -40.0,  +352.0
1723147740, +3.52, +30.183,    +0.0, +1161.0,   -40.0,  +419.0
1723148340, +3.52, +30.183,    -0.0, +1167.0,   -64.0,  +366.0
1723148940, +3.52, +30.191,    -0.0, +1164.0,   -20.0,  +291.0
1723149540, +3.52, +30.215,    +0.0, +1166.0,   -26.0,  +208.0
1723150140, +3.52, +30.231,    -0.2, +1168.0,   -61.0,  +332.0
1723150740, +3.52, +30.239,    +0.0, +1171.0,   -80.0,  +310.0
1723151340, +3.52, +30.247,    -0.1, +1168.0,   -96.0,  +334.0
1723151940, +3.52, +30.239,    -0.0, +1168.0,   -72.0,  +352.0
1723152540, +3.52, +30.223,    -0.1, +1169.0,   -45.0,  +240.0
1723153140, +3.52, +30.199,    +0.0, +1167.0,   -56.0,  +320.0
1723153740, +3.52, +30.183,    +0.0, +1160.0,  -144.0,  +161.0
1723154340, +3.52, +30.167,    +0.0, +1164.0,   -32.0,  +400.0
1723154940, +3.52, +30.151,    +0.1, +1168.0,   -32.0,  +348.0
1723155540, +3.52, +30.134,    +0.1, +1168.0,   -80.0,  +236.0
1723156140, +3.52, +30.126,    -0.0, +1171.0,   -96.0,  +304.0
1723156740, +3.52, +30.126,    -0.2, +1167.0,   -40.0,  +404.0
1723157340, +3.52, +30.118,    +0.0, +1168.0,   -48.0,  +348.0
1723157940, +3.52, +30.110,    -0.0, +1167.0,   -40.0,  +352.0
1723158540, +3.52, +30.110,    -0.0, +1167.0,   -42.0,  +312.0
1723159140, +3.52, +30.118,    -0.1, +1171.0,   -84.0,  +326.0
1723159740, +3.52, +30.110,    -0.1, +1168.0,   -64.0,  +332.0
1723160340, +3.52, +30.102,    -0.1, +1167.0,   -90.0,  +214.0
1723160940, +3.52, +30.070,    -0.1, +1166.0,   -16.0,  +388.0
1723161540, +3.52, +30.038,    -0.1, +1171.0,   -84.0,  +328.0
1723162140, +3.52, +30.021,    -0.1, +1168.0,   -48.0,  +304.0
1723162740, +3.52, +30.013,    -0.0, +1166.0,   -56.0,  +384.0
1723163340, +3.52, +30.013,    -0.1, +1166.0,   -40.0,  +270.0
1723163940, +3.52, +30.005,    +0.0, +1169.0,   -72.0,  +328.0
1723164540, +3.52, +30.005,    -0.0, +1168.0,   -64.0,  +264.0
1723165140, +3.52, +30.005,    +0.0, +1167.0,   -92.0,  +278.0
1723165740, +3.52, +30.005,    -0.2, +1168.0,   -64.0,  +339.0
1723166340, +3.52, +30.005,    -0.1, +1168.0,   -88.0,  +387.0
1723166940, +3.52, +30.021,    +0.0, +1168.0,   -61.0,  +328.0
1723167540, +3.52, +30.046,    -0.1, +1168.0,   -64.0,  +356.0
1723168140, +3.52, +30.046,    +0.0, +1168.0,   -52.0,  +312.0
1723168740, +3.52, +30.062,    -0.1, +1168.0,   -48.0,  +312.0
1723169340, +3.52, +30.054,    -0.0, +1167.0,  -104.0,  +260.0
1723169940, +3.52, +30.062,    -0.1, +1164.0,    +0.0,  +320.0
1723170540, +3.52, +30.062,    +0.0, +1169.0,   -84.0,  +280.0
1723171140, +3.52, +30.078,    -0.1, +1168.0,   -64.0,  +339.0
1723171740, +3.52, +30.094,    +0.1, +1168.0,   -72.0,  +412.0
1723172340, +3.52, +30.086,    +0.4, +1169.0,   -90.0,  +352.0
1723172940, +3.52, +30.078,    +1.3, +1171.0,  -104.0,  +286.0
1723173540, +3.52, +30.086,    +3.5, +1155.0,   -96.0,  +102.0
1723174140, +3.52, +30.086,    +6.9, +1169.0,   -80.0,  +288.0
1723174740, +3.52, +30.086,   +12.1, +1171.0,   -64.0,  +304.0
1723175340, +3.52, +30.062,   +18.5, +1171.0,   -68.0,  +320.0
1723175940, +3.52, +30.054,   +19.1, +1166.0,   -24.0,  +364.0
1723176540, +3.52, +30.054,   +19.8, +1167.0,   -24.0,  +344.0
1723177140, +3.52, +30.046,   +39.0, +1167.0,   -40.0,  +352.0
1723177740, +3.52, +30.054,   +45.4, +1166.0,    +0.0,  +348.0
1723178340, +3.52, +30.054,   +62.0, +1167.0,   -60.0,  +288.0
1723178940, +3.52, +30.054,   +36.7, +1167.0,   -72.0,  +220.0
1723179540, +3.52, +30.054,   +74.4, +1168.0,   -64.0,  +292.0
1723180140, +3.52, +30.046,   +42.1, +1167.0,  -160.0,  +200.0
1723180740, +3.52, +30.046,   +96.2, +1166.0,   -52.0,  +216.0
1723181340, +3.52, +30.005,  +103.2, +1167.0,   -16.0,  +288.0
1723181940, +3.52, +29.925,  +108.3, +1167.0,   -64.0,  +316.0
1723182540, +3.52, +29.876,  +126.0, +1166.0,   -40.0,  +374.0
1723183140, +3.52, +29.844,  +152.9, +1167.0,   -48.0,  +358.0
1723183740, +3.52, +29.836,  +160.8, +1171.0,   -88.0,  +280.0
1723184340, +3.52, +29.836,   +76.9, +1168.0,   -82.0,  +256.0
1723184940, +3.52, +29.836,  +172.4, +1168.0,   -56.0,  +336.0
1723185540, +3.52, +29.836,  +192.4, +1169.0,   -84.0,  +276.0
1723186140, +3.52, +29.836,  +208.4, +1168.0,   -80.0,  +256.0
1723186740, +3.52, +29.827,  +139.9, +1167.0,   -52.0,  +360.0
1723187340, +3.52, +29.836,  +236.7, +1167.0,  -100.0,  +240.0
1723187940, +3.52, +29.836,  +258.9, +1167.0,   -80.0,  +352.0
1723188540, +3.52, +29.852,  +269.7, +1168.0,   -76.0,  +332.0
1723189140, +3.52, +29.852,  +306.1, +1166.0,   -60.0,  +176.0
1723189740, +3.52, +29.868,  +314.9, +1168.0,  -100.0,  +272.0
1723190340, +3.52, +29.868,  +315.5, +1167.0,   -92.0,  +236.0
1723190940, +3.52, +29.884,  +336.9, +1166.0,   -44.0,  +248.0
1723191540, +3.52, +29.892,  +335.8, +1166.0,   -84.0,  +216.0
1723192140, +3.52, +29.908,  +346.7, +1168.0,  -120.0,  +304.0
1723192740, +3.52, +29.916,  +353.0, +1168.0,  -104.0,  +304.0
1723193340, +3.52, +29.933,  +360.1, +1168.0,  -116.0,  +224.0
1723193940, +3.52, +29.949,  +351.5, +1168.0,   -16.0,  +312.0
1723194540, +3.52, +29.981,   +96.1, +1167.0,   -96.0,  +324.0
1723195140, +3.52, +29.989,  +373.2, +1167.0,   -32.0,  +352.0
1723195740, +3.52, +30.021,  +361.0, +1169.0,   -58.0,  +270.0
1723196340, +3.52, +30.062,  +322.3, +1166.0,   -48.0,  +404.0
1723196940, +3.52, +30.126,  +255.7, +1168.0,   -72.0,  +296.0
1723197540, +3.52, +30.271,  +286.6, +1167.0,   -32.0,  +262.0
1723198140, +3.52, +30.376,  +304.6, +1168.0,   -80.0,  +280.0
1723198740, +3.52, +30.400,  +295.3, +1171.0,   -93.0,  +310.0
1723199340, +3.52, +30.408,  +282.8, +1167.0,   -88.0,  +360.0
1723199940, +3.52, +30.408,  +286.2, +1168.0,   -40.0,  +348.0
1723200540, +3.52, +30.432,  +268.9, +1168.0,   -58.0,  +353.0
1723201140, +3.52, +30.472,  +265.8, +1169.0,  -100.0,  +312.0
1723201740, +3.52, +30.545,  +265.2, +1168.0,   -42.0,  +316.0
1723202340, +3.52, +30.577,  +255.4, +1168.0,   -84.0,  +384.0
1723202940, +3.52, +30.593,  +249.3, +1167.0,   -84.0,  +216.0
1723203540, +3.52, +30.521,  +247.2, +1171.0,  -104.0,  +342.0
1723204140, +3.52, +30.489,  +242.5, +1168.0,   -80.0,  +280.0
1723204740, +3.52, +30.505,  +233.7, +1169.0,  -104.0,  +368.0
1723205340, +3.52, +30.561,  +223.9, +1174.0,   -80.0,  +276.0
1723205940, +3.52, +30.633,  +210.3, +1171.0,   -72.0,  +280.0
1723206540, +3.52, +30.689,  +202.2, +1166.0,   -88.0,  +232.0
1723207140, +3.52, +30.753,  +194.0, +1168.0,   -52.0,  +248.0
1723207740, +3.52, +30.769,  +186.9, +1166.0,   -96.0,  +216.0
1723208340, +3.52, +30.769,  +168.4, +1166.0,  -116.0,  +180.0
1723208940, +3.52, +30.721,  +159.4, +1168.0,  -104.0,  +296.0
1723209540, +3.52, +30.681,  +150.2, +1139.0,   -29.0,  +483.0
1723210140, +3.52, +30.649,  +143.2, +1166.0,   -32.0,  +300.0
1723210740, +3.52, +30.641,  +133.7, +1142.0,    -4.0,  +416.0
1723211340, +3.52, +30.649,  +127.4, +1144.0,  -116.0,  +275.0
1723211940, +3.52, +30.681,  +109.7, +1145.0,   -80.0,  +380.0
1723212540, +3.52, +30.737,   +99.5, +1168.0,   -64.0,  +278.0
1723213140, +3.52, +30.761,   +86.4, +1164.0,   -72.0,  +224.0
1723213740, +3.52, +30.793,   +80.0, +1171.0,  -109.0,  +296.0
1723214340, +3.52, +30.825,   +72.7, +1168.0,   -84.0,  +240.0
1723214940, +3.52, +30.849,   +65.0, +1168.0,   -72.0,  +344.0
1723215540, +3.52, +30.945,   +40.0, +1168.0,   -40.0,  +376.0
1723216140, +3.52, +31.208,   +49.2, +1142.0,   -61.0,  +376.0
1723216740, +3.52, +31.280,   +35.0, +1136.0,   -90.0,  +384.0
1723217340, +3.52, +31.303,   +29.5, +1139.0,   -61.0,  +448.0
1723217940, +3.52, +31.319,   +22.1, +1164.0,   -64.0,  +225.0
1723218540, +3.52, +31.351,   +17.1, +1134.0,   -28.0,  +528.0
1723219140, +3.52, +31.359,   +12.5, +1168.0,   -56.0,  +280.0
1723219740, +3.52, +31.343,    +8.2, +1129.0,   -45.0,  +467.0
1723220340, +3.52, +31.248,    +6.4, +1139.0,   -29.0,  +400.0
1723220940, +3.52, +31.089,    +3.4, +1167.0,  -136.0,  +200.0
