7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721220540, +3.53, +30.657,  +249.7, +1167.0,   -32.0,  +302.0
1721221140, +3.53, +30.673,  +227.9, +1168.0,  -104.0,  +248.0
1721221740, +3.53, +30.673,  +232.4, +1164.0,   -72.0,  +209.0
1721222340, +3.53, +30.681,  +215.6, +1168.0,   -72.0,  +304.0
1721222940, +3.53, +30.681,  +198.2, +1161.0,   -26.0,  +403.0
1721223540, +3.53, +30.689,  +195.2, +1168.0,   -48.0,  +356.0
1721224140, +3.53, +30.681,  +192.8, +1168.0,   -76.0,  +304.0
1721224740, +3.53, +30.657,  +160.3, +1168.0,   -64.0,  +344.0
1721225340, +3.53, +30.641,  +115.8, +1168.0,   -80.0,  +348.0
1721225940, +3.53, +30.633,  +151.5, +1164.0,   -44.0,  +408.0
1721226540, +3.53, +30.633,   +85.7, +1168.0,   -80.0,  +384.0
1721227140, +3.53, +30.633,  +113.0, +1164.0,   -54.0,  +220.0
1721227740, +3.53, +30.633,   +91.5, +1168.0,   -52.0,  +328.0
1721228340, +3.53, +30.625,   +93.5, +1169.0,   -89.0,  +307.0
1721228940, +3.53, +30.625,   +78.1, +1166.0,   -84.0,  +398.0
1721229540, +3.53, +30.617,   +71.0, +1167.0,   -56.0,  +215.0
1721230140, +3.53, +30.609,   +57.8, +1164.0,   -50.0,  +312.0
1721230740, +3.53, +30.609,   +56.3, +1164.0,   -26.0,  +367.0
1721231340, +3.53, +30.601,   +42.2, +1164.0,   -52.0,  +195.0
1721231940, +3.53, +30.601,   +26.2, +1167.0,   -80.0,  +247.0
1721232540, +3.53, +30.593,   +25.0, +1167.0,   -64.0,  +271.0
1721233140, +3.53, +30.593,   +18.6, +1158.0,   -32.0,  +455.0
1721233740, +3.53, +30.585,   +13.1, +1168.0,   -96.0,  +300.0
1721234340, +3.53, +30.577,    +8.1, +1168.0,   -72.0,  +356.0
1721234940, +3.53, +30.569,    +4.0, +1163.0,   -56.0,  +416.0
1721235540, +3.53, +30.561,    +1.4, +1166.0,   -64.0,  +268.0
1721236140, +3.53, +30.569,    +0.2, +1166.0,   -24.0,  +256.0
1721236740, +3.53, +30.561,    +0.1, +1167.0,   -32.0,  +279.0
1721237340, +3.53, +30.553,    +0.0, +1166.0,   -80.0,  +227.0
1721237940, +3.53, +30.561,    +0.0, +1156.0,  -250.0,  +204.0
1721238540, +3.53, +30.553,    +0.0, +1160.0,  -104.0,  +472.0
1721239140, +3.53, +30.545,    -0.0, +1164.0,   -88.0,  +422.0
1721239740, +3.53, +30.545,    -0.0, +1167.0,   -56.0,  +238.0
1721240340, +3.53, +30.537,    +0.1, +1168.0,   -60.0,  +288.0
1721240940, +3.53, +30.537,    -0.0, +1166.0,   -48.0,  +255.0
1721241540, +3.53, +30.537,    +0.0, +1168.0,   -80.0,  +353.0
1721242140, +3.53, +30.529,    -0.1, +1167.0,   -36.0,  +260.0
1721242740, +3.53, +30.521,    -0.1, +1166.0,   -77.0,  +296.0
1721243340, +3.53, +30.521,    -0.1, +1166.0,   -80.0,  +415.0
1721243940, +3.53, +30.513,    +0.0, +1166.0,   -64.0,  +258.0
1721244540, +3.53, +30.529,    -0.0, +1167.0,   -52.0,  +339.0
1721245140, +3.53, +30.521,    +0.2, +1167.0,   -84.0,  +224.0
1721245740, +3.53, +30.529,    +0.0, +1167.0,   -64.0,  +265.0
1721246340, +3.53, +30.521,    -0.1, +1168.0,   -78.0,  +302.0
1721246940, +3.53, +30.529,    -0.1, +1164.0,   -56.0,  +387.0
1721247540, +3.53, +30.529,    +0.1, +1167.0,   -56.0,  +303.0
1721248140, +3.53, +30.521,    -0.1, +1167.0,   -89.0,  +385.0
1721248740, +3.53, +30.529,    -0.0, +1163.0,   -58.0,  +251.0
1721249340, +3.53, +30.537,    -0.0, +1171.0,   -78.0,  +312.0
1721249940, +3.53, +30.537,    +0.0, +1167.0,   -44.0,  +256.0
1721250540, +3.53, +30.529,    +0.1, +1167.0,   -32.0,  +287.0
1721251140, +3.53, +30.545,    -0.0, +1167.0,   -72.0,  +259.0
1721251740, +3.53, +30.545,    +0.0, +1169.0,   -64.0,  +306.0
1721252340, +3.53, +30.553,    -0.1, +1171.0,   -72.0,  +316.0
1721252940, +3.53, +30.553,    +0.0, +1166.0,   -61.0,  +225.0
1721253540, +3.53, +30.553,    +0.0, +1168.0,   -80.0,  +321.0
1721254140, +3.53, +30.561,    -0.1, +1168.0,   -80.0,  +310.0
1721254740, +3.53, +30.545,    -0.1, +1168.0,   -84.0,  +267.0
1721255340, +3.53, +30.545,    +0.0, +1168.0,   -80.0,  +312.0
1721255940, +3.53, +30.537,    +0.0, +1167.0,   -64.0,  +304.0
1721256540, +3.53, +30.537,    +0.1, +1167.0,   -64.0,  +304.0
1721257140, +3.53, +30.537,    -0.1, +1167.0,   -56.0,  +257.0
1721257740, +3.53, +30.529,    +0.0, +1168.0,   -64.0,  +294.0
1721258340, +3.53, +30.521,    +0.0, +1169.0,   -77.0,  +358.0
1721258940, +3.53, +30.529,    -0.0, +1167.0,   -55.0,  +332.0
1721259540, +3.53, +30.529,    -0.1, +1167.0,   -72.0,  +312.0
1721260140, +3.53, +30.529,    -0.0, +1168.0,   -84.0,  +396.0
1721260740, +3.53, +30.529,    -0.0, +1166.0,   -32.0,  +368.0
1721261340, +3.53, +30.537,    -0.1, +1167.0,   -64.0,  +308.0
1721261940, +3.53, +30.529,    -0.0, +1166.0,   -64.0,  +358.0
1721262540, +3.53, +30.521,    -0.1, +1167.0,   -48.0,  +356.0
1721263140, +3.53, +30.505,    -0.0, +1168.0,   -72.0,  +324.0
1721263740, +3.53, +30.489,    +0.1, +1166.0,   -39.0,  +252.0
1721264340, +3.53, +30.480,    -0.1, +1168.0,   -64.0,  +313.0
1721264940, +3.53, +30.480,    -0.0, +1167.0,   -50.0,  +320.0
1721265540, +3.53, +30.489,    +0.1, +1168.0,   -58.0,  +316.0
1721266140, +3.53, +30.472,    +0.0, +1166.0,   -16.0,  +352.0
1721266740, +3.53, +30.480,    +0.0, +1164.0,   -84.0,  +192.0
1721267340, +3.53, +30.464,    +0.0, +1168.0,   -72.0,  +352.0
1721267940, +3.53, +30.472,    +0.0, +1169.0,   -80.0,  +319.0
1721268540, +3.53, +30.472,    +0.2, +1166.0,   -60.0,  +270.0
1721269140, +3.53, +30.472,    +0.0, +1160.0,   -64.0,  +152.0
1721269740, +3.53, +30.464,    -0.0, +1167.0,   -68.0,  +248.0
1721270340, +3.53, +30.472,    +0.2, +1167.0,   -52.0,  +297.0
1721270940, +3.53, +30.464,    +1.3, +1168.0,   -64.0,  +284.0
1721271540, +3.53, +30.464,    +3.9, +1168.0,   -72.0,  +289.0
1721272140, +3.53, +30.472,    +8.6, +1167.0,   -46.0,  +272.0
1721272740, +3.53, +30.480,   +15.9, +1168.0,   -80.0,  +272.0
1721273340, +3.53, +30.489,   +20.2, +1167.0,   -64.0,  +307.0
1721273940, +3.53, +30.489,   +26.7, +1168.0,   -88.0,  +339.0
1721274540, +3.53, +30.497,   +40.0, +1168.0,   -88.0,  +283.0
1721275140, +3.53, +30.497,   +52.1, +1167.0,   -64.0,  +316.0
1721275740, +3.53, +30.513,   +63.0, +1167.0,   -80.0,  +392.0
1721276340, +3.53, +30.529,   +76.7, +1167.0,   -80.0,  +358.0
1721276940, +3.53, +30.537,   +89.6, +1167.0,   -84.0,  +224.0
1721277540, +3.53, +30.561,  +101.1, +1167.0,   -64.0,  +276.0
1721278140, +3.53, +30.585,  +133.1, +1169.0,   -93.0,  +316.0
1721278740, +3.53, +30.617,  +147.9, +1167.0,   -56.0,  +235.0
1721279340, +3.53, +30.641,  +175.8, +1168.0,   -52.0,  +304.0
1721279940, +3.53, +30.657,  +205.5, +1167.0,   -80.0,  +338.0
1721280540, +3.53, +30.649,  +181.3, +1167.0,   -76.0,  +256.0
1721281140, +3.53, +30.585,  +229.6, +1167.0,   -60.0,  +280.0
1721281740, +3.53, +30.505,  +192.0, +1168.0,   -72.0,  +331.0
1721282340, +3.53, +30.456,  +160.4, +1168.0,   -80.0,  +302.0
1721282940, +3.53, +30.416,  +284.6, +1166.0,   -48.0,  +285.0
1721283540, +3.53, +30.400,  +319.7, +1166.0,   -28.0,  +319.0
1721284140, +3.53, +30.392,  +338.3, +1167.0,   -64.0,  +270.0
1721284740, +3.53, +30.416,  +130.6, +1167.0,   -64.0,  +281.0
1721285340, +3.53, +30.416,  +371.5, +1168.0,   -73.0,  +310.0
1721285940, +3.53, +30.416,  +405.0, +1168.0,   -80.0,  +339.0
1721286540, +3.53, +30.400,  +453.6, +1167.0,   -80.0,  +291.0
1721287140, +3.53, +30.400,  +178.2, +1167.0,   -64.0,  +324.0
1721287740, +3.53, +30.416,  +523.9, +1168.0,   -80.0,  +287.0
1721288340, +3.53, +30.424,  +499.5, +1168.0,   -88.0,  +309.0
1721288940, +3.53, +30.448,  +490.1, +1169.0,   -64.0,  +361.0
1721289540, +3.53, +30.472,  +558.0, +1168.0,   -92.0,  +291.0
1721290140, +3.53, +30.489,  +263.7, +1168.0,   -84.0,  +288.0
1721290740, +3.53, +30.505,  +541.4, +1167.0,   -80.0,  +264.0
1721291340, +3.53, +30.529,  +550.8, +1168.0,   -61.0,  +286.0
1721291940, +3.53, +30.545,  +278.5, +1167.0,   -80.0,  +248.0
1721292540, +3.53, +30.561,  +580.9, +1168.0,   -88.0,  +312.0
1721293140, +3.53, +30.593,  +593.8, +1169.0,   -72.0,  +354.0
1721293740, +3.53, +30.609,  +560.6, +1167.0,   -48.0,  +284.0
1721294340, +3.53, +30.617,  +522.9, +1168.0,   -64.0,  +332.0
1721294940, +3.53, +30.625,  +514.2, +1168.0,   -72.0,  +246.0
1721295540, +3.53, +30.649,  +524.1, +1168.0,   -88.0,  +248.0
1721296140, +3.53, +30.657,  +499.6, +1168.0,   -50.0,  +274.0
1721296740, +3.53, +30.673,  +397.4, +1166.0,   -64.0,  +251.0
1721297340, +3.53, +30.673,  +362.7, +1167.0,   -48.0,  +270.0
1721297940, +3.53, +30.665,  +297.9, +1167.0,   -44.0,  +284.0
1721298540, +3.53, +30.665,  +283.5, +1164.0,   -60.0,  +230.0
1721299140, +3.53, +30.681,  +309.4, +1169.0,   -80.0,  +268.0
1721299740, +3.53, +30.689,  +238.1, +1164.0,   -87.0,  +243.0
1721300340, +3.53, +30.705,  +285.4, +1168.0,   -68.0,  +321.0
1721300940, +3.53, +30.713,  +273.1, +1167.0,   -64.0,  +286.0
1721301540, +3.53, +30.729,  +299.4, +1167.0,   -40.0,  +304.0
1721302140, +3.53, +30.737,  +330.7, +1164.0,   -72.0,  +198.0
1721302740, +3.53, +30.737,  +350.2, +1166.0,   -48.0,  +326.0
1721303340, +3.53, +30.729,  +384.6, +1168.0,   -64.0,  +296.0
1721303940, +3.53, +30.729,  +377.8, +1169.0,   -58.0,  +334.0
1721304540, +3.53, +30.737,  +351.5, +1166.0,   -40.0,  +276.0
1721305140, +3.53, +30.737,  +320.2, +1167.0,   -48.0,  +256.0
1721305740, +3.53, +30.729,  +332.2, +1167.0,   -56.0,  +336.0
1721306340, +3.53, +30.745,  +265.7, +1164.0,  -100.0,  +192.0
1721306940, +3.53, +30.761,  +255.0, +1166.0,   -52.0,  +326.0
