7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725309540, +3.52, +30.601,    +0.0, +1137.0,    +0.0,  +460.0
1725310140, +3.52, +30.593,    -0.1, +1140.0,   -15.0,  +352.0
1725310740, +3.52, +30.593,    -0.1, +1144.0,   -64.0,  +387.0
1725311340, +3.52, +30.585,    +0.1, +1144.0,   -10.0,  +528.0
1725311940, +3.52, +30.569,    +0.0, +1142.0,   -29.0,  +496.0
1725312540, +3.52, +30.561,    +0.1, +1155.0,   -20.0,  +310.0
1725313140, +3.52, +30.561,    +0.0, +1136.0,   +24.0,  +352.0
1725313740, +3.52, +30.561,    -0.0, +1140.0,   -36.0,  +361.0
1725314340, +3.52, +30.569,    -0.1, +1144.0,    -7.0,  +284.0
1725314940, +3.52, +30.553,    -0.1, +1144.0,   -56.0,  +312.0
1725315540, +3.52, +30.561,    +0.0, +1134.0,   -16.0,  +358.0
1725316140, +3.52, +30.553,    -0.0, +1145.0,   -20.0,  +390.0
1725316740, +3.52, +30.553,    -0.1, +1148.0,   -29.0,  +396.0
1725317340, +3.52, +30.561,    -0.1, +1148.0,   -32.0,  +465.0
1725317940, +3.52, +30.553,    +0.0, +1155.0,   -26.0,  +384.0
1725318540, +3.52, +30.561,    -0.1, +1129.0,   +30.0,  +438.0
1725319140, +3.52, +30.569,    -0.1, +1167.0,   -26.0,  +248.0
1725319740, +3.52, +30.561,    -0.0, +1167.0,   -77.0,  +231.0
1725320340, +3.52, +30.561,    -0.0, +1171.0,   -60.0,  +304.0
1725320940, +3.52, +30.569,    +0.1, +1096.0,    +8.0,  +440.0
1725321540, +3.52, +30.561,    -0.1, +1167.0,   -32.0,  +408.0
1725322140, +3.52, +30.553,    -0.1, +1095.0,    -8.0,  +412.0
1725322740, +3.52, +30.545,    +0.0, +1169.0,   -89.0,  +347.0
1725323340, +3.52, +30.545,    -0.1, +1167.0,   -32.0,  +334.0
1725323940, +3.52, +30.545,    -0.0, +1168.0,   -63.0,  +363.0
1725324540, +3.52, +30.529,    -0.2, +1168.0,   -40.0,  +348.0
1725325140, +3.52, +30.521,    -0.0, +1167.0,   -40.0,  +264.0
1725325740, +3.52, +30.513,    -0.0, +1168.0,   -36.0,  +272.0
1725326340, +3.52, +30.513,    -0.0, +1167.0,   -26.0,  +242.0
1725326940, +3.52, +30.497,    -0.1, +1139.0,   -29.0,  +368.0
1725327540, +3.52, +30.497,    +0.0, +1160.0,   +12.0,  +376.0
1725328140, +3.52, +30.489,    -0.0, +1150.0,    +0.0,  +332.0
1725328740, +3.52, +30.489,    +0.1, +1166.0,    +0.0,  +355.0
1725329340, +3.52, +30.489,    -0.1, +1167.0,    -8.0,  +364.0
1725329940, +3.52, +30.489,    -0.1, +1155.0,   -29.0,  +388.0
1725330540, +3.52, +30.472,    +0.0, +1140.0,   -28.0,  +404.0
1725331140, +3.52, +30.464,    -0.1, +1137.0,    -8.0,  +400.0
1725331740, +3.52, +30.456,    +0.0, +1169.0,   -50.0,  +360.0
1725332340, +3.52, +30.440,    +0.1, +1144.0,   -12.0,  +360.0
1725332940, +3.52, +30.448,    +0.1, +1150.0,   -12.0,  +414.0
1725333540, +3.52, +30.448,    +0.5, +1171.0,   -32.0,  +316.0
1725334140, +3.52, +30.448,    +1.6, +1166.0,   -24.0,  +408.0
1725334740, +3.52, +30.440,    +4.0, +1168.0,   -16.0,  +344.0
1725335340, +3.52, +30.440,    +7.4, +1168.0,   -32.0,  +342.0
1725335940, +3.52, +30.440,   +11.4, +1167.0,   -32.0,  +300.0
1725336540, +3.52, +30.440,   +16.3, +1167.0,   +14.0,  +384.0
1725337140, +3.52, +30.440,   +21.2, +1167.0,   -36.0,  +316.0
1725337740, +3.52, +30.432,   +27.6, +1166.0,   -29.0,  +387.0
1725338340, +3.52, +30.424,   +36.0, +1164.0,   -44.0,  +256.0
1725338940, +3.52, +30.424,   +41.7, +1167.0,   -52.0,  +336.0
1725339540, +3.52, +30.432,   +50.4, +1168.0,   -24.0,  +304.0
1725340140, +3.52, +30.432,   +57.4, +1145.0,    +0.0,  +334.0
1725340740, +3.52, +30.440,   +67.2, +1150.0,    -8.0,  +416.0
1725341340, +3.52, +30.440,   +79.9, +1168.0,   -40.0,  +304.0
