7530-872651
OS REV: 1.08 Sensor Cal: 1702281600 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724091540, +3.52, +30.977,    +0.0, +1107.0,   -18.0,  +368.0
1724092140, +3.52, +30.993,    +0.1, +1168.0,   -39.0,  +344.0
1724092740, +3.52, +30.993,    -0.1, +1091.0,   -64.0,  +272.0
1724093340, +3.52, +30.985,    -0.1, +1168.0,   -52.0,  +238.0
1724093940, +3.52, +30.961,    -0.1, +1103.0,   -48.0,  +387.0
1724094540, +3.52, +30.961,    -0.0, +1123.0,    +0.0,  +528.0
1724095140, +3.52, +30.953,    +0.1, +1164.0,   -52.0,  +403.0
1724095740, +3.52, +30.945,    -0.0, +1120.0,   -18.0,  +527.0
1724096340, +3.52, +30.921,    +0.1, +1094.0,   -20.0,  +416.0
1724096940, +3.52, +30.913,    -0.0, +1107.0,   -16.0,  +470.0
1724097540, +3.52, +30.897,    +0.0, +1112.0,   -16.0,  +588.0
1724098140, +3.52, +30.889,    -0.1, +1127.0,   -40.0,  +291.0
1724098740, +3.52, +30.889,    +0.0, +1126.0,   -26.0,  +438.0
1724099340, +3.52, +30.881,    -0.0, +1128.0,   -13.0,  +384.0
1724099940, +3.52, +30.889,    +0.1, +1136.0,   -36.0,  +398.0
1724100540, +3.52, +30.889,    +0.0, +1118.0,   -16.0,  +390.0
1724101140, +3.52, +30.881,    -0.1, +1103.0,    -8.0,  +449.0
1724101740, +3.52, +30.889,    -0.1, +1107.0,    +0.0,  +532.0
1724102340, +3.52, +30.873,    -0.1, +1116.0,   -32.0,  +534.0
1724102940, +3.52, +30.873,    -0.1, +1127.0,    +3.0,  +371.0
1724103540, +3.52, +30.881,    +0.0, +1129.0,   -32.0,  +408.0
1724104140, +3.52, +30.881,    -0.1, +1127.0,   -32.0,  +390.0
1724104740, +3.52, +30.865,    -0.2, +1112.0,    +0.0,  +432.0
1724105340, +3.52, +30.881,    -0.1, +1123.0,   -16.0,  +438.0
1724105940, +3.52, +30.873,    +0.0, +1127.0,   -32.0,  +304.0
1724106540, +3.52, +30.873,    -0.1, +1132.0,   -18.0,  +344.0
1724107140, +3.52, +30.865,    -0.1, +1134.0,   -16.0,  +414.0
1724107740, +3.52, +30.865,    -0.1, +1136.0,    -4.0,  +320.0
1724108340, +3.52, +30.865,    -0.1, +1132.0,    -8.0,  +444.0
1724108940, +3.52, +30.873,    -0.0, +1128.0,   -16.0,  +406.0
1724109540, +3.52, +30.865,    -0.1, +1127.0,   -40.0,  +312.0
