7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724783880, +3.52, +29.933,    -0.0, +1137.0,   -36.0,  +408.0
1724784480, +3.52, +29.941,    +0.0, +1136.0,   -20.0,  +403.0
1724785080, +3.52, +29.933,    -0.0, +1238.0,    +1.0,  +216.0
1724785680, +3.52, +29.908,    -0.0, +1238.0,   +19.0,  +206.0
1724786280, +3.52, +29.900,    -0.1, +1240.0,   +15.0,  +192.0
1724786880, +3.52, +29.868,    -0.0, +1240.0,   +14.0,  +195.0
1724787480, +3.51, +29.844,    -0.1, +1142.0,   -36.0,  +403.0
1724788080, +3.52, +29.779,    -0.1, +1159.0,   -40.0,  +416.0
1724788680, +3.52, +29.698,    +0.0, +1175.0,   -45.0,  +422.0
1724789280, +3.52, +29.649,    -0.0, +1169.0,   -32.0,  +422.0
1724789880, +3.52, +29.625,    -0.1, +1177.0,   -32.0,  +415.0
1724790480, +3.52, +29.674,    -0.0, +1172.0,   -32.0,  +414.0
1724791080, +3.52, +29.755,    +0.0, +1169.0,   -32.0,  +408.0
1724791680, +3.52, +29.811,    +0.0, +1136.0,   -20.0,  +412.0
1724792280, +3.52, +29.868,    -0.0, +1167.0,   -24.0,  +403.0
1724792880, +3.52, +29.860,    -0.1, +1155.0,   -40.0,  +415.0
1724793480, +3.52, +29.827,    -0.0, +1155.0,   -29.0,  +422.0
1724794080, +3.52, +29.763,    -0.0, +1168.0,   -24.0,  +412.0
1724794680, +3.52, +29.601,    +0.0, +1176.0,   -24.0,  +408.0
1724795280, +3.51, +29.495,    +0.0, +1185.0,    -8.0,  +400.0
1724795880, +3.51, +29.463,    -0.0, +1224.0,   +14.0,  +288.0
1724796480, +3.51, +29.447,    -0.0, +1177.0,    +0.0,  +396.0
1724797080, +3.51, +29.430,    -0.1, +1230.0,    +6.0,  +284.0
1724797680, +3.51, +29.398,    -0.1, +1216.0,    +0.0,  +344.0
1724798280, +3.52, +29.398,    +0.0, +1220.0,    +3.0,  +318.0
1724798880, +3.51, +29.365,    -0.0, +1195.0,   -16.0,  +400.0
1724799480, +3.52, +29.373,    -0.1, +1191.0,   -20.0,  +401.0
1724800080, +3.51, +29.373,    +0.0, +1188.0,   -23.0,  +406.0
1724800680, +3.51, +29.398,    -0.0, +1183.0,   -16.0,  +404.0
1724801280, +3.51, +29.430,    -0.0, +1182.0,   -13.0,  +404.0
1724801880, +3.51, +29.487,    -0.0, +1176.0,   -16.0,  +400.0
1724802480, +3.51, +29.487,    -0.0, +1183.0,   -26.0,  +408.0
1724803080, +3.51, +29.471,    +0.0, +1185.0,   -13.0,  +400.0
1724803680, +3.51, +29.463,    +0.0, +1176.0,   -24.0,  +398.0
1724804280, +3.51, +29.447,    -0.0, +1192.0,   -16.0,  +390.0
1724804880, +3.51, +29.414,    -0.0, +1198.0,   -24.0,  +392.0
1724805480, +3.51, +29.414,    -0.1, +1195.0,   -20.0,  +396.0
1724806080, +3.51, +29.438,    -0.1, +1216.0,   -13.0,  +344.0
1724806680, +3.51, +29.487,    -0.1, +1187.0,   -26.0,  +393.0
1724807280, +3.51, +29.552,    +0.0, +1142.0,   -24.0,  +414.0
1724807880, +3.52, +29.576,    -0.0, +1184.0,   -16.0,  +398.0
1724808480, +3.51, +29.576,    -0.1, +1164.0,    -8.0,  +406.0
1724809080, +3.51, +29.560,    -0.1, +1183.0,   -13.0,  +392.0
1724809680, +3.51, +29.552,    +0.0, +1240.0,   +25.0,  +213.0
1724810280, +3.51, +29.544,    +0.0, +1212.0,    -8.0,  +339.0
1724810880, +3.51, +29.528,    -0.1, +1193.0,    -8.0,  +390.0
1724811480, +3.51, +29.511,    -0.1, +1179.0,   -29.0,  +412.0
1724812080, +3.51, +29.495,    +0.0, +1187.0,   -13.0,  +400.0
1724812680, +3.51, +29.487,    -0.0, +1212.0,   -16.0,  +360.0
1724813280, +3.51, +29.471,    -0.0, +1188.0,   -26.0,  +400.0
1724813880, +3.51, +29.479,    -0.0, +1182.0,   -40.0,  +408.0
1724814480, +3.51, +29.447,    +0.0, +1193.0,   -26.0,  +400.0
1724815080, +3.51, +29.438,    +0.1, +1187.0,   -24.0,  +398.0
1724815680, +3.51, +29.390,    +0.4, +1232.0,    +0.0,  +264.0
1724816280, +3.51, +29.341,    +0.9, +1228.0,   -16.0,  +280.0
1724816880, +3.51, +29.406,    +1.5, +1231.0,   -24.0,  +274.0
1724817480, +3.51, +29.447,    +2.6, +1224.0,   -20.0,  +312.0
1724818080, +3.51, +29.463,    +2.3, +1212.0,   -12.0,  +345.0
1724818680, +3.51, +29.463,    +3.4, +1199.0,   -36.0,  +380.0
1724819280, +3.51, +29.447,    +4.7, +1230.0,   -29.0,  +296.0
1724819880, +3.51, +29.455,    +6.0, +1187.0,   -56.0,  +398.0
1724820480, +3.51, +29.511,    +7.9, +1200.0,   -40.0,  +368.0
1724821080, +3.51, +29.536,    +9.1, +1192.0,   -56.0,  +392.0
1724821680, +3.51, +29.520,   +10.7, +1206.0,   -40.0,  +368.0
1724822280, +3.51, +29.520,   +13.5, +1203.0,   -56.0,  +348.0
1724822880, +3.51, +29.568,   +14.1, +1216.0,   -45.0,  +328.0
