7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725131880, +3.51, +30.609,    +0.0, +1175.0,    -8.0,  +432.0
1725132480, +3.51, +30.625,    +0.0, +1203.0,   -26.0,  +408.0
1725133080, +3.51, +30.617,    -0.1, +1155.0,   -40.0,  +480.0
1725133680, +3.51, +30.601,    -0.0, +1177.0,   -84.0,  +452.0
1725134280, +3.51, +30.593,    +0.0, +1171.0,   -28.0,  +467.0
1725134880, +3.51, +30.577,    -0.0, +1177.0,   -72.0,  +455.0
1725135480, +3.51, +30.553,    -0.0, +1180.0,   -16.0,  +451.0
1725136080, +3.51, +30.497,    -0.1, +1198.0,   -64.0,  +419.0
1725136680, +3.52, +30.440,    -0.1, +1171.0,   -64.0,  +454.0
1725137280, +3.51, +30.384,    -0.0, +1190.0,  -120.0,  +460.0
1725137880, +3.51, +30.344,    +0.1, +1188.0,   -61.0,  +464.0
1725138480, +3.51, +30.320,    -0.1, +1201.0,   -48.0,  +444.0
1725139080, +3.51, +30.296,    -0.0, +1214.0,   -40.0,  +438.0
1725139680, +3.51, +30.255,    +0.0, +1225.0,   -16.0,  +374.0
1725140280, +3.51, +30.191,    -0.1, +1216.0,   -40.0,  +416.0
1725140880, +3.52, +30.134,    -0.1, +1216.0,   -32.0,  +424.0
1725141480, +3.51, +30.118,    -0.0, +1228.0,   -40.0,  +368.0
1725142080, +3.52, +30.110,    -0.1, +1228.0,   -10.0,  +344.0
1725142680, +3.52, +30.102,    -0.1, +1228.0,   -72.0,  +370.0
1725143280, +3.52, +30.094,    -0.0, +1222.0,   -45.0,  +408.0
1725143880, +3.51, +30.086,    -0.0, +1228.0,   -60.0,  +342.0
1725144480, +3.52, +30.094,    -0.0, +1223.0,   -45.0,  +364.0
1725145080, +3.52, +30.094,    -0.0, +1223.0,   -10.0,  +360.0
1725145680, +3.52, +30.086,    +0.1, +1222.0,   -16.0,  +396.0
1725146280, +3.51, +30.078,    -0.1, +1228.0,   -64.0,  +408.0
1725146880, +3.51, +30.086,    -0.0, +1240.0,    -8.0,  +268.0
1725147480, +3.51, +30.094,    -0.0, +1223.0,   +17.0,  +368.0
1725148080, +3.51, +30.086,    -0.0, +1222.0,   -96.0,  +388.0
1725148680, +3.51, +30.094,    -0.0, +1223.0,   -40.0,  +364.0
1725149280, +3.51, +30.094,    -0.0, +1228.0,   -32.0,  +320.0
1725149880, +3.51, +30.102,    -0.0, +1231.0,   -72.0,  +352.0
1725150480, +3.51, +30.094,    -0.0, +1228.0,   -90.0,  +364.0
1725151080, +3.51, +30.094,    -0.0, +1228.0,   -24.0,  +371.0
1725151680, +3.51, +30.086,    -0.0, +1230.0,   -40.0,  +336.0
1725152280, +3.51, +30.094,    +0.0, +1228.0,   -77.0,  +368.0
1725152880, +3.51, +30.102,    -0.0, +1230.0,   -52.0,  +335.0
1725153480, +3.51, +30.110,    -0.1, +1228.0,    +1.0,  +352.0
1725154080, +3.51, +30.126,    -0.1, +1230.0,   -36.0,  +336.0
1725154680, +3.52, +30.142,    -0.0, +1224.0,   -52.0,  +376.0
1725155280, +3.51, +30.175,    -0.0, +1177.0,   -49.0,  +456.0
1725155880, +3.51, +30.199,    -0.0, +1212.0,   -40.0,  +440.0
