7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1728611880, +3.50, +28.091,    +0.1, +1185.0,   -24.0,  +427.0
1728612480, +3.50, +28.083,    -0.0, +1191.0,   -32.0,  +423.0
1728613080, +3.50, +28.091,    -0.0, +1187.0,   -28.0,  +432.0
1728613680, +3.50, +28.091,    -0.0, +1200.0,   -26.0,  +408.0
1728614280, +3.50, +28.091,    -0.1, +1182.0,   -21.0,  +436.0
1728614880, +3.50, +28.083,    -0.0, +1176.0,   -32.0,  +438.0
1728615480, +3.50, +28.083,    -0.0, +1191.0,   -26.0,  +418.0
1728616080, +3.50, +28.074,    -0.0, +1176.0,   -40.0,  +435.0
1728616680, +3.50, +28.074,    -0.0, +1209.0,   -31.0,  +387.0
1728617280, +3.50, +28.074,    -0.1, +1187.0,   -40.0,  +424.0
1728617880, +3.50, +28.074,    +0.1, +1188.0,   -36.0,  +428.0
1728618480, +3.50, +28.074,    -0.0, +1180.0,   -24.0,  +433.0
1728619080, +3.50, +28.074,    +0.3, +1180.0,   -20.0,  +432.0
1728619680, +3.50, +28.083,    +0.3, +1223.0,   -10.0,  +355.0
1728620280, +3.50, +28.074,    +0.9, +1216.0,   -10.0,  +376.0
1728620880, +3.50, +28.074,    +0.9, +1206.0,   -24.0,  +396.0
1728621480, +3.50, +28.058,    +1.2, +1200.0,   -20.0,  +412.0
1728622080, +3.50, +28.066,    +1.7, +1219.0,   -24.0,  +368.0
1728622680, +3.50, +28.058,    +2.3, +1217.0,   -16.0,  +368.0
1728623280, +3.50, +28.058,    +2.7, +1216.0,   -14.0,  +376.0
1728623880, +3.50, +28.058,    +3.7, +1235.0,   -12.0,  +288.0
1728624480, +3.50, +28.058,    +3.9, +1200.0,   -24.0,  +414.0
1728625080, +3.50, +28.066,    +4.7, +1200.0,   -32.0,  +416.0
1728625680, +3.50, +28.058,   +11.1, +1228.0,    -8.0,  +328.0
