7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721477880, +3.52, +28.999,  +123.9, +1233.0,   -16.0,  +280.0
1721478480, +3.52, +29.007,  +111.5, +1235.0,   -47.0,  +288.0
1721479080, +3.52, +29.007,  +108.0, +1233.0,   -24.0,  +280.0
1721479680, +3.52, +29.007,  +109.0, +1231.0,    +0.0,  +300.0
1721480280, +3.52, +28.975,   +99.0, +1232.0,   -24.0,  +290.0
1721480880, +3.52, +28.975,   +73.7, +1232.0,   -45.0,  +297.0
1721481480, +3.52, +28.983,   +86.4, +1235.0,    +0.0,  +296.0
1721482080, +3.52, +28.975,   +81.4, +1235.0,   -16.0,  +268.0
1721482680, +3.52, +28.983,   +77.0, +1235.0,   -48.0,  +280.0
1721483280, +3.52, +29.023,   +70.7, +1233.0,   -12.0,  +280.0
1721483880, +3.52, +28.999,   +69.4, +1235.0,   -32.0,  +296.0
1721484480, +3.52, +28.975,   +37.9, +1235.0,   -20.0,  +288.0
1721485080, +3.52, +28.975,   +37.5, +1235.0,   -32.0,  +290.0
1721485680, +3.52, +28.983,   +50.7, +1232.0,   -10.0,  +290.0
1721486280, +3.52, +28.983,   +45.6, +1233.0,   -16.0,  +300.0
1721486880, +3.52, +28.999,   +33.9, +1233.0,   -26.0,  +284.0
1721487480, +3.52, +29.032,   +36.4, +1231.0,    +6.0,  +336.0
1721488080, +3.52, +29.080,   +25.1, +1235.0,   -32.0,  +284.0
1721488680, +3.52, +29.105,   +30.4, +1235.0,   -52.0,  +275.0
1721489280, +3.52, +29.137,   +21.8, +1232.0,    -8.0,  +294.0
1721489880, +3.52, +29.194,   +20.2, +1232.0,   -58.0,  +300.0
1721490480, +3.52, +29.227,   +18.2, +1232.0,   -40.0,  +288.0
1721491080, +3.52, +29.227,   +13.7, +1232.0,   -16.0,  +294.0
1721491680, +3.52, +29.251,   +10.2, +1231.0,   -20.0,  +288.0
1721492280, +3.52, +29.268,    +7.7, +1232.0,   -23.0,  +304.0
1721492880, +3.52, +29.268,    +4.9, +1232.0,   -32.0,  +304.0
1721493480, +3.52, +29.276,    +2.8, +1233.0,   -20.0,  +284.0
1721494080, +3.52, +29.284,    +1.5, +1232.0,   -40.0,  +284.0
1721494680, +3.52, +29.292,    +0.5, +1232.0,   -32.0,  +292.0
1721495280, +3.52, +29.300,    +0.0, +1235.0,   -48.0,  +288.0
1721495880, +3.52, +29.308,    +0.0, +1232.0,   -24.0,  +302.0
1721496480, +3.52, +29.333,    -0.0, +1233.0,   -29.0,  +296.0
1721497080, +3.52, +29.341,    -0.2, +1228.0,   -64.0,  +328.0
