7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1722260880, +3.52, +30.021,   +29.8, +1240.0,   -20.0,  +240.0
1722261480, +3.52, +30.038,   +33.3, +1136.0,   -52.0,  +424.0
1722262080, +3.52, +30.054,   +33.5, +1231.0,    +0.0,  +284.0
1722262680, +3.52, +30.070,   +27.9, +1235.0,   -20.0,  +268.0
1722263280, +3.52, +30.086,   +25.2, +1232.0,   -24.0,  +294.0
1722263880, +3.52, +30.078,   +20.7, +1232.0,   -26.0,  +264.0
1722264480, +3.52, +30.062,   +13.7, +1235.0,    +0.0,  +252.0
1722265080, +3.52, +30.046,   +17.6, +1164.0,   -32.0,  +446.0
1722265680, +3.52, +30.030,    +9.8, +1159.0,   -40.0,  +417.0
1722266280, +3.52, +30.038,   +11.7, +1235.0,   -29.0,  +256.0
1722266880, +3.52, +30.030,   +10.5, +1171.0,   -28.0,  +424.0
1722267480, +3.52, +30.030,    +8.1, +1240.0,    +0.0,  +217.0
1722268080, +3.52, +30.046,    +4.4, +1235.0,    +0.0,  +263.0
1722268680, +3.52, +30.070,    +4.5, +1168.0,   -48.0,  +422.0
1722269280, +3.52, +30.086,    +3.9, +1235.0,   -12.0,  +288.0
1722269880, +3.52, +30.102,    +2.6, +1233.0,   -12.0,  +280.0
1722270480, +3.52, +30.110,    +1.6, +1233.0,   -16.0,  +272.0
1722271080, +3.52, +30.118,    +0.8, +1240.0,   -28.0,  +242.0
1722271680, +3.52, +30.126,    +0.3, +1233.0,   -32.0,  +272.0
1722272280, +3.52, +30.126,    +0.0, +1231.0,   -29.0,  +284.0
1722272880, +3.52, +30.142,    -0.1, +1228.0,   -12.0,  +302.0
1722273480, +3.52, +30.151,    -0.0, +1231.0,   -16.0,  +291.0
1722274080, +3.52, +30.151,    -0.0, +1232.0,   -20.0,  +270.0
1722274680, +3.52, +30.159,    -0.0, +1232.0,    +0.0,  +280.0
1722275280, +3.52, +30.159,    +0.0, +1228.0,   -10.0,  +304.0
1722275880, +3.52, +30.167,    +0.0, +1230.0,    -8.0,  +286.0
1722276480, +3.52, +30.175,    -0.0, +1231.0,    +0.0,  +278.0
1722277080, +3.52, +30.191,    -0.0, +1232.0,    -8.0,  +272.0
1722277680, +3.52, +30.207,    -0.0, +1220.0,   -20.0,  +327.0
1722278280, +3.52, +30.223,    -0.1, +1219.0,    +6.0,  +336.0
1722278880, +3.52, +30.239,    -0.1, +1224.0,   -12.0,  +312.0
1722279480, +3.52, +30.271,    -0.1, +1208.0,   -16.0,  +371.0
1722280080, +3.52, +30.296,    +0.0, +1224.0,    +0.0,  +312.0
1722280680, +3.52, +30.296,    -0.0, +1231.0,   -16.0,  +300.0
1722281280, +3.52, +30.336,    +0.1, +1212.0,   -24.0,  +364.0
1722281880, +3.52, +30.352,    +0.0, +1191.0,   -16.0,  +409.0
1722282480, +3.52, +30.440,    -0.0, +1190.0,   -32.0,  +412.0
