7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1719128880, +3.51, +27.243,  +123.6, +1203.0,    +0.0,  +396.0
1719129480, +3.51, +27.276,  +124.4, +1201.0,    +8.0,  +422.0
1719130080, +3.51, +27.334,  +129.7, +1204.0,   +12.0,  +404.0
1719130680, +3.51, +27.391,  +131.3, +1206.0,   +12.0,  +406.0
1719131280, +3.51, +27.416,  +137.0, +1207.0,   -44.0,  +396.0
1719131880, +3.51, +27.457,  +134.8, +1238.0,   -17.0,  +255.0
1719132480, +3.51, +27.499,  +131.1, +1200.0,    +2.0,  +408.0
1719133080, +3.51, +27.581,   +61.1, +1208.0,   -84.0,  +412.0
1719133680, +3.51, +27.754,  +131.7, +1208.0,   -72.0,  +400.0
1719134280, +3.51, +27.877,  +104.2, +1244.0,   -42.0,  +263.0
1719134880, +3.51, +27.992,  +126.9, +1200.0,   +28.0,  +428.0
1719135480, +3.51, +28.074,  +127.8, +1200.0,   -56.0,  +414.0
1719136080, +3.51, +28.083,  +129.5, +1203.0,   -95.0,  +432.0
1719136680, +3.51, +28.107,  +122.4, +1238.0,   -72.0,  +280.0
1719137280, +3.51, +28.115,  +123.3, +1235.0,   -96.0,  +280.0
1719137880, +3.51, +28.140,  +120.1, +1232.0,   +48.0,  +268.0
1719138480, +3.51, +28.165,  +118.7, +1203.0,   -64.0,  +424.0
1719139080, +3.51, +28.165,  +123.4, +1196.0,   +24.0,  +440.0
1719139680, +3.51, +28.156,  +119.5, +1200.0,   -56.0,  +432.0
1719140280, +3.52, +28.165,  +121.0, +1238.0,   -80.0,  +272.0
1719140880, +3.52, +28.181,  +119.5, +1200.0,   -56.0,  +416.0
1719141480, +3.52, +28.189,  +116.0, +1231.0,   +56.0,  +284.0
1719142080, +3.52, +28.230,  +114.7, +1230.0,   +48.0,  +272.0
1719142680, +3.52, +28.271,  +114.2, +1232.0,   +16.0,  +260.0
