7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721564880, +3.52, +30.030,  +143.4, +1230.0,   -24.0,  +320.0
1721565480, +3.52, +30.038,  +140.1, +1177.0,   -52.0,  +430.0
1721566080, +3.52, +30.070,  +139.0, +1175.0,   -68.0,  +420.0
1721566680, +3.52, +30.094,   +81.3, +1145.0,   -68.0,  +435.0
1721567280, +3.52, +30.118,  +104.8, +1171.0,   -45.0,  +424.0
1721567880, +3.52, +30.134,  +120.1, +1166.0,   -52.0,  +449.0
1721568480, +3.52, +30.151,  +105.6, +1177.0,   -61.0,  +416.0
1721569080, +3.52, +30.183,   +74.2, +1177.0,   -52.0,  +423.0
1721569680, +3.52, +30.207,  +101.3, +1136.0,   -50.0,  +428.0
1721570280, +3.52, +30.231,   +75.3, +1169.0,   -58.0,  +423.0
1721570880, +3.52, +30.247,   +74.1, +1167.0,   -63.0,  +425.0
1721571480, +3.52, +30.271,   +67.1, +1235.0,   -32.0,  +260.0
1721572080, +3.52, +30.279,   +59.1, +1240.0,   -24.0,  +232.0
1721572680, +3.52, +30.304,   +54.1, +1240.0,   -32.0,  +240.0
1721573280, +3.52, +30.304,   +42.2, +1235.0,   -20.0,  +256.0
1721573880, +3.52, +30.328,   +40.2, +1233.0,   -24.0,  +264.0
1721574480, +3.52, +30.344,   +36.6, +1136.0,   -48.0,  +417.0
1721575080, +3.52, +30.352,   +29.7, +1238.0,   -12.0,  +246.0
1721575680, +3.52, +30.360,   +26.5, +1232.0,   -29.0,  +268.0
1721576280, +3.52, +30.384,   +21.7, +1233.0,   -32.0,  +252.0
1721576880, +3.52, +30.392,   +18.5, +1235.0,   -20.0,  +242.0
1721577480, +3.52, +30.408,   +14.3, +1233.0,   -16.0,  +256.0
1721578080, +3.52, +30.408,   +11.0, +1232.0,    +0.0,  +256.0
1721578680, +3.52, +30.408,    +7.7, +1164.0,   -40.0,  +414.0
1721579280, +3.52, +30.424,    +5.3, +1240.0,   -26.0,  +228.0
1721579880, +3.52, +30.440,    +3.3, +1233.0,   -16.0,  +248.0
1721580480, +3.52, +30.448,    +1.5, +1156.0,   -32.0,  +422.0
1721581080, +3.52, +30.464,    +0.4, +1240.0,   -24.0,  +228.0
1721581680, +3.52, +30.489,    +0.1, +1231.0,   -24.0,  +272.0
1721582280, +3.52, +30.497,    +0.1, +1228.0,    -8.0,  +280.0
1721582880, +3.52, +30.505,    -0.1, +1225.0,    -8.0,  +296.0
1721583480, +3.52, +30.513,    +0.0, +1232.0,    +3.0,  +264.0
1721584080, +3.52, +30.513,    +0.1, +1230.0,   -12.0,  +280.0
1721584680, +3.52, +30.513,    -0.0, +1230.0,   -16.0,  +280.0
1721585280, +3.52, +30.521,    +0.1, +1230.0,    +0.0,  +284.0
1721585880, +3.52, +30.521,    -0.0, +1230.0,   -32.0,  +272.0
1721586480, +3.52, +30.521,    -0.0, +1227.0,   -20.0,  +302.0
1721587080, +3.52, +30.521,    +0.1, +1224.0,   -24.0,  +294.0
1721587680, +3.52, +30.513,    -0.1, +1228.0,    +0.0,  +268.0
1721588280, +3.52, +30.497,    +0.1, +1228.0,   -23.0,  +304.0
1721588880, +3.52, +30.497,    -0.1, +1231.0,   -25.0,  +272.0
1721589480, +3.52, +30.489,    -0.1, +1223.0,    -8.0,  +308.0
1721590080, +3.52, +30.489,    +0.0, +1219.0,    -8.0,  +320.0
1721590680, +3.52, +30.497,    -0.1, +1228.0,   -20.0,  +294.0
1721591280, +3.52, +30.497,    +0.1, +1228.0,   -26.0,  +291.0
1721591880, +3.52, +30.505,    -0.1, +1231.0,   -28.0,  +270.0
1721592480, +3.52, +30.497,    +0.0, +1231.0,   -25.0,  +288.0
1721593080, +3.52, +30.497,    -0.0, +1227.0,   -12.0,  +296.0
1721593680, +3.52, +30.464,    -0.1, +1228.0,   -16.0,  +291.0
1721594280, +3.52, +30.472,    -0.1, +1228.0,   -12.0,  +280.0
1721594880, +3.52, +30.472,    -0.0, +1231.0,    -8.0,  +278.0
1721595480, +3.52, +30.464,    -0.0, +1225.0,   -13.0,  +307.0
1721596080, +3.52, +30.464,    +0.1, +1227.0,   +16.0,  +286.0
