7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724870880, +3.51, +29.981,    -0.1, +1136.0,   -24.0,  +416.0
1724871480, +3.51, +29.973,    -0.1, +1235.0,   -16.0,  +264.0
1724872080, +3.51, +29.941,    -0.1, +1235.0,   -16.0,  +264.0
1724872680, +3.51, +29.933,    -0.0, +1240.0,   -13.0,  +243.0
1724873280, +3.51, +29.900,    -0.0, +1232.0,    +0.0,  +272.0
1724873880, +3.51, +29.908,    -0.1, +1239.0,   -16.0,  +248.0
1724874480, +3.51, +29.892,    -0.0, +1235.0,   -16.0,  +256.0
1724875080, +3.51, +29.925,    -0.0, +1235.0,   -24.0,  +270.0
1724875680, +3.51, +29.933,    -0.0, +1232.0,    +2.0,  +272.0
1724876280, +3.51, +29.941,    -0.0, +1235.0,    +0.0,  +268.0
1724876880, +3.51, +29.941,    -0.1, +1236.0,   -12.0,  +262.0
1724877480, +3.51, +29.941,    -0.0, +1238.0,   -28.0,  +248.0
1724878080, +3.51, +29.949,    -0.1, +1235.0,    +0.0,  +248.0
1724878680, +3.51, +29.933,    +0.0, +1231.0,    +3.0,  +270.0
1724879280, +3.51, +29.916,    -0.0, +1238.0,    +0.0,  +244.0
1724879880, +3.51, +29.916,    -0.0, +1238.0,   -13.0,  +248.0
1724880480, +3.51, +29.884,    +0.0, +1235.0,   -16.0,  +256.0
1724881080, +3.51, +29.884,    -0.0, +1236.0,    -8.0,  +259.0
1724881680, +3.51, +29.868,    +0.1, +1240.0,    -8.0,  +230.0
1724882280, +3.51, +29.860,    -0.1, +1235.0,   -13.0,  +268.0
1724882880, +3.51, +29.876,    +0.0, +1235.0,   -20.0,  +248.0
1724883480, +3.51, +29.884,    -0.0, +1244.0,   -18.0,  +217.0
1724884080, +3.51, +29.892,    +0.0, +1244.0,    -8.0,  +215.0
1724884680, +3.51, +29.900,    -0.1, +1235.0,   -16.0,  +270.0
1724885280, +3.51, +29.900,    -0.1, +1238.0,   -16.0,  +256.0
1724885880, +3.51, +29.892,    -0.0, +1235.0,   -15.0,  +259.0
1724886480, +3.51, +29.908,    -0.0, +1238.0,   -12.0,  +256.0
1724887080, +3.51, +29.916,    +0.0, +1246.0,    -7.0,  +215.0
1724887680, +3.51, +29.908,    +0.0, +1235.0,   -24.0,  +256.0
1724888280, +3.51, +29.916,    +0.0, +1238.0,   -16.0,  +236.0
1724888880, +3.51, +29.908,    -0.0, +1235.0,    -8.0,  +262.0
1724889480, +3.51, +29.908,    +0.1, +1235.0,   -10.0,  +256.0
1724890080, +3.51, +29.876,    -0.0, +1232.0,   -10.0,  +264.0
1724890680, +3.51, +29.844,    -0.0, +1238.0,    -8.0,  +236.0
1724891280, +3.51, +29.868,    -0.0, +1235.0,    +3.0,  +246.0
1724891880, +3.51, +29.852,    -0.1, +1139.0,   -49.0,  +414.0
1724892480, +3.51, +29.868,    +0.0, +1136.0,   -40.0,  +414.0
1724893080, +3.51, +29.892,    -0.0, +1240.0,   -20.0,  +256.0
1724893680, +3.51, +29.860,    -0.1, +1236.0,   -12.0,  +248.0
1724894280, +3.51, +29.844,    -0.0, +1244.0,    -8.0,  +219.0
1724894880, +3.51, +29.819,    -0.0, +1235.0,   -20.0,  +240.0
1724895480, +3.51, +29.811,    +0.0, +1159.0,   -40.0,  +417.0
1724896080, +3.51, +29.827,    -0.0, +1238.0,   -20.0,  +240.0
1724896680, +3.51, +29.844,    -0.0, +1235.0,   -24.0,  +248.0
1724897280, +3.51, +29.844,    -0.1, +1235.0,   -31.0,  +260.0
1724897880, +3.51, +29.819,    +0.0, +1240.0,   -20.0,  +240.0
1724898480, +3.51, +29.803,    +0.0, +1139.0,   -36.0,  +414.0
1724899080, +3.51, +29.787,    +0.0, +1240.0,   -32.0,  +220.0
