7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1719998880, +3.52, +29.032,  +170.8, +1236.0,   -24.0,  +236.0
1719999480, +3.52, +29.089,  +164.3, +1235.0,   -24.0,  +216.0
1720000080, +3.52, +29.113,  +152.3, +1238.0,   -20.0,  +226.0
1720000680, +3.52, +29.105,  +146.8, +1240.0,   -16.0,  +216.0
1720001280, +3.52, +29.097,  +144.5, +1235.0,   -16.0,  +228.0
1720001880, +3.52, +29.097,  +142.8, +1238.0,   -25.0,  +232.0
1720002480, +3.52, +29.089,  +140.2, +1239.0,   -32.0,  +224.0
1720003080, +3.52, +29.162,  +138.8, +1240.0,   -32.0,  +220.0
1720003680, +3.52, +29.146,  +138.2, +1236.0,   -16.0,  +224.0
1720004280, +3.52, +29.162,  +140.6, +1235.0,   -30.0,  +230.0
1720004880, +3.52, +29.178,  +141.5, +1236.0,   -20.0,  +228.0
1720005480, +3.52, +29.178,  +143.8, +1236.0,   -24.0,  +240.0
1720006080, +3.52, +29.186,  +143.3, +1235.0,    +0.0,  +230.0
1720006680, +3.52, +29.203,  +143.2, +1236.0,   -28.0,  +224.0
1720007280, +3.52, +29.227,  +145.3, +1235.0,    +3.0,  +224.0
1720007880, +3.52, +29.268,  +141.8, +1240.0,   -40.0,  +224.0
1720008480, +3.52, +29.300,  +141.5, +1235.0,   -20.0,  +232.0
1720009080, +3.52, +29.333,  +137.8, +1236.0,   -20.0,  +228.0
1720009680, +3.52, +29.333,  +131.6, +1236.0,   -32.0,  +236.0
1720010280, +3.52, +29.349,  +130.5, +1235.0,   -12.0,  +220.0
1720010880, +3.52, +29.341,  +126.1, +1238.0,   -36.0,  +224.0
1720011480, +3.52, +29.357,  +121.1, +1235.0,   -28.0,  +228.0
1720012080, +3.52, +29.357,   +78.6, +1238.0,   -36.0,  +216.0
1720012680, +3.52, +29.357,  +106.1, +1235.0,    +0.0,  +236.0
1720013280, +3.52, +29.357,   +98.8, +1235.0,   -50.0,  +224.0
1720013880, +3.52, +29.357,   +90.2, +1235.0,   -29.0,  +224.0
1720014480, +3.52, +29.357,   +85.7, +1236.0,   -38.0,  +230.0
1720015080, +3.52, +29.357,   +76.7, +1240.0,   -40.0,  +220.0
1720015680, +3.52, +29.365,   +68.6, +1236.0,   -32.0,  +224.0
1720016280, +3.52, +29.373,   +58.8, +1238.0,   -32.0,  +228.0
1720016880, +3.52, +29.373,   +48.3, +1238.0,   -52.0,  +230.0
1720017480, +3.52, +29.390,   +46.8, +1238.0,   -16.0,  +224.0
1720018080, +3.52, +29.406,   +38.2, +1235.0,   -24.0,  +240.0
1720018680, +3.52, +29.422,   +33.7, +1235.0,   -26.0,  +232.0
1720019280, +3.52, +29.438,   +29.2, +1235.0,   -20.0,  +230.0
1720019880, +3.52, +29.463,   +24.4, +1235.0,   -26.0,  +236.0
1720020480, +3.52, +29.495,   +21.6, +1235.0,    +0.0,  +240.0
1720021080, +3.52, +29.520,   +17.3, +1235.0,   -20.0,  +248.0
1720021680, +3.52, +29.544,   +13.8, +1238.0,   -32.0,  +243.0
