7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1726871880, +3.51, +29.325,    -0.2, +1183.0,  -120.0,  +499.0
1726872480, +3.51, +29.325,    -0.0, +1224.0,   -84.0,  +392.0
1726873080, +3.51, +29.325,    +0.1, +1198.0,   -78.0,  +455.0
1726873680, +3.51, +29.325,    -0.1, +1200.0,   -52.0,  +454.0
1726874280, +3.51, +29.325,    -0.0, +1182.0,   -74.0,  +480.0
1726874880, +3.51, +29.317,    -0.1, +1182.0,   -32.0,  +492.0
1726875480, +3.51, +29.333,    -0.1, +1191.0,   -20.0,  +496.0
1726876080, +3.51, +29.333,    -0.0, +1192.0,    +0.0,  +476.0
1726876680, +3.51, +29.325,    -0.1, +1191.0,   -72.0,  +467.0
1726877280, +3.51, +29.333,    -0.0, +1191.0,   -60.0,  +470.0
1726877880, +3.51, +29.333,    -0.0, +1185.0,   -89.0,  +480.0
1726878480, +3.51, +29.333,    -0.0, +1201.0,   -18.0,  +460.0
1726879080, +3.51, +29.333,    -0.1, +1223.0,   -36.0,  +392.0
1726879680, +3.51, +29.333,    -0.1, +1184.0,   -45.0,  +476.0
1726880280, +3.51, +29.325,    -0.0, +1176.0,   -72.0,  +504.0
1726880880, +3.51, +29.317,    -0.1, +1187.0,    -8.0,  +494.0
1726881480, +3.51, +29.325,    -0.1, +1184.0,   -64.0,  +467.0
1726882080, +3.51, +29.317,    -0.1, +1192.0,   -98.0,  +472.0
1726882680, +3.51, +29.317,    -0.0, +1200.0,   -18.0,  +449.0
1726883280, +3.51, +29.325,    +0.0, +1182.0,   -26.0,  +480.0
1726883880, +3.51, +29.308,    -0.1, +1180.0,   -13.0,  +463.0
1726884480, +3.51, +29.308,    -0.1, +1176.0,   -45.0,  +480.0
1726885080, +3.51, +29.276,    +0.0, +1192.0,   -16.0,  +486.0
1726885680, +3.51, +29.284,    -0.1, +1196.0,   +34.0,  +438.0
