7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721912880, +3.52, +29.722,   +64.2, +1176.0,   -26.0,  +544.0
1721913480, +3.52, +29.730,   +58.4, +1168.0,   -20.0,  +524.0
1721914080, +3.52, +29.738,   +53.6, +1168.0,   -16.0,  +527.0
1721914680, +3.52, +29.747,   +48.5, +1177.0,   -16.0,  +504.0
1721915280, +3.52, +29.738,   +44.1, +1159.0,    -7.0,  +540.0
1721915880, +3.52, +29.755,   +39.7, +1167.0,   -16.0,  +510.0
1721916480, +3.52, +29.763,   +37.4, +1208.0,   +32.0,  +436.0
1721917080, +3.52, +29.763,   +35.3, +1169.0,    +1.0,  +483.0
1721917680, +3.52, +29.771,   +33.4, +1174.0,  -103.0,  +486.0
1721918280, +3.52, +29.771,   +29.2, +1200.0,   -18.0,  +456.0
1721918880, +3.52, +29.779,   +31.1, +1171.0,   -96.0,  +467.0
1721919480, +3.52, +29.787,   +26.7, +1180.0,   -26.0,  +480.0
1721920080, +3.52, +29.795,   +26.6, +1174.0,   -57.0,  +481.0
1721920680, +3.52, +29.787,   +21.9, +1174.0,   -57.0,  +480.0
1721921280, +3.52, +29.803,   +18.1, +1175.0,   -72.0,  +460.0
1721921880, +3.52, +29.803,   +14.9, +1199.0,    +1.0,  +448.0
1721922480, +3.52, +29.827,   +12.7, +1167.0,   -76.0,  +488.0
1721923080, +3.52, +29.827,   +10.0, +1168.0,   -20.0,  +473.0
1721923680, +3.52, +29.844,    +8.2, +1176.0,   -64.0,  +460.0
1721924280, +3.52, +29.852,    +5.8, +1177.0,  -109.0,  +496.0
1721924880, +3.52, +29.876,    +3.9, +1161.0,    +0.0,  +483.0
1721925480, +3.52, +29.908,    +2.1, +1171.0,   -88.0,  +512.0
1721926080, +3.52, +29.925,    +1.1, +1179.0,   -88.0,  +464.0
1721926680, +3.52, +29.941,    +0.3, +1164.0,   -26.0,  +476.0
1721927280, +3.52, +29.949,    +0.1, +1159.0,   -77.0,  +476.0
1721927880, +3.52, +29.973,    -0.0, +1235.0,   -26.0,  +284.0
1721928480, +3.52, +29.989,    -0.0, +1231.0,   -64.0,  +334.0
1721929080, +3.52, +29.989,    -0.1, +1228.0,   -40.0,  +328.0
1721929680, +3.52, +29.997,    -0.1, +1232.0,   -44.0,  +304.0
1721930280, +3.52, +30.021,    -0.1, +1228.0,   -10.0,  +336.0
1721930880, +3.52, +30.021,    -0.0, +1216.0,   +24.0,  +420.0
1721931480, +3.52, +30.030,    -0.1, +1223.0,   -29.0,  +360.0
1721932080, +3.52, +30.038,    +0.0, +1159.0,  -128.0,  +524.0
1721932680, +3.52, +30.038,    -0.0, +1160.0,  -109.0,  +508.0
1721933280, +3.52, +30.038,    -0.0, +1159.0,   +24.0,  +547.0
1721933880, +3.52, +30.021,    -0.0, +1232.0,   -36.0,  +318.0
1721934480, +3.52, +30.013,    -0.0, +1230.0,   -64.0,  +352.0
1721935080, +3.52, +30.013,    -0.1, +1238.0,    +4.0,  +271.0
1721935680, +3.52, +30.005,    +0.0, +1224.0,    +0.0,  +360.0
1721936280, +3.52, +30.030,    -0.0, +1151.0,   -64.0,  +496.0
1721936880, +3.52, +30.030,    -0.0, +1224.0,    +0.0,  +364.0
1721937480, +3.52, +30.030,    -0.0, +1231.0,    +4.0,  +319.0
1721938080, +3.52, +30.021,    -0.0, +1228.0,   -24.0,  +344.0
1721938680, +3.52, +30.021,    -0.0, +1235.0,   -64.0,  +280.0
1721939280, +3.52, +29.997,    -0.0, +1224.0,   +14.0,  +358.0
1721939880, +3.52, +29.965,    -0.0, +1231.0,   -24.0,  +336.0
1721940480, +3.52, +29.933,    -0.0, +1232.0,   -64.0,  +306.0
1721941080, +3.52, +29.900,    -0.0, +1155.0,   -13.0,  +504.0
1721941680, +3.52, +29.876,    -0.0, +1231.0,   -32.0,  +304.0
1721942280, +3.52, +29.836,    -0.0, +1160.0,   -16.0,  +512.0
1721942880, +3.52, +29.811,    +0.0, +1145.0,   -72.0,  +483.0
1721943480, +3.52, +29.763,    -0.0, +1156.0,   +35.0,  +515.0
1721944080, +3.52, +29.714,    -0.0, +1176.0,  -128.0,  +497.0
1721944680, +3.52, +29.657,    -0.1, +1190.0,   -64.0,  +455.0
1721945280, +3.52, +29.601,    -0.1, +1191.0,   -40.0,  +448.0
