7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721651880, +3.52, +29.292,  +106.2, +1235.0,   -26.0,  +280.0
1721652480, +3.52, +29.325,   +95.1, +1233.0,   -36.0,  +292.0
1721653080, +3.52, +29.357,   +98.6, +1235.0,   -52.0,  +268.0
1721653680, +3.52, +29.390,   +36.6, +1235.0,   -24.0,  +294.0
1721654280, +3.52, +29.422,   +47.9, +1235.0,   -26.0,  +284.0
1721654880, +3.52, +29.455,   +35.0, +1235.0,   -32.0,  +284.0
1721655480, +3.52, +29.471,   +74.0, +1231.0,    +0.0,  +288.0
1721656080, +3.52, +29.520,   +62.1, +1231.0,   -32.0,  +304.0
1721656680, +3.52, +29.552,   +36.6, +1183.0,   -40.0,  +444.0
1721657280, +3.52, +29.576,   +38.0, +1232.0,   -16.0,  +296.0
1721657880, +3.52, +29.601,   +46.4, +1230.0,    -8.0,  +297.0
1721658480, +3.52, +29.625,   +42.5, +1230.0,   -16.0,  +308.0
1721659080, +3.52, +29.641,   +41.0, +1232.0,   -32.0,  +294.0
1721659680, +3.52, +29.657,   +38.6, +1232.0,   -32.0,  +304.0
1721660280, +3.52, +29.666,   +28.2, +1233.0,   -16.0,  +304.0
1721660880, +3.52, +29.674,   +23.9, +1230.0,   -29.0,  +291.0
1721661480, +3.52, +29.698,   +24.7, +1232.0,   -26.0,  +288.0
1721662080, +3.52, +29.706,   +14.8, +1231.0,   -20.0,  +308.0
1721662680, +3.52, +29.722,   +16.7, +1232.0,   -16.0,  +291.0
1721663280, +3.52, +29.738,   +14.1, +1230.0,   -36.0,  +294.0
1721663880, +3.52, +29.763,    +9.3, +1232.0,   -10.0,  +286.0
1721664480, +3.52, +29.771,    +6.9, +1232.0,   -26.0,  +288.0
1721665080, +3.52, +29.787,    +5.3, +1228.0,   -24.0,  +323.0
1721665680, +3.52, +29.787,    +3.7, +1231.0,    +3.0,  +304.0
1721666280, +3.52, +29.795,    +2.0, +1228.0,   -16.0,  +312.0
1721666880, +3.52, +29.795,    +0.8, +1228.0,   -16.0,  +306.0
1721667480, +3.52, +29.803,    +0.3, +1230.0,   +18.0,  +286.0
1721668080, +3.52, +29.787,    -0.0, +1180.0,   -32.0,  +424.0
1721668680, +3.52, +29.771,    +0.0, +1219.0,   -15.0,  +336.0
1721669280, +3.52, +29.747,    -0.0, +1228.0,   +16.0,  +296.0
1721669880, +3.52, +29.706,    +0.0, +1231.0,   +12.0,  +288.0
1721670480, +3.52, +29.682,    +0.0, +1228.0,   -24.0,  +300.0
1721671080, +3.52, +29.657,    -0.0, +1223.0,   -16.0,  +324.0
1721671680, +3.52, +29.657,    -0.1, +1193.0,    +0.0,  +418.0
1721672280, +3.52, +29.649,    -0.1, +1217.0,    +0.0,  +355.0
1721672880, +3.52, +29.625,    -0.0, +1231.0,   -12.0,  +304.0
1721673480, +3.52, +29.609,    -0.1, +1193.0,   -26.0,  +423.0
1721674080, +3.52, +29.593,    +0.0, +1233.0,    -8.0,  +296.0
1721674680, +3.52, +29.568,    -0.0, +1232.0,   -16.0,  +294.0
1721675280, +3.52, +29.560,    -0.0, +1220.0,    +0.0,  +352.0
1721675880, +3.52, +29.552,    +0.0, +1180.0,   -32.0,  +430.0
1721676480, +3.52, +29.552,    -0.0, +1177.0,   -36.0,  +432.0
1721677080, +3.52, +29.544,    -0.0, +1231.0,   -16.0,  +300.0
1721677680, +3.52, +29.544,    +0.0, +1228.0,    -8.0,  +316.0
1721678280, +3.52, +29.544,    -0.0, +1224.0,    +0.0,  +312.0
1721678880, +3.52, +29.552,    -0.0, +1161.0,   -36.0,  +456.0
1721679480, +3.52, +29.544,    -0.2, +1230.0,   -12.0,  +296.0
1721680080, +3.52, +29.544,    -0.0, +1231.0,   -32.0,  +304.0
1721680680, +3.52, +29.544,    -0.0, +1231.0,   -24.0,  +300.0
1721681280, +3.52, +29.552,    +0.0, +1232.0,   -32.0,  +291.0
1721681880, +3.52, +29.552,    -0.0, +1176.0,    -8.0,  +446.0
1721682480, +3.52, +29.552,    +0.0, +1201.0,   -52.0,  +408.0
1721683080, +3.52, +29.552,    -0.1, +1183.0,   -32.0,  +419.0
1721683680, +3.52, +29.544,    -0.1, +1230.0,    +0.0,  +304.0
1721684280, +3.52, +29.544,    -0.1, +1228.0,   -32.0,  +310.0
1721684880, +3.52, +29.552,    -0.1, +1183.0,   -25.0,  +425.0
1721685480, +3.52, +29.560,    -0.2, +1222.0,   -40.0,  +344.0
1721686080, +3.52, +29.560,    -0.1, +1235.0,    +0.0,  +280.0
1721686680, +3.52, +29.560,    -0.2, +1231.0,   -16.0,  +296.0
1721687280, +3.52, +29.552,    -0.0, +1232.0,    +0.0,  +273.0
1721687880, +3.52, +29.544,    -0.0, +1233.0,    -8.0,  +280.0
1721688480, +3.52, +29.536,    -0.1, +1231.0,    +0.0,  +280.0
1721689080, +3.52, +29.520,    -0.1, +1231.0,   -16.0,  +278.0
1721689680, +3.52, +29.528,    -0.1, +1232.0,   -36.0,  +280.0
1721690280, +3.52, +29.520,    -0.0, +1230.0,   -26.0,  +304.0
1721690880, +3.52, +29.536,    -0.1, +1235.0,   -28.0,  +272.0
1721691480, +3.52, +29.520,    -0.0, +1235.0,   -16.0,  +272.0
1721692080, +3.52, +29.520,    -0.1, +1232.0,   -47.0,  +289.0
1721692680, +3.52, +29.520,    -0.0, +1230.0,    +0.0,  +288.0
1721693280, +3.52, +29.520,    -0.0, +1232.0,   -29.0,  +272.0
1721693880, +3.52, +29.511,    -0.0, +1233.0,   -16.0,  +268.0
1721694480, +3.52, +29.503,    +0.0, +1232.0,    +3.0,  +272.0
1721695080, +3.52, +29.503,    -0.0, +1232.0,    +0.0,  +268.0
1721695680, +3.52, +29.511,    +0.1, +1231.0,    -8.0,  +296.0
1721696280, +3.52, +29.511,    +0.0, +1230.0,   -12.0,  +280.0
1721696880, +3.52, +29.511,    +0.1, +1232.0,    -8.0,  +278.0
1721697480, +3.52, +29.536,    -0.1, +1231.0,    +0.0,  +296.0
1721698080, +3.52, +29.544,    -0.0, +1232.0,   -32.0,  +292.0
1721698680, +3.52, +29.552,    -0.1, +1158.0,   -44.0,  +441.0
1721699280, +3.52, +29.552,    +0.0, +1176.0,   -57.0,  +440.0
1721699880, +3.52, +29.576,    -0.1, +1230.0,   -32.0,  +316.0
1721700480, +3.52, +29.593,    -0.0, +1185.0,   -45.0,  +422.0
1721701080, +3.52, +29.609,    +0.1, +1231.0,    +6.0,  +288.0
1721701680, +3.52, +29.617,    -0.1, +1187.0,   -44.0,  +440.0
1721702280, +3.52, +29.617,    -0.0, +1231.0,   -32.0,  +308.0
1721702880, +3.52, +29.625,    +0.4, +1231.0,   -16.0,  +304.0
1721703480, +3.52, +29.617,    +1.2, +1233.0,   -29.0,  +280.0
1721704080, +3.52, +29.625,    +2.8, +1232.0,   -31.0,  +284.0
1721704680, +3.52, +29.625,    +5.4, +1232.0,   -36.0,  +300.0
1721705280, +3.52, +29.633,    +6.9, +1235.0,   -20.0,  +275.0
1721705880, +3.52, +29.625,    +8.7, +1232.0,   -29.0,  +296.0
1721706480, +3.52, +29.633,   +11.9, +1231.0,   -23.0,  +300.0
1721707080, +3.52, +29.625,   +18.3, +1231.0,    -8.0,  +326.0
1721707680, +3.52, +29.625,   +22.4, +1233.0,   -32.0,  +296.0
1721708280, +3.52, +29.633,   +17.9, +1231.0,   -16.0,  +296.0
1721708880, +3.52, +29.633,   +24.1, +1232.0,   -52.0,  +316.0
1721709480, +3.52, +29.625,   +23.6, +1232.0,   -32.0,  +288.0
1721710080, +3.52, +29.625,   +42.7, +1232.0,   -24.0,  +300.0
1721710680, +3.52, +29.625,   +45.6, +1232.0,    +0.0,  +270.0
1721711280, +3.52, +29.617,   +32.6, +1232.0,   -23.0,  +278.0
1721711880, +3.52, +29.633,   +65.1, +1231.0,    +0.0,  +296.0
1721712480, +3.52, +29.617,   +67.9, +1232.0,    +8.0,  +268.0
1721713080, +3.52, +29.625,   +69.1, +1231.0,   -13.0,  +295.0
1721713680, +3.52, +29.633,   +29.5, +1232.0,   -24.0,  +258.0
1721714280, +3.52, +29.641,   +75.5, +1231.0,    -8.0,  +288.0
1721714880, +3.52, +29.649,   +32.0, +1232.0,   -16.0,  +304.0
1721715480, +3.52, +29.657,  +100.0, +1232.0,   -16.0,  +288.0
1721716080, +3.52, +29.666,   +63.1, +1231.0,   -40.0,  +300.0
1721716680, +3.52, +29.666,   +87.6, +1232.0,   -12.0,  +288.0
1721717280, +3.52, +29.674,   +99.0, +1230.0,   -24.0,  +304.0
1721717880, +3.52, +29.682,   +51.3, +1191.0,   -36.0,  +428.0
1721718480, +3.52, +29.698,   +51.7, +1231.0,   -32.0,  +288.0
1721719080, +3.52, +29.706,   +51.0, +1191.0,   -48.0,  +422.0
1721719680, +3.52, +29.706,   +54.0, +1232.0,   -32.0,  +284.0
1721720280, +3.52, +29.738,  +155.0, +1231.0,   -20.0,  +300.0
1721720880, +3.52, +29.738,  +153.4, +1224.0,   -64.0,  +346.0
1721721480, +3.52, +29.738,  +153.4, +1225.0,   -28.0,  +324.0
1721722080, +3.52, +29.738,  +153.2, +1225.0,   -28.0,  +337.0
1721722680, +3.52, +29.738,  +160.9, +1232.0,   -24.0,  +288.0
1721723280, +3.52, +29.730,  +134.5, +1188.0,   -44.0,  +448.0
1721723880, +3.52, +29.738,  +154.5, +1231.0,   -48.0,  +318.0
1721724480, +3.52, +29.747,  +163.5, +1184.0,   -56.0,  +432.0
1721725080, +3.52, +29.747,  +168.4, +1196.0,   -32.0,  +422.0
1721725680, +3.52, +29.747,  +163.2, +1231.0,   -26.0,  +304.0
1721726280, +3.52, +29.747,  +153.6, +1232.0,   -26.0,  +284.0
1721726880, +3.52, +29.747,  +161.5, +1190.0,   -52.0,  +432.0
1721727480, +3.52, +29.763,  +137.2, +1185.0,   -64.0,  +448.0
1721728080, +3.52, +29.755,  +157.0, +1230.0,   -16.0,  +342.0
1721728680, +3.52, +29.763,  +158.1, +1212.0,   -13.0,  +384.0
1721729280, +3.52, +29.771,  +154.6, +1188.0,   -45.0,  +419.0
1721729880, +3.52, +29.779,  +155.0, +1208.0,   -32.0,  +391.0
1721730480, +3.52, +29.779,  +160.6, +1228.0,   -48.0,  +326.0
1721731080, +3.52, +29.795,  +157.0, +1196.0,   -48.0,  +416.0
1721731680, +3.52, +29.795,  +157.6, +1180.0,   -32.0,  +432.0
1721732280, +3.52, +29.803,  +154.8, +1231.0,   -20.0,  +296.0
1721732880, +3.52, +29.811,  +154.5, +1196.0,   -58.0,  +435.0
1721733480, +3.52, +29.819,  +157.4, +1180.0,   -55.0,  +440.0
1721734080, +3.52, +29.836,  +158.9, +1180.0,   -48.0,  +435.0
1721734680, +3.52, +29.844,  +156.4, +1177.0,   -50.0,  +435.0
1721735280, +3.52, +29.844,  +148.5, +1183.0,   -56.0,  +428.0
1721735880, +3.52, +29.852,  +148.7, +1166.0,   -52.0,  +451.0
1721736480, +3.52, +29.860,  +143.6, +1172.0,   -64.0,  +448.0
1721737080, +3.52, +29.860,  +135.6, +1176.0,   -45.0,  +452.0
1721737680, +3.52, +29.868,  +127.7, +1177.0,   -40.0,  +454.0
1721738280, +3.52, +29.884,  +121.6, +1231.0,   -40.0,  +300.0
