7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1718954880, +3.51, +26.483,  +124.7, +1212.0,   -18.0,  +344.0
1718955480, +3.51, +26.466,  +128.8, +1212.0,   -13.0,  +344.0
1718956080, +3.51, +26.474,  +131.9, +1212.0,   -32.0,  +352.0
1718956680, +3.51, +26.466,  +138.4, +1209.0,   -32.0,  +356.0
1718957280, +3.51, +26.483,  +149.6, +1212.0,   -25.0,  +348.0
1718957880, +3.51, +26.499,  +153.6, +1212.0,   -29.0,  +352.0
1718958480, +3.51, +26.516,  +152.7, +1209.0,   -23.0,  +344.0
1718959080, +3.51, +26.524,  +151.3, +1216.0,   -32.0,  +342.0
1718959680, +3.51, +26.532,  +145.7, +1212.0,   -32.0,  +358.0
1718960280, +3.51, +26.549,  +143.5, +1212.0,   -40.0,  +364.0
1718960880, +3.51, +26.549,  +141.4, +1212.0,   -44.0,  +360.0
1718961480, +3.51, +26.598,  +135.1, +1212.0,   -40.0,  +368.0
1718962080, +3.51, +26.615,  +134.6, +1209.0,   -20.0,  +356.0
1718962680, +3.51, +26.648,  +131.5, +1208.0,   -29.0,  +353.0
1718963280, +3.51, +26.681,  +132.9, +1208.0,   -24.0,  +358.0
1718963880, +3.51, +26.706,  +133.9, +1212.0,   -32.0,  +348.0
1718964480, +3.51, +26.714,  +132.5, +1212.0,   -40.0,  +358.0
1718965080, +3.51, +26.739,  +131.9, +1208.0,   -36.0,  +360.0
1718965680, +3.51, +26.756,  +132.6, +1212.0,   -36.0,  +348.0
1718966280, +3.51, +26.789,  +131.3, +1208.0,   -32.0,  +360.0
1718966880, +3.51, +26.797,  +133.0, +1211.0,   -40.0,  +360.0
1718967480, +3.51, +26.855,  +132.9, +1208.0,   -20.0,  +354.0
1718968080, +3.51, +26.904,  +131.3, +1211.0,   -32.0,  +368.0
1718968680, +3.51, +26.979,  +130.6, +1209.0,   -36.0,  +356.0
1718969280, +3.51, +26.995,  +130.0, +1208.0,   -28.0,  +392.0
1718969880, +3.51, +27.111,  +125.5, +1208.0,   -32.0,  +368.0
1718970480, +3.51, +27.301,  +120.1, +1208.0,   -40.0,  +376.0
1718971080, +3.51, +27.383,  +113.4, +1208.0,   -32.0,  +372.0
1718971680, +3.51, +27.408,  +108.2, +1208.0,   -32.0,  +364.0
1718972280, +3.51, +27.408,  +101.7, +1206.0,   -16.0,  +361.0
1718972880, +3.51, +27.416,   +94.6, +1203.0,    +0.0,  +358.0
1718973480, +3.51, +27.400,   +89.3, +1208.0,    -8.0,  +356.0
1718974080, +3.51, +27.383,   +84.4, +1204.0,    +0.0,  +356.0
1718974680, +3.51, +27.408,   +77.4, +1206.0,   -36.0,  +371.0
1718975280, +3.51, +27.416,   +72.1, +1206.0,   -24.0,  +371.0
1718975880, +3.51, +27.441,   +62.3, +1201.0,    +0.0,  +360.0
1718976480, +3.51, +27.474,   +53.3, +1204.0,    +0.0,  +355.0
1718977080, +3.51, +27.474,   +46.6, +1204.0,    -8.0,  +358.0
1718977680, +3.51, +27.441,   +41.5, +1208.0,   -20.0,  +358.0
1718978280, +3.51, +27.424,   +37.1, +1208.0,   -20.0,  +368.0
1718978880, +3.51, +27.391,   +34.5, +1216.0,    -8.0,  +340.0
1718979480, +3.51, +27.408,   +32.1, +1208.0,   -36.0,  +374.0
1718980080, +3.51, +27.408,   +30.9, +1206.0,   -20.0,  +368.0
1718980680, +3.51, +27.391,   +28.7, +1203.0,    +0.0,  +359.0
1718981280, +3.51, +27.375,   +26.9, +1206.0,    -4.0,  +358.0
1718981880, +3.51, +27.359,   +25.2, +1206.0,   -12.0,  +359.0
1718982480, +3.51, +27.326,   +24.1, +1204.0,   -40.0,  +376.0
1718983080, +3.51, +27.317,   +20.6, +1208.0,   -20.0,  +358.0
1718983680, +3.51, +27.284,   +16.9, +1208.0,   -32.0,  +368.0
1718984280, +3.51, +27.243,   +13.4, +1208.0,   -26.0,  +359.0
