7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1728524880, +3.50, +28.115,    +0.1, +1191.0,    +0.0,  +416.0
1728525480, +3.50, +28.107,    +0.0, +1206.0,   -26.0,  +387.0
1728526080, +3.50, +28.107,    +0.0, +1191.0,    +0.0,  +408.0
1728526680, +3.50, +28.107,    +0.0, +1201.0,   -40.0,  +398.0
1728527280, +3.50, +28.107,    -0.1, +1217.0,   -20.0,  +360.0
1728527880, +3.50, +28.099,    -0.0, +1180.0,   -42.0,  +422.0
1728528480, +3.50, +28.091,    -0.1, +1179.0,   -24.0,  +416.0
1728529080, +3.50, +28.099,    -0.1, +1191.0,   -10.0,  +420.0
1728529680, +3.50, +28.099,    -0.0, +1212.0,   -12.0,  +376.0
1728530280, +3.50, +28.091,    -0.1, +1203.0,   -48.0,  +396.0
1728530880, +3.50, +28.083,    -0.0, +1198.0,    +1.0,  +399.0
1728531480, +3.50, +28.091,    -0.0, +1208.0,   +12.0,  +380.0
1728532080, +3.50, +28.083,    +0.1, +1214.0,   -16.0,  +376.0
1728532680, +3.50, +28.083,    +0.3, +1216.0,   -32.0,  +358.0
1728533280, +3.50, +28.091,    +0.6, +1231.0,   -12.0,  +320.0
1728533880, +3.50, +28.091,    +1.0, +1228.0,   -10.0,  +320.0
1728534480, +3.50, +28.083,    +1.6, +1231.0,   -26.0,  +318.0
1728535080, +3.50, +28.091,    +1.8, +1228.0,    -8.0,  +323.0
1728535680, +3.50, +28.091,    +2.6, +1231.0,    +0.0,  +304.0
1728536280, +3.50, +28.091,    +2.9, +1220.0,   -13.0,  +352.0
1728536880, +3.50, +28.083,    +5.5, +1231.0,   -16.0,  +307.0
1728537480, +3.50, +28.083,    +8.1, +1219.0,   -16.0,  +358.0
1728538080, +3.50, +28.074,    +9.5, +1228.0,    -8.0,  +334.0
1728538680, +3.50, +28.066,   +11.2, +1222.0,   -45.0,  +352.0
1728539280, +3.50, +28.083,   +11.9, +1227.0,   -20.0,  +326.0
1728539880, +3.50, +28.083,   +14.7, +1200.0,   -26.0,  +408.0
1728540480, +3.50, +28.083,    +9.2, +1208.0,    -4.0,  +387.0
1728541080, +3.50, +28.074,    +5.1, +1231.0,   -13.0,  +318.0
