7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725479880, +3.51, +30.255,    -0.0, +1182.0,   -42.0,  +424.0
1725480480, +3.51, +30.255,    -0.0, +1198.0,   -20.0,  +396.0
1725481080, +3.51, +30.255,    -0.0, +1206.0,   -29.0,  +387.0
1725481680, +3.51, +30.239,    +0.0, +1212.0,   -16.0,  +368.0
1725482280, +3.51, +30.247,    -0.1, +1176.0,   -36.0,  +422.0
1725482880, +3.51, +30.223,    +0.0, +1191.0,   -31.0,  +408.0
1725483480, +3.51, +30.247,    +0.0, +1176.0,   -32.0,  +425.0
1725484080, +3.51, +30.239,    -0.2, +1166.0,   -39.0,  +423.0
1725484680, +3.51, +30.247,    +0.0, +1204.0,   -20.0,  +387.0
1725485280, +3.51, +30.239,    +0.1, +1185.0,   -32.0,  +416.0
1725485880, +3.51, +30.247,    -0.0, +1168.0,   -40.0,  +425.0
1725486480, +3.51, +30.231,    -0.0, +1184.0,   -30.0,  +412.0
1725487080, +3.51, +30.231,    -0.1, +1182.0,   -32.0,  +422.0
1725487680, +3.51, +30.223,    +0.0, +1192.0,   -32.0,  +400.0
1725488280, +3.51, +30.215,    -0.2, +1203.0,   -36.0,  +388.0
1725488880, +3.51, +30.215,    -0.0, +1183.0,   -32.0,  +416.0
1725489480, +3.51, +30.215,    -0.1, +1184.0,   -24.0,  +416.0
1725490080, +3.51, +30.215,    -0.1, +1187.0,   -32.0,  +415.0
1725490680, +3.51, +30.215,    -0.0, +1196.0,   -20.0,  +400.0
1725491280, +3.51, +30.223,    +0.0, +1183.0,   -25.0,  +419.0
1725491880, +3.51, +30.215,    +0.1, +1200.0,   -20.0,  +396.0
1725492480, +3.51, +30.207,    +0.0, +1216.0,   -24.0,  +360.0
1725493080, +3.51, +30.191,    -0.1, +1185.0,   -36.0,  +419.0
1725493680, +3.51, +30.191,    -0.1, +1196.0,   -26.0,  +401.0
1725494280, +3.51, +30.191,    -0.1, +1192.0,   -40.0,  +406.0
1725494880, +3.51, +30.207,    -0.1, +1200.0,   -40.0,  +390.0
1725495480, +3.51, +30.183,    +0.0, +1208.0,   -13.0,  +376.0
1725496080, +3.51, +30.199,    +0.0, +1200.0,   -24.0,  +388.0
1725496680, +3.51, +30.183,    -0.0, +1183.0,   -16.0,  +422.0
1725497280, +3.51, +30.191,    -0.1, +1198.0,   -32.0,  +400.0
1725497880, +3.51, +30.191,    +0.1, +1200.0,   -28.0,  +400.0
1725498480, +3.51, +30.191,    -0.1, +1200.0,   -24.0,  +398.0
1725499080, +3.51, +30.191,    -0.1, +1198.0,   -32.0,  +414.0
1725499680, +3.51, +30.175,    -0.1, +1200.0,   -29.0,  +396.0
1725500280, +3.51, +30.183,    -0.1, +1182.0,   -32.0,  +416.0
1725500880, +3.51, +30.183,    -0.1, +1193.0,   -40.0,  +406.0
1725501480, +3.51, +30.183,    +0.1, +1196.0,   -32.0,  +398.0
1725502080, +3.51, +30.183,    -0.0, +1200.0,   -40.0,  +403.0
1725502680, +3.51, +30.175,    -0.1, +1190.0,   -26.0,  +412.0
1725503280, +3.51, +30.183,    -0.0, +1192.0,   -24.0,  +412.0
1725503880, +3.51, +30.175,    -0.0, +1193.0,   -45.0,  +412.0
1725504480, +3.51, +30.175,    -0.0, +1185.0,   -31.0,  +416.0
1725505080, +3.51, +30.175,    -0.0, +1224.0,   -16.0,  +323.0
1725505680, +3.51, +30.167,    +0.0, +1208.0,   -31.0,  +385.0
1725506280, +3.51, +30.167,    +0.1, +1200.0,   -32.0,  +398.0
1725506880, +3.51, +30.175,    +0.2, +1227.0,   -20.0,  +320.0
1725507480, +3.51, +30.175,    +0.7, +1224.0,   +14.0,  +312.0
1725508080, +3.51, +30.183,    +1.3, +1232.0,   -16.0,  +288.0
1725508680, +3.51, +30.175,    +1.7, +1203.0,   -25.0,  +398.0
1725509280, +3.51, +30.175,    +2.9, +1231.0,   -26.0,  +304.0
1725509880, +3.51, +30.183,    +4.1, +1224.0,    -8.0,  +332.0
1725510480, +3.51, +30.175,    +5.4, +1228.0,   -24.0,  +320.0
1725511080, +3.51, +30.175,    +6.4, +1216.0,   -40.0,  +366.0
1725511680, +3.51, +30.167,    +6.8, +1201.0,   -63.0,  +419.0
1725512280, +3.51, +30.167,    +9.0, +1198.0,   -25.0,  +400.0
1725512880, +3.51, +30.167,   +10.7, +1193.0,   -16.0,  +414.0
1725513480, +3.51, +30.167,   +12.2, +1228.0,   -64.0,  +324.0
1725514080, +3.51, +30.175,   +13.2, +1208.0,   -32.0,  +384.0
1725514680, +3.51, +30.175,   +14.8, +1191.0,   -20.0,  +412.0
1725515280, +3.51, +30.175,   +15.5, +1192.0,   -31.0,  +412.0
1725515880, +3.51, +30.175,   +19.3, +1204.0,    +3.0,  +396.0
1725516480, +3.51, +30.183,   +20.9, +1200.0,   -18.0,  +399.0
1725517080, +3.51, +30.175,   +22.0, +1211.0,    +9.0,  +368.0
1725517680, +3.51, +30.183,   +24.0, +1203.0,   -44.0,  +390.0
1725518280, +3.51, +30.183,   +25.5, +1200.0,   -16.0,  +400.0
1725518880, +3.51, +30.191,   +28.6, +1191.0,   -44.0,  +419.0
1725519480, +3.51, +30.191,   +30.0, +1196.0,    +0.0,  +406.0
1725520080, +3.51, +30.191,   +10.9, +1224.0,   -20.0,  +342.0
1725520680, +3.51, +30.191,   +36.5, +1188.0,   -32.0,  +416.0
1725521280, +3.51, +30.183,   +37.0, +1215.0,   -32.0,  +360.0
1725521880, +3.51, +30.199,   +38.6, +1187.0,   -48.0,  +416.0
1725522480, +3.51, +30.199,   +38.8, +1191.0,   -39.0,  +416.0
1725523080, +3.51, +30.191,   +37.3, +1216.0,   -32.0,  +352.0
1725523680, +3.51, +30.191,   +38.7, +1192.0,    +3.0,  +408.0
1725524280, +3.51, +30.199,   +45.5, +1198.0,   -40.0,  +396.0
1725524880, +3.51, +30.207,   +46.2, +1228.0,   -52.0,  +312.0
1725525480, +3.51, +30.207,   +50.2, +1184.0,   -32.0,  +416.0
1725526080, +3.51, +30.207,   +49.5, +1183.0,   -49.0,  +412.0
1725526680, +3.51, +30.207,   +48.5, +1212.0,   -40.0,  +368.0
1725527280, +3.51, +30.207,   +48.3, +1188.0,   -49.0,  +419.0
1725527880, +3.51, +30.207,   +49.9, +1187.0,   -36.0,  +419.0
1725528480, +3.51, +30.199,   +44.9, +1208.0,   -32.0,  +384.0
