7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1727393880, +3.50, +28.492,    +0.0, +1240.0,    -8.0,  +252.0
1727394480, +3.50, +28.501,    +0.1, +1235.0,   +19.0,  +280.0
1727395080, +3.50, +28.394,    -0.0, +1238.0,    +8.0,  +268.0
1727395680, +3.50, +28.517,    -0.1, +1235.0,   +12.0,  +288.0
1727396280, +3.50, +28.517,    +0.0, +1233.0,    +6.0,  +292.0
1727396880, +3.50, +28.411,    -0.1, +1233.0,   +16.0,  +290.0
1727397480, +3.50, +28.378,    -0.1, +1238.0,    +0.0,  +260.0
1727398080, +3.50, +28.296,    -0.1, +1235.0,   +28.0,  +268.0
1727398680, +3.50, +28.263,    +0.0, +1235.0,   +12.0,  +248.0
1727399280, +3.50, +28.255,    +0.0, +1238.0,   +16.0,  +232.0
1727399880, +3.50, +28.247,    -0.0, +1238.0,   +17.0,  +243.0
1727400480, +3.50, +28.247,    -0.0, +1238.0,   +16.0,  +248.0
1727401080, +3.50, +28.247,    +0.0, +1236.0,   +18.0,  +256.0
1727401680, +3.50, +28.263,    +0.0, +1240.0,    +6.0,  +248.0
1727402280, +3.50, +28.255,    +0.0, +1238.0,   +12.0,  +256.0
1727402880, +3.50, +28.271,    -0.0, +1137.0,   -24.0,  +416.0
1727403480, +3.50, +28.279,    -0.0, +1241.0,   +14.0,  +230.0
1727404080, +3.50, +28.288,    -0.1, +1212.0,    +3.0,  +366.0
1727404680, +3.50, +28.279,    -0.1, +1244.0,   +26.0,  +215.0
1727405280, +3.50, +28.247,    +0.1, +1137.0,   -16.0,  +424.0
1727405880, +3.50, +28.222,    -0.0, +1241.0,   +24.0,  +223.0
1727406480, +3.50, +28.197,    +0.1, +1151.0,   -16.0,  +424.0
1727407080, +3.50, +28.181,    +0.0, +1143.0,   -28.0,  +423.0
1727407680, +3.50, +28.165,    +0.0, +1153.0,   -25.0,  +440.0
1727408280, +3.50, +28.148,    +0.1, +1169.0,   -25.0,  +432.0
