7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1722086880, +3.52, +29.819,   +59.6, +1235.0,   -32.0,  +286.0
1722087480, +3.52, +29.779,   +54.4, +1151.0,   -61.0,  +440.0
1722088080, +3.52, +29.738,   +47.3, +1166.0,   -20.0,  +460.0
1722088680, +3.52, +29.730,   +44.0, +1158.0,   -80.0,  +464.0
1722089280, +3.52, +29.714,   +40.9, +1180.0,   -57.0,  +444.0
1722089880, +3.52, +29.690,   +34.6, +1159.0,   -16.0,  +465.0
1722090480, +3.52, +29.682,   +29.8, +1168.0,   -40.0,  +464.0
1722091080, +3.52, +29.690,   +24.7, +1191.0,   -40.0,  +463.0
1722091680, +3.52, +29.682,   +18.8, +1171.0,   -60.0,  +480.0
1722092280, +3.52, +29.657,   +13.8, +1169.0,   -29.0,  +440.0
1722092880, +3.52, +29.641,    +8.7, +1161.0,    -8.0,  +515.0
1722093480, +3.52, +29.609,    +7.9, +1193.0,   -32.0,  +480.0
1722094080, +3.52, +29.593,    +6.7, +1185.0,   -48.0,  +467.0
1722094680, +3.52, +29.471,    +4.7, +1171.0,   -18.0,  +527.0
1722095280, +3.52, +29.308,    +4.0, +1230.0,   -16.0,  +344.0
1722095880, +3.52, +29.162,    +3.8, +1230.0,   +44.0,  +320.0
1722096480, +3.52, +29.089,    +3.0, +1231.0,   -56.0,  +336.0
1722097080, +3.52, +29.064,    +2.5, +1233.0,   -50.0,  +296.0
1722097680, +3.52, +29.072,    +1.8, +1235.0,   -80.0,  +312.0
1722098280, +3.52, +29.113,    +1.0, +1232.0,   -64.0,  +335.0
1722098880, +3.52, +29.154,    +0.3, +1219.0,   -26.0,  +368.0
1722099480, +3.52, +29.219,    +0.1, +1216.0,   +19.0,  +448.0
1722100080, +3.52, +29.276,    +0.1, +1223.0,  -104.0,  +412.0
1722100680, +3.52, +29.308,    -0.1, +1212.0,   +24.0,  +448.0
1722101280, +3.52, +29.341,    +0.0, +1230.0,   -84.0,  +339.0
1722101880, +3.52, +29.341,    -0.1, +1224.0,    +0.0,  +355.0
1722102480, +3.52, +29.349,    -0.0, +1171.0,    -8.0,  +527.0
1722103080, +3.52, +29.373,    +0.1, +1224.0,  -108.0,  +376.0
1722103680, +3.52, +29.398,    +0.1, +1224.0,   +20.0,  +352.0
1722104280, +3.52, +29.422,    -0.1, +1204.0,   -72.0,  +472.0
1722104880, +3.52, +29.447,    +0.1, +1216.0,   +56.0,  +424.0
1722105480, +3.52, +29.471,    -0.0, +1166.0,   +16.0,  +536.0
1722106080, +3.52, +29.495,    +0.1, +1177.0,  -104.0,  +483.0
1722106680, +3.52, +29.511,    -0.1, +1231.0,   -84.0,  +348.0
1722107280, +3.52, +29.528,    -0.0, +1176.0,   -32.0,  +504.0
1722107880, +3.52, +29.544,    +0.0, +1232.0,   -45.0,  +316.0
1722108480, +3.52, +29.568,    -0.1, +1166.0,  -103.0,  +536.0
1722109080, +3.52, +29.593,    -0.1, +1176.0,   -95.0,  +480.0
1722109680, +3.52, +29.609,    +0.0, +1171.0,   -84.0,  +518.0
1722110280, +3.52, +29.641,    +0.0, +1167.0,   -49.0,  +484.0
1722110880, +3.52, +29.666,    +0.0, +1144.0,   -80.0,  +460.0
1722111480, +3.52, +29.690,    +0.0, +1148.0,   -50.0,  +480.0
1722112080, +3.52, +29.690,    -0.1, +1153.0,   -45.0,  +452.0
1722112680, +3.52, +29.706,    -0.1, +1176.0,   -32.0,  +480.0
1722113280, +3.52, +29.698,    -0.1, +1159.0,   -98.0,  +487.0
1722113880, +3.52, +29.690,    -0.1, +1144.0,   -25.0,  +462.0
1722114480, +3.52, +29.698,    -0.1, +1168.0,   -44.0,  +460.0
1722115080, +3.52, +29.714,    -0.1, +1151.0,   -52.0,  +464.0
1722115680, +3.52, +29.730,    +0.0, +1144.0,   -32.0,  +510.0
1722116280, +3.52, +29.747,    -0.1, +1148.0,   -80.0,  +528.0
1722116880, +3.52, +29.755,    -0.0, +1159.0,   -16.0,  +488.0
1722117480, +3.52, +29.779,    +0.0, +1150.0,   -36.0,  +496.0
1722118080, +3.52, +29.795,    -0.0, +1172.0,  -152.0,  +504.0
1722118680, +3.52, +29.803,    -0.0, +1140.0,   -84.0,  +520.0
1722119280, +3.52, +29.803,    +0.0, +1232.0,   +24.0,  +319.0
1722119880, +3.52, +29.803,    -0.0, +1171.0,   -18.0,  +488.0
1722120480, +3.52, +29.811,    -0.1, +1159.0,   -16.0,  +504.0
1722121080, +3.52, +29.819,    -0.1, +1144.0,   -32.0,  +487.0
1722121680, +3.52, +29.819,    -0.0, +1168.0,   -28.0,  +480.0
1722122280, +3.52, +29.827,    -0.2, +1137.0,   -25.0,  +516.0
1722122880, +3.52, +29.819,    +0.0, +1238.0,   -64.0,  +300.0
1722123480, +3.52, +29.803,    -0.1, +1161.0,   -64.0,  +472.0
1722124080, +3.52, +29.803,    -0.1, +1136.0,   -58.0,  +464.0
1722124680, +3.52, +29.795,    +0.0, +1240.0,   -26.0,  +265.0
1722125280, +3.52, +29.803,    -0.1, +1230.0,   -56.0,  +320.0
1722125880, +3.52, +29.811,    -0.1, +1158.0,  -104.0,  +502.0
1722126480, +3.52, +29.811,    -0.1, +1159.0,   -40.0,  +516.0
1722127080, +3.52, +29.811,    -0.1, +1153.0,   -40.0,  +496.0
1722127680, +3.52, +29.819,    +0.0, +1161.0,   -49.0,  +529.0
1722128280, +3.52, +29.819,    -0.0, +1164.0,   -74.0,  +483.0
1722128880, +3.52, +29.827,    +0.0, +1235.0,   -48.0,  +308.0
1722129480, +3.52, +29.827,    -0.0, +1159.0,   -92.0,  +515.0
1722130080, +3.52, +29.836,    -0.0, +1134.0,   -32.0,  +465.0
1722130680, +3.52, +29.836,    +0.1, +1167.0,   -24.0,  +496.0
1722131280, +3.52, +29.844,    +0.0, +1155.0,   -36.0,  +467.0
1722131880, +3.52, +29.844,    -0.1, +1136.0,   -92.0,  +476.0
1722132480, +3.52, +29.852,    -0.0, +1134.0,   -40.0,  +452.0
1722133080, +3.52, +29.860,    -0.0, +1233.0,   -64.0,  +291.0
1722133680, +3.52, +29.876,    -0.1, +1235.0,   -20.0,  +295.0
1722134280, +3.52, +29.884,    +0.0, +1231.0,   -56.0,  +320.0
1722134880, +3.52, +29.860,    +0.2, +1161.0,   -25.0,  +448.0
