7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1726001880, +3.51, +30.513,    -0.1, +1235.0,   -12.0,  +264.0
1726002480, +3.51, +30.521,    -0.1, +1235.0,   -12.0,  +288.0
1726003080, +3.51, +30.537,    -0.1, +1233.0,    +8.0,  +288.0
1726003680, +3.51, +30.529,    -0.0, +1238.0,    +8.0,  +264.0
1726004280, +3.51, +30.529,    +0.0, +1230.0,   -36.0,  +316.0
1726004880, +3.51, +30.537,    -0.1, +1238.0,   -32.0,  +284.0
1726005480, +3.51, +30.545,    -0.0, +1233.0,   -12.0,  +296.0
1726006080, +3.51, +30.545,    +0.0, +1137.0,   -64.0,  +440.0
1726006680, +3.51, +30.545,    -0.1, +1235.0,    +0.0,  +280.0
1726007280, +3.51, +30.545,    -0.0, +1238.0,    +0.0,  +259.0
1726007880, +3.51, +30.553,    -0.1, +1235.0,   +16.0,  +270.0
1726008480, +3.51, +30.545,    -0.1, +1236.0,   -13.0,  +284.0
1726009080, +3.51, +30.561,    -0.1, +1238.0,   -50.0,  +304.0
1726009680, +3.51, +30.561,    -0.1, +1235.0,   -50.0,  +291.0
1726010280, +3.51, +30.569,    +0.0, +1236.0,   -28.0,  +280.0
1726010880, +3.51, +30.553,    -0.0, +1232.0,   +19.0,  +272.0
1726011480, +3.51, +30.545,    -0.1, +1233.0,    +0.0,  +308.0
1726012080, +3.51, +30.553,    +0.1, +1236.0,   -32.0,  +284.0
1726012680, +3.51, +30.537,    -0.1, +1232.0,   -40.0,  +304.0
1726013280, +3.51, +30.545,    -0.0, +1230.0,   +19.0,  +307.0
1726013880, +3.51, +30.545,    -0.0, +1231.0,   +12.0,  +290.0
1726014480, +3.51, +30.545,    -0.0, +1232.0,    -8.0,  +306.0
1726015080, +3.51, +30.537,    +0.1, +1235.0,    +0.0,  +290.0
1726015680, +3.51, +30.537,    -0.0, +1240.0,   -64.0,  +264.0
1726016280, +3.51, +30.521,    +0.1, +1233.0,   -16.0,  +289.0
1726016880, +3.51, +30.513,    -0.0, +1231.0,   -56.0,  +294.0
1726017480, +3.51, +30.521,    -0.1, +1227.0,   +38.0,  +312.0
1726018080, +3.51, +30.513,    -0.0, +1233.0,    +0.0,  +304.0
1726018680, +3.51, +30.513,    -0.0, +1235.0,   -24.0,  +284.0
1726019280, +3.51, +30.489,    -0.1, +1238.0,    +0.0,  +270.0
1726019880, +3.51, +30.472,    +0.0, +1238.0,    +0.0,  +262.0
1726020480, +3.51, +30.472,    +0.0, +1144.0,   -24.0,  +433.0
1726021080, +3.51, +30.472,    +0.0, +1235.0,   -16.0,  +270.0
1726021680, +3.51, +30.472,    +0.0, +1238.0,   -28.0,  +270.0
1726022280, +3.51, +30.480,    -0.1, +1238.0,   -32.0,  +270.0
1726022880, +3.51, +30.480,    -0.0, +1233.0,   -16.0,  +300.0
1726023480, +3.51, +30.513,    +0.1, +1240.0,   -32.0,  +252.0
1726024080, +3.51, +30.537,    +0.1, +1239.0,    +0.0,  +268.0
1726024680, +3.51, +30.537,    -0.0, +1240.0,   +38.0,  +231.0
1726025280, +3.51, +30.553,    +0.1, +1230.0,   +14.0,  +291.0
1726025880, +3.51, +30.545,    +0.2, +1136.0,   -52.0,  +423.0
1726026480, +3.51, +30.537,    +0.5, +1238.0,   -20.0,  +260.0
1726027080, +3.51, +30.521,    +0.9, +1240.0,    -8.0,  +264.0
1726027680, +3.51, +30.489,    +1.3, +1136.0,   -28.0,  +428.0
1726028280, +3.51, +30.472,    +1.7, +1153.0,   -30.0,  +432.0
1726028880, +3.51, +30.456,    +2.6, +1139.0,   -52.0,  +428.0
1726029480, +3.51, +30.432,    +3.2, +1137.0,   -47.0,  +423.0
1726030080, +3.51, +30.424,    +3.9, +1166.0,   -48.0,  +432.0
1726030680, +3.51, +30.416,    +4.8, +1136.0,   -44.0,  +425.0
1726031280, +3.51, +30.392,    +6.1, +1172.0,   -29.0,  +425.0
1726031880, +3.51, +30.392,    +6.9, +1136.0,   -13.0,  +416.0
1726032480, +3.51, +30.352,    +7.7, +1153.0,   -60.0,  +432.0
1726033080, +3.51, +30.352,    +9.0, +1158.0,   -48.0,  +432.0
1726033680, +3.51, +30.344,    +9.9, +1164.0,    +0.0,  +432.0
1726034280, +3.51, +30.320,   +11.2, +1148.0,   -49.0,  +440.0
1726034880, +3.51, +30.312,   +12.0, +1159.0,   -24.0,  +428.0
1726035480, +3.51, +30.288,   +13.4, +1137.0,   -50.0,  +432.0
1726036080, +3.51, +30.296,   +14.8, +1151.0,   -48.0,  +440.0
1726036680, +3.51, +30.279,   +15.9, +1136.0,   -52.0,  +424.0
1726037280, +3.51, +30.288,   +16.7, +1136.0,   -28.0,  +422.0
1726037880, +3.51, +30.279,   +18.2, +1142.0,   -32.0,  +432.0
1726038480, +3.51, +30.288,   +19.0, +1144.0,   -40.0,  +432.0
1726039080, +3.51, +30.279,   +20.1, +1148.0,   -20.0,  +432.0
1726039680, +3.51, +30.279,   +20.3, +1143.0,   -45.0,  +424.0
1726040280, +3.51, +30.271,   +21.2, +1144.0,   -32.0,  +432.0
1726040880, +3.51, +30.288,   +21.5, +1144.0,   -45.0,  +432.0
1726041480, +3.51, +30.288,   +22.4, +1144.0,   -50.0,  +428.0
1726042080, +3.51, +30.288,   +23.2, +1136.0,   -36.0,  +428.0
1726042680, +3.51, +30.288,   +24.1, +1137.0,   -31.0,  +430.0
1726043280, +3.51, +30.288,   +22.5, +1155.0,   -25.0,  +428.0
1726043880, +3.51, +30.296,   +23.8, +1137.0,   -48.0,  +416.0
1726044480, +3.51, +30.304,   +24.4, +1136.0,   -32.0,  +432.0
1726045080, +3.51, +30.296,   +24.3, +1137.0,   -32.0,  +423.0
1726045680, +3.51, +30.304,   +25.1, +1136.0,   -32.0,  +430.0
1726046280, +3.51, +30.296,   +24.6, +1136.0,   -48.0,  +428.0
1726046880, +3.51, +30.296,   +24.1, +1156.0,   -40.0,  +428.0
1726047480, +3.51, +30.296,   +24.3, +1136.0,   -36.0,  +428.0
1726048080, +3.51, +30.296,   +24.0, +1167.0,   -31.0,  +432.0
1726048680, +3.51, +30.288,   +23.8, +1172.0,   -40.0,  +428.0
