7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1722695880, +3.52, +30.126,   +21.2, +1222.0,   -20.0,  +358.0
1722696480, +3.52, +30.118,   +17.2, +1223.0,    +3.0,  +398.0
1722697080, +3.52, +30.118,   +15.7, +1230.0,   -58.0,  +336.0
1722697680, +3.52, +30.102,   +13.0, +1231.0,   -52.0,  +320.0
1722698280, +3.52, +30.078,   +12.5, +1225.0,   -16.0,  +337.0
1722698880, +3.52, +30.062,   +10.9, +1223.0,   -56.0,  +378.0
1722699480, +3.52, +30.030,    +8.7, +1232.0,   -60.0,  +312.0
1722700080, +3.52, +30.038,    +6.7, +1230.0,   -58.0,  +339.0
1722700680, +3.52, +30.046,    +5.2, +1228.0,   -56.0,  +352.0
1722701280, +3.52, +30.086,    +3.8, +1225.0,    +0.0,  +336.0
1722701880, +3.52, +30.110,    +2.5, +1227.0,   -56.0,  +332.0
1722702480, +3.52, +30.134,    +1.4, +1224.0,    +7.0,  +355.0
1722703080, +3.52, +30.167,    +0.8, +1228.0,   -40.0,  +336.0
1722703680, +3.52, +30.175,    +0.2, +1223.0,   +32.0,  +376.0
1722704280, +3.52, +30.167,    +0.0, +1190.0,   -64.0,  +468.0
1722704880, +3.52, +30.159,    +0.0, +1203.0,   -29.0,  +428.0
1722705480, +3.52, +30.126,    -0.1, +1220.0,   -58.0,  +384.0
1722706080, +3.52, +30.110,    -0.1, +1188.0,   -28.0,  +456.0
1722706680, +3.52, +30.094,    +0.0, +1201.0,   -32.0,  +428.0
1722707280, +3.52, +30.110,    -0.0, +1224.0,   -32.0,  +355.0
1722707880, +3.52, +30.110,    -0.1, +1224.0,   -36.0,  +348.0
1722708480, +3.52, +30.118,    +0.0, +1217.0,   -13.0,  +374.0
1722709080, +3.52, +30.126,    -0.0, +1223.0,   -48.0,  +352.0
1722709680, +3.52, +30.102,    -0.0, +1212.0,    +8.0,  +404.0
1722710280, +3.52, +30.038,    -0.1, +1224.0,   -20.0,  +344.0
1722710880, +3.52, +29.965,    -0.1, +1203.0,   -32.0,  +404.0
1722711480, +3.52, +29.900,    +0.0, +1230.0,   -13.0,  +323.0
1722712080, +3.52, +29.844,    -0.1, +1225.0,   -24.0,  +344.0
1722712680, +3.52, +29.787,    +0.0, +1230.0,   -40.0,  +320.0
1722713280, +3.52, +29.730,    -0.1, +1232.0,   -32.0,  +296.0
1722713880, +3.52, +29.682,    -0.0, +1145.0,   -68.0,  +486.0
1722714480, +3.52, +29.649,    -0.1, +1232.0,    +8.0,  +300.0
1722715080, +3.52, +29.641,    -0.1, +1167.0,   -16.0,  +481.0
1722715680, +3.52, +29.649,    -0.0, +1159.0,   -42.0,  +488.0
1722716280, +3.52, +29.649,    -0.0, +1233.0,   -44.0,  +288.0
1722716880, +3.52, +29.641,    +0.0, +1134.0,   -40.0,  +448.0
1722717480, +3.52, +29.625,    -0.1, +1232.0,   -10.0,  +294.0
1722718080, +3.52, +29.609,    +0.1, +1235.0,   +16.0,  +283.0
1722718680, +3.52, +29.593,    -0.0, +1232.0,   -26.0,  +288.0
1722719280, +3.52, +29.593,    -0.0, +1148.0,   -40.0,  +451.0
1722719880, +3.52, +29.601,    -0.1, +1144.0,   -36.0,  +459.0
1722720480, +3.52, +29.609,    +0.0, +1164.0,   -48.0,  +456.0
1722721080, +3.52, +29.617,    -0.0, +1238.0,   -45.0,  +275.0
1722721680, +3.52, +29.617,    -0.1, +1235.0,    +0.0,  +278.0
1722722280, +3.52, +29.617,    +0.0, +1160.0,   -42.0,  +448.0
1722722880, +3.52, +29.609,    -0.0, +1144.0,   -24.0,  +444.0
1722723480, +3.52, +29.593,    +0.1, +1236.0,    +6.0,  +263.0
1722724080, +3.52, +29.576,    +0.1, +1151.0,   -57.0,  +451.0
1722724680, +3.52, +29.568,    -0.0, +1148.0,   -42.0,  +452.0
1722725280, +3.52, +29.560,    -0.0, +1167.0,   -48.0,  +448.0
1722725880, +3.52, +29.560,    -0.0, +1134.0,   -32.0,  +455.0
1722726480, +3.52, +29.576,    -0.0, +1177.0,   -44.0,  +457.0
1722727080, +3.52, +29.576,    -0.0, +1142.0,   -52.0,  +448.0
1722727680, +3.52, +29.568,    -0.1, +1135.0,   -20.0,  +451.0
1722728280, +3.52, +29.568,    -0.0, +1161.0,   -26.0,  +472.0
1722728880, +3.52, +29.560,    -0.0, +1167.0,   -20.0,  +448.0
1722729480, +3.52, +29.544,    -0.0, +1185.0,   -40.0,  +440.0
1722730080, +3.52, +29.536,    +0.1, +1180.0,   -72.0,  +448.0
1722730680, +3.52, +29.520,    -0.2, +1161.0,   -50.0,  +455.0
1722731280, +3.52, +29.503,    -0.0, +1159.0,   -29.0,  +463.0
1722731880, +3.52, +29.487,    +0.0, +1180.0,   -57.0,  +432.0
1722732480, +3.52, +29.471,    -0.1, +1180.0,   -45.0,  +435.0
1722733080, +3.52, +29.463,    +0.1, +1167.0,   -13.0,  +440.0
1722733680, +3.52, +29.455,    +0.0, +1161.0,   -26.0,  +440.0
1722734280, +3.52, +29.438,    -0.0, +1164.0,   -52.0,  +444.0
1722734880, +3.52, +29.422,    +0.0, +1187.0,   -56.0,  +424.0
1722735480, +3.52, +29.414,    -0.0, +1155.0,   -29.0,  +438.0
1722736080, +3.52, +29.398,    +0.0, +1166.0,   -32.0,  +436.0
1722736680, +3.52, +29.382,    -0.1, +1175.0,   -16.0,  +440.0
1722737280, +3.52, +29.373,    -0.1, +1172.0,   -64.0,  +432.0
1722737880, +3.52, +29.341,    -0.0, +1180.0,    +0.0,  +436.0
1722738480, +3.52, +29.308,    -0.0, +1182.0,   -45.0,  +428.0
1722739080, +3.52, +29.300,    +0.0, +1176.0,   -40.0,  +432.0
1722739680, +3.52, +29.300,    -0.0, +1180.0,   -36.0,  +436.0
1722740280, +3.52, +29.284,    +0.0, +1204.0,   -40.0,  +384.0
1722740880, +3.52, +29.219,    +0.4, +1201.0,   -13.0,  +384.0
