7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725392880, +3.51, +30.255,    +0.0, +1200.0,   -15.0,  +400.0
1725393480, +3.51, +30.247,    -0.0, +1206.0,   -10.0,  +380.0
1725394080, +3.51, +30.255,    +0.0, +1198.0,   -32.0,  +400.0
1725394680, +3.51, +30.255,    -0.0, +1223.0,   -18.0,  +326.0
1725395280, +3.51, +30.255,    -0.1, +1191.0,   -48.0,  +403.0
1725395880, +3.51, +30.247,    -0.0, +1198.0,   -25.0,  +400.0
1725396480, +3.51, +30.247,    -0.0, +1187.0,   -16.0,  +414.0
1725397080, +3.51, +30.239,    -0.0, +1196.0,   -40.0,  +399.0
1725397680, +3.51, +30.255,    +0.1, +1196.0,   -40.0,  +401.0
1725398280, +3.51, +30.239,    -0.0, +1198.0,   -32.0,  +392.0
1725398880, +3.51, +30.247,    +0.0, +1225.0,    +0.0,  +307.0
1725399480, +3.51, +30.239,    -0.1, +1207.0,   -28.0,  +380.0
1725400080, +3.51, +30.239,    -0.1, +1187.0,   -32.0,  +408.0
1725400680, +3.51, +30.239,    -0.1, +1203.0,   -16.0,  +384.0
1725401280, +3.51, +30.239,    +0.1, +1224.0,   -16.0,  +320.0
1725401880, +3.51, +30.263,    -0.0, +1183.0,   -36.0,  +408.0
1725402480, +3.51, +30.263,    +0.0, +1208.0,   -20.0,  +376.0
1725403080, +3.51, +30.271,    +0.0, +1198.0,   -36.0,  +398.0
1725403680, +3.51, +30.279,    +0.1, +1211.0,   -32.0,  +372.0
1725404280, +3.51, +30.279,    +0.0, +1180.0,   -26.0,  +416.0
1725404880, +3.51, +30.263,    +0.1, +1196.0,   -26.0,  +396.0
1725405480, +3.51, +30.255,    -0.1, +1184.0,   -24.0,  +416.0
1725406080, +3.51, +30.255,    +0.2, +1216.0,    +0.0,  +352.0
1725406680, +3.51, +30.263,    -0.1, +1184.0,   -32.0,  +412.0
1725407280, +3.51, +30.247,    +0.0, +1223.0,   -16.0,  +326.0
1725407880, +3.51, +30.239,    -0.1, +1217.0,   -16.0,  +332.0
1725408480, +3.51, +30.239,    -0.1, +1183.0,   -25.0,  +412.0
1725409080, +3.51, +30.239,    -0.0, +1184.0,   -31.0,  +414.0
1725409680, +3.51, +30.247,    -0.0, +1214.0,   -25.0,  +364.0
1725410280, +3.51, +30.239,    -0.0, +1191.0,   -16.0,  +403.0
1725410880, +3.51, +30.239,    +0.1, +1198.0,   -36.0,  +396.0
1725411480, +3.51, +30.231,    +0.0, +1208.0,   -32.0,  +368.0
1725412080, +3.51, +30.215,    +0.0, +1184.0,   -24.0,  +414.0
1725412680, +3.51, +30.231,    -0.0, +1196.0,   -24.0,  +396.0
1725413280, +3.51, +30.223,    -0.0, +1200.0,   -16.0,  +387.0
1725413880, +3.51, +30.223,    +0.0, +1198.0,   -32.0,  +392.0
1725414480, +3.51, +30.215,    -0.0, +1196.0,   -16.0,  +396.0
1725415080, +3.51, +30.215,    -0.0, +1193.0,   -40.0,  +401.0
1725415680, +3.51, +30.199,    -0.0, +1183.0,   -20.0,  +418.0
1725416280, +3.51, +30.207,    -0.2, +1225.0,   -16.0,  +321.0
1725416880, +3.51, +30.207,    +0.0, +1225.0,    -8.0,  +308.0
1725417480, +3.51, +30.199,    +0.0, +1230.0,    -8.0,  +292.0
1725418080, +3.51, +30.183,    +0.0, +1190.0,   -40.0,  +403.0
1725418680, +3.51, +30.183,    +0.1, +1216.0,   -26.0,  +364.0
1725419280, +3.51, +30.183,    +0.0, +1206.0,   -24.0,  +384.0
1725419880, +3.51, +30.183,    +0.1, +1192.0,   -24.0,  +408.0
1725420480, +3.51, +30.175,    +0.2, +1219.0,   -16.0,  +337.0
1725421080, +3.51, +30.175,    +0.8, +1225.0,   -20.0,  +312.0
1725421680, +3.51, +30.183,    +1.3, +1230.0,    -8.0,  +304.0
1725422280, +3.51, +30.167,    +2.1, +1209.0,   -24.0,  +374.0
1725422880, +3.51, +30.183,    +3.3, +1223.0,   -16.0,  +332.0
1725423480, +3.51, +30.183,    +5.6, +1219.0,   -13.0,  +352.0
1725424080, +3.51, +30.175,    +4.3, +1214.0,   -44.0,  +355.0
1725424680, +3.51, +30.167,    +9.3, +1222.0,    +0.0,  +332.0
1725425280, +3.51, +30.175,   +10.6, +1225.0,   -10.0,  +304.0
