7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1726610880, +3.51, +29.463,    +0.0, +1187.0,   +16.0,  +480.0
1726611480, +3.51, +29.463,    -0.0, +1223.0,   +17.0,  +334.0
1726612080, +3.51, +29.455,    -0.0, +1196.0,   -58.0,  +440.0
1726612680, +3.51, +29.463,    +0.0, +1187.0,   +24.0,  +416.0
1726613280, +3.51, +29.463,    +0.0, +1169.0,   -28.0,  +519.0
1726613880, +3.51, +29.455,    +0.1, +1196.0,   -90.0,  +416.0
1726614480, +3.51, +29.463,    +0.0, +1191.0,   -45.0,  +454.0
1726615080, +3.51, +29.455,    -0.1, +1212.0,   +71.0,  +396.0
1726615680, +3.51, +29.455,    +0.0, +1191.0,    +6.0,  +476.0
1726616280, +3.51, +29.455,    -0.1, +1177.0,   -20.0,  +487.0
1726616880, +3.51, +29.455,    +0.0, +1184.0,   -20.0,  +470.0
1726617480, +3.51, +29.455,    -0.0, +1187.0,   -64.0,  +448.0
1726618080, +3.51, +29.455,    -0.1, +1206.0,   -80.0,  +416.0
1726618680, +3.51, +29.447,    -0.0, +1216.0,   -40.0,  +387.0
1726619280, +3.51, +29.447,    +0.0, +1208.0,   -64.0,  +403.0
1726619880, +3.51, +29.438,    -0.0, +1183.0,   -76.0,  +456.0
1726620480, +3.51, +29.430,    -0.1, +1187.0,  -138.0,  +480.0
1726621080, +3.51, +29.430,    -0.0, +1196.0,  -116.0,  +456.0
1726621680, +3.51, +29.438,    +0.0, +1171.0,   +48.0,  +496.0
1726622280, +3.51, +29.438,    +0.1, +1192.0,  -120.0,  +423.0
1726622880, +3.51, +29.430,    -0.1, +1187.0,   -45.0,  +435.0
1726623480, +3.51, +29.422,    -0.0, +1191.0,  -228.0,  +458.0
1726624080, +3.51, +29.430,    +0.0, +1208.0,   +64.0,  +428.0
1726624680, +3.51, +29.422,    -0.0, +1224.0,   +32.0,  +336.0
1726625280, +3.51, +29.422,    -0.0, +1216.0,   +83.0,  +368.0
1726625880, +3.51, +29.422,    -0.0, +1225.0,   -24.0,  +353.0
1726626480, +3.51, +29.422,    +0.0, +1184.0,   -45.0,  +470.0
1726627080, +3.51, +29.422,    +0.1, +1203.0,   -20.0,  +412.0
1726627680, +3.51, +29.430,    -0.1, +1183.0,   +64.0,  +430.0
1726628280, +3.51, +29.422,    -0.1, +1219.0,   +19.0,  +364.0
1726628880, +3.51, +29.414,    -0.1, +1217.0,   -32.0,  +390.0
1726629480, +3.51, +29.414,    -0.1, +1196.0,   -29.0,  +412.0
1726630080, +3.51, +29.414,    +0.1, +1174.0,   -24.0,  +473.0
1726630680, +3.51, +29.406,    +0.3, +1200.0,   +16.0,  +463.0
1726631280, +3.51, +29.414,    +0.6, +1228.0,   -16.0,  +344.0
1726631880, +3.51, +29.414,    +1.0, +1192.0,    -8.0,  +432.0
1726632480, +3.51, +29.414,    +2.0, +1200.0,    +0.0,  +416.0
1726633080, +3.51, +29.414,    +3.3, +1198.0,   -25.0,  +430.0
1726633680, +3.51, +29.398,    +4.2, +1211.0,   -32.0,  +366.0
1726634280, +3.51, +29.398,    +5.0, +1231.0,   -72.0,  +316.0
1726634880, +3.51, +29.406,    +6.4, +1228.0,   -84.0,  +323.0
1726635480, +3.51, +29.414,    +7.9, +1212.0,   +28.0,  +408.0
1726636080, +3.51, +29.406,    +7.9, +1209.0,   -16.0,  +392.0
1726636680, +3.51, +29.414,   +10.3, +1219.0,    +3.0,  +380.0
1726637280, +3.51, +29.414,   +13.0, +1232.0,   -50.0,  +323.0
1726637880, +3.51, +29.406,   +15.3, +1219.0,   -24.0,  +380.0
1726638480, +3.51, +29.406,   +18.1, +1219.0,   -18.0,  +355.0
1726639080, +3.51, +29.414,    +5.5, +1216.0,  -136.0,  +376.0
