7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724348880, +3.52, +30.633,    +0.0, +1200.0,   -47.0,  +412.0
1724349480, +3.52, +30.657,    +0.0, +1191.0,   -13.0,  +422.0
1724350080, +3.52, +30.665,    -0.0, +1191.0,   -32.0,  +428.0
1724350680, +3.52, +30.673,    -0.2, +1216.0,   -23.0,  +376.0
1724351280, +3.52, +30.705,    -0.1, +1180.0,   -45.0,  +444.0
1724351880, +3.52, +30.713,    +0.1, +1191.0,   -16.0,  +415.0
1724352480, +3.52, +30.737,    -0.0, +1183.0,   -58.0,  +455.0
1724353080, +3.52, +30.769,    -0.1, +1212.0,   -20.0,  +388.0
1724353680, +3.52, +30.777,    -0.1, +1192.0,   -64.0,  +436.0
1724354280, +3.52, +30.793,    +0.0, +1196.0,   -40.0,  +440.0
1724354880, +3.52, +30.801,    -0.1, +1180.0,   -13.0,  +468.0
1724355480, +3.52, +30.769,    -0.1, +1188.0,   -50.0,  +432.0
1724356080, +3.52, +30.713,    -0.1, +1203.0,   -29.0,  +438.0
1724356680, +3.52, +30.689,    -0.1, +1198.0,    +0.0,  +428.0
1724357280, +3.52, +30.665,    -0.1, +1176.0,   +12.0,  +480.0
1724357880, +3.52, +30.657,    -0.1, +1228.0,   -24.0,  +355.0
1724358480, +3.52, +30.649,    -0.0, +1192.0,   -52.0,  +460.0
1724359080, +3.52, +30.633,    +0.0, +1191.0,    +0.0,  +460.0
1724359680, +3.52, +30.625,    -0.1, +1191.0,   -50.0,  +476.0
1724360280, +3.52, +30.609,    +0.1, +1201.0,    +2.0,  +418.0
1724360880, +3.52, +30.585,    -0.0, +1214.0,   -13.0,  +414.0
1724361480, +3.52, +30.569,    -0.1, +1222.0,   -16.0,  +364.0
1724362080, +3.52, +30.569,    -0.1, +1196.0,   -26.0,  +440.0
1724362680, +3.52, +30.569,    +0.0, +1216.0,   -40.0,  +387.0
1724363280, +3.52, +30.553,    -0.1, +1203.0,   -52.0,  +430.0
1724363880, +3.52, +30.561,    +0.1, +1216.0,    -8.0,  +400.0
1724364480, +3.52, +30.569,    +0.1, +1222.0,    -8.0,  +376.0
1724365080, +3.52, +30.561,    -0.1, +1214.0,   -25.0,  +387.0
1724365680, +3.52, +30.577,    +0.1, +1196.0,   -26.0,  +448.0
1724366280, +3.52, +30.577,    -0.2, +1198.0,    -8.0,  +416.0
1724366880, +3.52, +30.577,    -0.0, +1216.0,   -10.0,  +355.0
1724367480, +3.52, +30.569,    -0.1, +1193.0,    +7.0,  +423.0
1724368080, +3.52, +30.553,    -0.0, +1216.0,   -20.0,  +384.0
1724368680, +3.52, +30.521,    -0.0, +1225.0,   -52.0,  +358.0
1724369280, +3.52, +30.480,    -0.0, +1228.0,   -24.0,  +352.0
1724369880, +3.52, +30.472,    -0.0, +1217.0,   -32.0,  +368.0
1724370480, +3.52, +30.432,    -0.0, +1228.0,    +1.0,  +332.0
1724371080, +3.52, +30.271,    +0.0, +1231.0,    +0.0,  +300.0
1724371680, +3.52, +30.118,    -0.1, +1232.0,    +6.0,  +296.0
1724372280, +3.52, +30.094,    -0.1, +1232.0,   +24.0,  +303.0
1724372880, +3.52, +30.102,    -0.0, +1238.0,    +0.0,  +256.0
1724373480, +3.52, +30.094,    -0.1, +1151.0,   -34.0,  +472.0
1724374080, +3.52, +30.094,    -0.0, +1132.0,   -29.0,  +500.0
1724374680, +3.52, +30.078,    +0.0, +1235.0,   -16.0,  +316.0
1724375280, +3.52, +30.030,    -0.0, +1244.0,    -1.0,  +239.0
1724375880, +3.52, +29.997,    +0.0, +1166.0,   -16.0,  +470.0
1724376480, +3.52, +29.965,    -0.0, +1135.0,   -32.0,  +448.0
1724377080, +3.52, +29.957,    +0.0, +1160.0,   -42.0,  +454.0
1724377680, +3.52, +29.933,    +0.0, +1153.0,   -52.0,  +478.0
1724378280, +3.52, +29.916,    -0.0, +1183.0,   -50.0,  +448.0
1724378880, +3.52, +29.908,    -0.1, +1155.0,   -45.0,  +472.0
1724379480, +3.52, +29.892,    -0.1, +1136.0,   -25.0,  +464.0
1724380080, +3.52, +29.876,    -0.0, +1140.0,   -56.0,  +460.0
1724380680, +3.52, +29.860,    +0.1, +1167.0,   -16.0,  +463.0
1724381280, +3.52, +29.852,    -0.1, +1148.0,   +32.0,  +444.0
1724381880, +3.52, +29.844,    -0.1, +1167.0,   -16.0,  +440.0
1724382480, +3.52, +29.852,    -0.0, +1166.0,   -64.0,  +448.0
1724383080, +3.52, +29.852,    +0.2, +1233.0,   -32.0,  +296.0
1724383680, +3.52, +29.852,    +0.7, +1184.0,   -24.0,  +438.0
1724384280, +3.52, +29.844,    +1.5, +1180.0,   -14.0,  +448.0
1724384880, +3.52, +29.836,    +2.4, +1214.0,   -28.0,  +390.0
1724385480, +3.52, +29.852,    +3.8, +1183.0,   -40.0,  +428.0
1724386080, +3.52, +29.844,    +4.5, +1174.0,   -44.0,  +448.0
1724386680, +3.52, +29.844,    +5.2, +1185.0,   -68.0,  +424.0
1724387280, +3.52, +29.844,    +6.4, +1169.0,   -36.0,  +444.0
1724387880, +3.52, +29.836,    +7.7, +1176.0,   -61.0,  +444.0
1724388480, +3.52, +29.844,    +8.6, +1176.0,   -39.0,  +448.0
1724389080, +3.52, +29.852,   +10.7, +1164.0,   -45.0,  +448.0
1724389680, +3.52, +29.852,   +12.3, +1160.0,   -40.0,  +435.0
1724390280, +3.52, +29.844,   +15.0, +1171.0,   -63.0,  +432.0
1724390880, +3.52, +29.852,   +16.4, +1171.0,   -24.0,  +448.0
1724391480, +3.52, +29.860,   +17.9, +1192.0,   -25.0,  +432.0
1724392080, +3.52, +29.876,   +19.4, +1171.0,   -45.0,  +444.0
1724392680, +3.52, +29.876,   +22.1, +1180.0,   -77.0,  +428.0
1724393280, +3.52, +29.884,   +23.0, +1176.0,    +8.0,  +400.0
1724393880, +3.52, +29.900,   +24.6, +1172.0,   -55.0,  +438.0
1724394480, +3.52, +29.900,   +26.4, +1159.0,   -40.0,  +428.0
1724395080, +3.52, +29.900,   +27.9, +1167.0,   -32.0,  +448.0
1724395680, +3.52, +29.908,   +31.1, +1175.0,   -68.0,  +440.0
1724396280, +3.52, +29.925,   +33.8, +1160.0,   -40.0,  +456.0
1724396880, +3.52, +29.941,   +37.7, +1164.0,   -32.0,  +467.0
1724397480, +3.52, +29.941,   +41.3, +1177.0,   -45.0,  +428.0
1724398080, +3.52, +29.949,   +39.3, +1148.0,   -32.0,  +440.0
1724398680, +3.52, +29.957,   +42.1, +1167.0,   -40.0,  +448.0
1724399280, +3.52, +29.949,   +47.1, +1164.0,   -44.0,  +432.0
1724399880, +3.52, +29.973,   +49.5, +1164.0,   -36.0,  +456.0
1724400480, +3.52, +29.965,   +47.5, +1164.0,   -58.0,  +438.0
1724401080, +3.52, +29.973,   +47.4, +1155.0,   -50.0,  +451.0
1724401680, +3.52, +29.973,   +50.1, +1185.0,   -87.0,  +424.0
1724402280, +3.52, +29.973,   +50.3, +1171.0,   -47.0,  +433.0
1724402880, +3.52, +29.997,   +53.5, +1164.0,   -84.0,  +448.0
1724403480, +3.52, +30.005,   +52.9, +1159.0,   -36.0,  +438.0
1724404080, +3.52, +30.013,   +61.1, +1169.0,   -31.0,  +435.0
1724404680, +3.52, +30.013,   +56.5, +1176.0,   -32.0,  +438.0
1724405280, +3.52, +30.021,   +58.5, +1155.0,   -13.0,  +448.0
