7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1725827880, +3.51, +30.497,    +0.0, +1232.0,    -8.0,  +332.0
1725828480, +3.51, +30.505,    +0.0, +1238.0,   -10.0,  +294.0
1725829080, +3.51, +30.513,    +0.0, +1240.0,   -52.0,  +287.0
1725829680, +3.51, +30.505,    +0.0, +1235.0,   -64.0,  +320.0
1725830280, +3.51, +30.505,    -0.0, +1240.0,    +0.0,  +289.0
1725830880, +3.51, +30.505,    -0.0, +1134.0,   -26.0,  +488.0
1725831480, +3.51, +30.497,    -0.1, +1151.0,   -29.0,  +502.0
1725832080, +3.51, +30.489,    -0.0, +1136.0,   -61.0,  +478.0
1725832680, +3.51, +30.480,    +0.1, +1134.0,   -40.0,  +483.0
1725833280, +3.51, +30.464,    +0.0, +1151.0,   -50.0,  +487.0
1725833880, +3.51, +30.448,    -0.1, +1235.0,    +1.0,  +319.0
1725834480, +3.51, +30.432,    +0.0, +1135.0,   -40.0,  +496.0
1725835080, +3.51, +30.416,    -0.0, +1136.0,   -40.0,  +483.0
1725835680, +3.51, +30.400,    -0.1, +1240.0,   -57.0,  +303.0
1725836280, +3.51, +30.392,    -0.0, +1151.0,   -45.0,  +502.0
1725836880, +3.51, +30.376,    +0.0, +1148.0,   -72.0,  +523.0
1725837480, +3.51, +30.376,    +0.0, +1241.0,    -9.0,  +279.0
1725838080, +3.51, +30.360,    -0.1, +1155.0,   -56.0,  +496.0
1725838680, +3.51, +30.360,    -0.1, +1155.0,   -32.0,  +500.0
1725839280, +3.51, +30.352,    -0.0, +1140.0,   -32.0,  +496.0
1725839880, +3.51, +30.336,    +0.0, +1155.0,   -16.0,  +473.0
1725840480, +3.51, +30.320,    -0.0, +1160.0,   -56.0,  +492.0
1725841080, +3.51, +30.312,    +0.0, +1148.0,   -48.0,  +531.0
1725841680, +3.51, +30.320,    +0.0, +1159.0,   -72.0,  +470.0
1725842280, +3.51, +30.328,    -0.1, +1144.0,   -40.0,  +487.0
1725842880, +3.51, +30.328,    +0.0, +1159.0,   -32.0,  +492.0
1725843480, +3.51, +30.328,    -0.1, +1155.0,   -36.0,  +470.0
1725844080, +3.51, +30.336,    +0.0, +1155.0,   -45.0,  +491.0
1725844680, +3.51, +30.328,    -0.1, +1160.0,   -52.0,  +488.0
