7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1727567880, +3.50, +28.525,    -0.0, +1224.0,    +3.0,  +324.0
1727568480, +3.50, +28.542,    +0.0, +1233.0,    -8.0,  +278.0
1727569080, +3.50, +28.484,    +0.0, +1228.0,   +24.0,  +304.0
1727569680, +3.50, +28.525,    -0.1, +1225.0,    -8.0,  +323.0
1727570280, +3.50, +28.525,    -0.1, +1222.0,   -16.0,  +355.0
1727570880, +3.50, +28.542,    -0.1, +1225.0,   +19.0,  +336.0
1727571480, +3.50, +28.550,    -0.0, +1228.0,    +6.0,  +300.0
1727572080, +3.50, +28.525,    -0.0, +1228.0,   +24.0,  +316.0
1727572680, +3.50, +28.492,    +0.0, +1232.0,    +1.0,  +304.0
1727573280, +3.50, +28.492,    +0.1, +1232.0,   +24.0,  +286.0
1727573880, +3.50, +28.476,    -0.1, +1233.0,    +6.0,  +272.0
1727574480, +3.50, +28.411,    +0.0, +1238.0,   -16.0,  +272.0
1727575080, +3.50, +28.345,    -0.0, +1233.0,   +14.0,  +260.0
1727575680, +3.50, +28.304,    -0.0, +1161.0,   -26.0,  +423.0
1727576280, +3.50, +28.296,    -0.1, +1238.0,    +8.0,  +259.0
1727576880, +3.50, +28.353,    +0.0, +1236.0,   -16.0,  +260.0
1727577480, +3.50, +28.329,    +0.0, +1238.0,   -16.0,  +268.0
1727578080, +3.50, +28.370,    -0.1, +1235.0,    +0.0,  +264.0
1727578680, +3.50, +28.394,    -0.0, +1233.0,   -32.0,  +294.0
1727579280, +3.50, +28.402,    -0.0, +1235.0,    +3.0,  +286.0
1727579880, +3.50, +28.394,    -0.1, +1232.0,    +0.0,  +296.0
1727580480, +3.50, +28.402,    +0.1, +1239.0,   -32.0,  +272.0
1727581080, +3.50, +28.435,    +0.2, +1244.0,   -32.0,  +224.0
1727581680, +3.50, +28.452,    +0.9, +1145.0,   -55.0,  +440.0
1727582280, +3.50, +28.452,    +2.0, +1244.0,   -40.0,  +248.0
1727582880, +3.50, +28.427,    +3.4, +1241.0,    +8.0,  +232.0
1727583480, +3.50, +28.427,    +5.4, +1139.0,   -24.0,  +440.0
1727584080, +3.50, +28.533,    +7.5, +1240.0,    +0.0,  +258.0
1727584680, +3.50, +28.525,   +11.8, +1232.0,   +14.0,  +288.0
1727585280, +3.50, +28.542,   +15.1, +1232.0,    +0.0,  +272.0
1727585880, +3.50, +28.574,   +17.7, +1233.0,    -8.0,  +289.0
1727586480, +3.50, +28.574,   +14.2, +1232.0,    +0.0,  +302.0
1727587080, +3.50, +28.566,   +13.9, +1235.0,    +8.0,  +272.0
1727587680, +3.50, +28.542,   +19.4, +1238.0,    +3.0,  +262.0
1727588280, +3.50, +28.492,   +37.6, +1240.0,   -32.0,  +280.0
1727588880, +3.50, +28.517,   +38.1, +1235.0,   -32.0,  +304.0
1727589480, +3.50, +28.566,   +22.1, +1232.0,    +1.0,  +296.0
