7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1719476880, +3.52, +27.194,  +167.1, +1208.0,   -20.0,  +364.0
1719477480, +3.52, +27.194,  +167.8, +1208.0,   -32.0,  +376.0
1719478080, +3.52, +27.210,  +170.9, +1208.0,   -12.0,  +364.0
1719478680, +3.52, +27.227,  +172.4, +1208.0,   -45.0,  +368.0
1719479280, +3.52, +27.276,  +161.6, +1209.0,   -48.0,  +371.0
1719479880, +3.52, +27.309,  +155.3, +1208.0,   -40.0,  +380.0
1719480480, +3.52, +27.342,  +151.0, +1208.0,   -48.0,  +376.0
1719481080, +3.52, +27.383,  +148.8, +1208.0,   -39.0,  +372.0
1719481680, +3.52, +27.424,  +147.6, +1208.0,   -29.0,  +391.0
1719482280, +3.52, +27.457,  +145.6, +1240.0,   -24.0,  +227.0
1719482880, +3.52, +27.482,  +143.9, +1208.0,   -68.0,  +376.0
1719483480, +3.52, +27.507,  +143.6, +1208.0,   -36.0,  +380.0
1719484080, +3.52, +27.548,  +143.3, +1206.0,   -36.0,  +380.0
1719484680, +3.52, +27.573,  +145.8, +1203.0,   -32.0,  +398.0
1719485280, +3.52, +27.606,  +145.0, +1208.0,   -32.0,  +380.0
1719485880, +3.52, +27.622,  +144.2, +1203.0,   -13.0,  +374.0
1719486480, +3.52, +27.630,  +147.6, +1207.0,   -32.0,  +368.0
1719487080, +3.52, +27.647,  +144.8, +1208.0,   -32.0,  +376.0
1719487680, +3.52, +27.655,  +137.9, +1208.0,   -36.0,  +368.0
1719488280, +3.52, +27.655,  +136.3, +1206.0,   -36.0,  +368.0
1719488880, +3.52, +27.672,  +128.4, +1240.0,   -16.0,  +217.0
1719489480, +3.52, +27.680,  +129.4, +1204.0,   -36.0,  +374.0
1719490080, +3.52, +27.688,  +128.4, +1239.0,    +0.0,  +227.0
1719490680, +3.52, +27.688,  +125.4, +1240.0,   -28.0,  +220.0
1719491280, +3.52, +27.696,  +114.1, +1240.0,   -20.0,  +233.0
1719491880, +3.52, +27.680,  +110.0, +1204.0,   -29.0,  +371.0
