7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1726349880, +3.51, +29.471,    -0.0, +1219.0,   +32.0,  +342.0
1726350480, +3.51, +29.479,    +0.0, +1216.0,   +96.0,  +302.0
1726351080, +3.51, +29.487,    -0.1, +1225.0,   -40.0,  +368.0
1726351680, +3.51, +29.495,    -0.0, +1222.0,   -40.0,  +358.0
1726352280, +3.51, +29.503,    +0.0, +1219.0,   -40.0,  +368.0
1726352880, +3.51, +29.487,    +0.0, +1228.0,   -88.0,  +352.0
1726353480, +3.51, +29.503,    +0.0, +1230.0,   +32.0,  +286.0
1726354080, +3.51, +29.511,    -0.1, +1216.0,   -26.0,  +344.0
1726354680, +3.51, +29.511,    -0.0, +1203.0,   +28.0,  +364.0
1726355280, +3.51, +29.528,    +0.0, +1219.0,   +56.0,  +304.0
1726355880, +3.51, +29.552,    -0.1, +1164.0,  -125.0,  +462.0
1726356480, +3.51, +29.560,    +0.0, +1200.0,   -56.0,  +380.0
1726357080, +3.51, +29.576,    +0.0, +1227.0,    +0.0,  +323.0
1726357680, +3.51, +29.568,    -0.0, +1216.0,  -104.0,  +398.0
1726358280, +3.51, +29.584,    +0.0, +1183.0,   -23.0,  +396.0
1726358880, +3.51, +29.593,    +0.0, +1192.0,   -32.0,  +408.0
1726359480, +3.51, +29.584,    -0.1, +1222.0,   -24.0,  +337.0
1726360080, +3.51, +29.601,    +0.0, +1192.0,   -64.0,  +423.0
1726360680, +3.51, +29.584,    +0.0, +1216.0,   -32.0,  +352.0
1726361280, +3.51, +29.601,    +0.0, +1214.0,   -64.0,  +391.0
1726361880, +3.51, +29.601,    -0.1, +1184.0,   -16.0,  +372.0
1726362480, +3.51, +29.609,    -0.1, +1208.0,    +3.0,  +374.0
1726363080, +3.51, +29.625,    +0.1, +1231.0,   -15.0,  +284.0
1726363680, +3.51, +29.625,    -0.0, +1225.0,    +8.0,  +316.0
1726364280, +3.51, +29.625,    +0.0, +1200.0,   -32.0,  +424.0
1726364880, +3.51, +29.625,    -0.0, +1214.0,   +12.0,  +348.0
1726365480, +3.51, +29.633,    +0.0, +1187.0,   -57.0,  +414.0
1726366080, +3.51, +29.633,    -0.0, +1200.0,   -55.0,  +414.0
1726366680, +3.51, +29.625,    -0.0, +1187.0,   -71.0,  +444.0
1726367280, +3.51, +29.625,    +0.0, +1183.0,  -104.0,  +462.0
1726367880, +3.51, +29.625,    +0.0, +1220.0,   -32.0,  +344.0
1726368480, +3.51, +29.633,    -0.0, +1183.0,   -52.0,  +422.0
1726369080, +3.51, +29.617,    +0.0, +1228.0,   -68.0,  +320.0
1726369680, +3.51, +29.625,    -0.0, +1190.0,   -16.0,  +419.0
1726370280, +3.51, +29.617,    +0.0, +1192.0,   -32.0,  +428.0
1726370880, +3.51, +29.617,    +0.1, +1225.0,   -13.0,  +328.0
1726371480, +3.51, +29.617,    +0.4, +1227.0,   -92.0,  +368.0
1726372080, +3.51, +29.641,    +0.9, +1216.0,   -36.0,  +374.0
1726372680, +3.51, +29.641,    +1.6, +1219.0,   -36.0,  +388.0
1726373280, +3.51, +29.633,    +3.2, +1222.0,    +0.0,  +359.0
1726373880, +3.51, +29.641,    +3.0, +1198.0,   -18.0,  +398.0
1726374480, +3.51, +29.633,    +4.1, +1217.0,    +0.0,  +339.0
1726375080, +3.51, +29.641,    +3.8, +1220.0,    +0.0,  +320.0
