7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1719563880, +3.52, +28.206,  +198.1, +1208.0,   -29.0,  +348.0
1719564480, +3.52, +28.197,  +201.0, +1240.0,    +0.0,  +200.0
1719565080, +3.52, +28.173,  +202.2, +1203.0,   -24.0,  +360.0
1719565680, +3.52, +28.115,  +191.1, +1203.0,   -10.0,  +355.0
1719566280, +3.52, +28.083,  +186.9, +1239.0,    -8.0,  +196.0
1719566880, +3.52, +28.066,  +171.5, +1203.0,    -8.0,  +364.0
1719567480, +3.52, +28.050,  +158.5, +1240.0,   -32.0,  +190.0
1719568080, +3.52, +28.050,  +154.0, +1208.0,   -45.0,  +348.0
1719568680, +3.52, +28.066,  +148.1, +1208.0,   -20.0,  +344.0
1719569280, +3.52, +28.074,  +146.2, +1240.0,    +0.0,  +188.0
1719569880, +3.52, +28.058,  +140.5, +1240.0,   -24.0,  +192.0
1719570480, +3.52, +28.074,  +138.7, +1208.0,   -32.0,  +352.0
1719571080, +3.52, +28.107,  +137.2, +1240.0,    -8.0,  +192.0
1719571680, +3.52, +28.173,  +135.8, +1244.0,   -29.0,  +192.0
1719572280, +3.52, +28.222,  +136.0, +1240.0,   -14.0,  +199.0
1719572880, +3.52, +28.255,  +139.4, +1203.0,   -29.0,  +352.0
1719573480, +3.52, +28.288,  +139.1, +1238.0,    +0.0,  +187.0
1719574080, +3.52, +28.337,  +138.5, +1240.0,   -32.0,  +187.0
1719574680, +3.52, +28.353,  +147.3, +1240.0,   -20.0,  +188.0
1719575280, +3.52, +28.402,  +106.5, +1240.0,   -20.0,  +192.0
1719575880, +3.52, +28.443,  +112.6, +1239.0,   -36.0,  +194.0
1719576480, +3.52, +28.542,  +134.9, +1239.0,    +0.0,  +208.0
1719577080, +3.52, +28.615,  +100.5, +1240.0,   -28.0,  +196.0
1719577680, +3.52, +28.681,  +128.9, +1240.0,   -40.0,  +208.0
1719578280, +3.52, +28.730,  +119.5, +1238.0,   -16.0,  +216.0
1719578880, +3.52, +28.762,  +116.5, +1238.0,    +0.0,  +216.0
1719579480, +3.52, +28.787,  +102.4, +1240.0,   -16.0,  +216.0
1719580080, +3.52, +28.770,   +68.5, +1240.0,   -24.0,  +210.0
1719580680, +3.52, +28.795,   +78.9, +1240.0,   -12.0,  +216.0
1719581280, +3.52, +28.746,   +80.1, +1240.0,   -24.0,  +212.0
1719581880, +3.52, +28.713,   +71.7, +1236.0,   -20.0,  +216.0
1719582480, +3.52, +28.713,   +67.5, +1239.0,   -20.0,  +227.0
1719583080, +3.52, +28.917,   +65.3, +1238.0,   -36.0,  +224.0
1719583680, +3.52, +28.926,   +56.1, +1238.0,    +0.0,  +224.0
1719584280, +3.52, +28.901,   +50.7, +1238.0,   -16.0,  +224.0
1719584880, +3.52, +28.942,   +46.3, +1240.0,   -28.0,  +224.0
