7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721390880, +3.52, +29.455,  +158.9, +1233.0,   -36.0,  +262.0
1721391480, +3.52, +29.463,  +162.2, +1235.0,   -26.0,  +264.0
1721392080, +3.52, +29.479,   +51.6, +1233.0,   -32.0,  +264.0
1721392680, +3.52, +29.495,   +74.7, +1235.0,   -20.0,  +284.0
1721393280, +3.52, +29.511,  +132.2, +1235.0,   -28.0,  +270.0
1721393880, +3.52, +29.511,  +132.8, +1235.0,   -24.0,  +284.0
1721394480, +3.52, +29.536,  +116.1, +1232.0,   -16.0,  +284.0
1721395080, +3.52, +29.560,  +113.9, +1235.0,   -36.0,  +268.0
1721395680, +3.52, +29.593,  +100.9, +1233.0,   -40.0,  +272.0
1721396280, +3.52, +29.633,   +49.9, +1233.0,   -26.0,  +280.0
1721396880, +3.52, +29.666,   +40.2, +1231.0,   -36.0,  +280.0
1721397480, +3.52, +29.690,   +78.9, +1231.0,   -32.0,  +300.0
1721398080, +3.52, +29.803,   +49.2, +1235.0,   -46.0,  +270.0
1721398680, +3.52, +29.803,   +81.3, +1228.0,   -32.0,  +312.0
1721399280, +3.52, +29.933,   +62.0, +1231.0,   -32.0,  +288.0
1721399880, +3.52, +29.965,   +60.4, +1228.0,   -28.0,  +316.0
1721400480, +3.52, +29.900,   +47.7, +1225.0,    -8.0,  +312.0
1721401080, +3.52, +29.755,   +41.7, +1231.0,   -15.0,  +280.0
1721401680, +3.52, +29.730,   +22.7, +1228.0,   -16.0,  +312.0
1721402280, +3.52, +29.714,   +32.7, +1231.0,   -24.0,  +300.0
1721402880, +3.52, +29.747,   +18.7, +1228.0,   -13.0,  +312.0
1721403480, +3.52, +29.755,   +22.8, +1231.0,   -16.0,  +300.0
1721404080, +3.52, +29.763,   +19.4, +1232.0,    +0.0,  +292.0
1721404680, +3.52, +29.763,   +14.7, +1232.0,   -16.0,  +284.0
1721405280, +3.52, +29.755,   +10.1, +1231.0,   -16.0,  +304.0
1721405880, +3.52, +29.763,    +7.3, +1232.0,   -16.0,  +278.0
1721406480, +3.52, +29.779,    +5.2, +1228.0,   -14.0,  +296.0
1721407080, +3.52, +29.779,    +3.3, +1231.0,   -20.0,  +288.0
1721407680, +3.52, +29.779,    +1.6, +1233.0,   -16.0,  +272.0
1721408280, +3.52, +29.779,    +0.3, +1232.0,   -31.0,  +290.0
1721408880, +3.52, +29.779,    +0.1, +1231.0,   -29.0,  +294.0
1721409480, +3.52, +29.819,    +0.0, +1187.0,   -16.0,  +440.0
1721410080, +3.52, +29.819,    -0.1, +1180.0,   -50.0,  +444.0
1721410680, +3.52, +29.868,    -0.1, +1184.0,   -48.0,  +435.0
1721411280, +3.52, +29.916,    -0.1, +1192.0,   -68.0,  +419.0
1721411880, +3.52, +29.916,    +0.0, +1182.0,   -56.0,  +441.0
1721412480, +3.52, +29.933,    -0.0, +1177.0,   -39.0,  +449.0
1721413080, +3.52, +29.957,    -0.0, +1176.0,   -44.0,  +444.0
1721413680, +3.52, +29.989,    +0.1, +1176.0,   -48.0,  +448.0
1721414280, +3.52, +29.997,    -0.1, +1176.0,   -40.0,  +454.0
1721414880, +3.52, +30.013,    -0.1, +1169.0,   -45.0,  +440.0
1721415480, +3.52, +30.013,    -0.0, +1182.0,   -36.0,  +435.0
1721416080, +3.52, +30.038,    -0.1, +1132.0,   -16.0,  +464.0
1721416680, +3.52, +30.038,    -0.0, +1164.0,   -15.0,  +448.0
1721417280, +3.52, +30.005,    -0.0, +1167.0,   -32.0,  +444.0
1721417880, +3.52, +29.941,    -0.1, +1230.0,    +0.0,  +284.0
1721418480, +3.52, +29.900,    -0.1, +1171.0,   -47.0,  +432.0
1721419080, +3.52, +29.884,    -0.1, +1180.0,   -40.0,  +424.0
1721419680, +3.52, +29.852,    -0.0, +1182.0,   -31.0,  +416.0
1721420280, +3.52, +29.763,    -0.1, +1183.0,   -32.0,  +412.0
1721420880, +3.52, +29.398,    +0.0, +1232.0,    +8.0,  +256.0
1721421480, +3.52, +29.032,    -0.0, +1233.0,   -32.0,  +258.0
1721422080, +3.52, +28.664,    +0.0, +1238.0,   -24.0,  +242.0
1721422680, +3.52, +28.427,    +0.0, +1235.0,   -13.0,  +240.0
1721423280, +3.52, +28.271,    +0.0, +1240.0,    -8.0,  +236.0
1721423880, +3.52, +28.189,    -0.0, +1236.0,   -32.0,  +240.0
1721424480, +3.52, +28.140,    -0.1, +1238.0,   -12.0,  +248.0
1721425080, +3.52, +28.099,    +0.0, +1240.0,   -28.0,  +232.0
1721425680, +3.52, +28.083,    +0.1, +1238.0,   -14.0,  +236.0
1721426280, +3.52, +28.066,    -0.0, +1236.0,   -20.0,  +240.0
1721426880, +3.52, +28.050,    +0.0, +1239.0,    +0.0,  +232.0
1721427480, +3.52, +28.058,    +0.0, +1240.0,   -32.0,  +232.0
1721428080, +3.52, +28.074,    -0.0, +1240.0,   -20.0,  +240.0
1721428680, +3.52, +28.083,    +0.0, +1240.0,    -8.0,  +232.0
1721429280, +3.52, +28.107,    -0.0, +1238.0,   -16.0,  +238.0
1721429880, +3.52, +28.107,    -0.0, +1238.0,    -8.0,  +236.0
1721430480, +3.52, +28.124,    +0.0, +1239.0,   -36.0,  +228.0
1721431080, +3.52, +28.132,    -0.0, +1238.0,   -16.0,  +240.0
1721431680, +3.52, +28.156,    -0.1, +1236.0,   -28.0,  +256.0
1721432280, +3.52, +28.173,    -0.0, +1240.0,   -32.0,  +225.0
1721432880, +3.52, +28.197,    -0.1, +1240.0,   -36.0,  +236.0
1721433480, +3.52, +28.206,    -0.1, +1238.0,   -24.0,  +240.0
1721434080, +3.52, +28.238,    -0.0, +1238.0,   -40.0,  +248.0
1721434680, +3.52, +28.271,    -0.1, +1236.0,   -25.0,  +248.0
1721435280, +3.52, +28.279,    +0.1, +1240.0,   -44.0,  +240.0
1721435880, +3.52, +28.296,    +0.0, +1239.0,   -58.0,  +240.0
