7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1727741880, +3.50, +28.386,    +0.0, +1225.0,   +32.0,  +348.0
1727742480, +3.50, +28.386,    +0.1, +1220.0,   +24.0,  +387.0
1727743080, +3.50, +28.402,    +0.0, +1231.0,    +0.0,  +344.0
1727743680, +3.50, +28.402,    -0.1, +1231.0,   +28.0,  +304.0
1727744280, +3.50, +28.402,    -0.0, +1232.0,   -29.0,  +318.0
1727744880, +3.50, +28.411,    -0.0, +1228.0,   +16.0,  +324.0
1727745480, +3.50, +28.402,    -0.1, +1230.0,   +16.0,  +326.0
1727746080, +3.50, +28.411,    +0.0, +1228.0,   -56.0,  +355.0
1727746680, +3.50, +28.419,    -0.1, +1228.0,   -32.0,  +356.0
1727747280, +3.50, +28.411,    +0.1, +1228.0,    +7.0,  +332.0
1727747880, +3.50, +28.394,    -0.0, +1231.0,   -10.0,  +326.0
1727748480, +3.50, +28.402,    -0.0, +1228.0,   +28.0,  +342.0
1727749080, +3.50, +28.394,    -0.2, +1231.0,   -13.0,  +320.0
1727749680, +3.50, +28.378,    -0.1, +1230.0,   -56.0,  +348.0
1727750280, +3.50, +28.378,    +0.1, +1231.0,   -20.0,  +336.0
1727750880, +3.50, +28.361,    -0.1, +1233.0,   -16.0,  +304.0
1727751480, +3.50, +28.370,    -0.1, +1220.0,    -8.0,  +364.0
1727752080, +3.50, +28.370,    -0.1, +1233.0,   -56.0,  +327.0
1727752680, +3.50, +28.353,    -0.0, +1238.0,   -36.0,  +310.0
1727753280, +3.50, +28.353,    +0.0, +1206.0,   -40.0,  +419.0
1727753880, +3.50, +28.378,    +0.1, +1217.0,   -15.0,  +384.0
1727754480, +3.50, +28.378,    +0.4, +1238.0,   -32.0,  +297.0
1727755080, +3.50, +28.378,    +0.8, +1236.0,   -61.0,  +312.0
1727755680, +3.50, +28.402,    +1.7, +1236.0,   -16.0,  +316.0
1727756280, +3.50, +28.386,    +2.2, +1144.0,    -8.0,  +448.0
1727756880, +3.50, +28.378,    +2.5, +1139.0,    +0.0,  +464.0
1727757480, +3.50, +28.386,    +3.3, +1238.0,   -26.0,  +297.0
1727758080, +3.50, +28.370,    +4.0, +1239.0,   -36.0,  +304.0
1727758680, +3.50, +28.370,    +7.5, +1228.0,   +38.0,  +320.0
1727759280, +3.50, +28.370,   +10.1, +1235.0,   +32.0,  +259.0
1727759880, +3.50, +28.361,    +6.9, +1235.0,   -10.0,  +302.0
1727760480, +3.50, +28.353,   +10.5, +1232.0,   +36.0,  +316.0
1727761080, +3.50, +28.353,   +16.9, +1235.0,   +24.0,  +304.0
1727761680, +3.50, +28.353,   +19.5, +1233.0,   -40.0,  +328.0
1727762280, +3.50, +28.353,   +18.8, +1231.0,   -20.0,  +352.0
1727762880, +3.50, +28.370,   +23.1, +1230.0,    +0.0,  +348.0
1727763480, +3.50, +28.370,   +25.6, +1231.0,    -8.0,  +334.0
1727764080, +3.50, +28.370,   +11.5, +1231.0,   +12.0,  +304.0
1727764680, +3.50, +28.378,   +16.7, +1232.0,   -16.0,  +312.0
1727765280, +3.50, +28.370,   +23.3, +1230.0,   +64.0,  +312.0
1727765880, +3.50, +28.378,   +28.6, +1224.0,   +16.0,  +355.0
1727766480, +3.50, +28.386,   +25.2, +1230.0,   +35.0,  +342.0
1727767080, +3.50, +28.386,   +29.0, +1230.0,   -16.0,  +336.0
1727767680, +3.50, +28.386,   +31.2, +1233.0,   +22.0,  +320.0
1727768280, +3.50, +28.386,   +34.5, +1230.0,    -8.0,  +344.0
1727768880, +3.50, +28.386,   +31.5, +1232.0,    -8.0,  +332.0
1727769480, +3.50, +28.370,   +12.9, +1228.0,   +48.0,  +316.0
1727770080, +3.50, +28.378,   +14.4, +1232.0,   -92.0,  +348.0
1727770680, +3.50, +28.378,   +13.9, +1225.0,   +32.0,  +352.0
1727771280, +3.50, +28.370,   +18.6, +1233.0,   -40.0,  +312.0
1727771880, +3.50, +28.370,   +28.8, +1235.0,   -26.0,  +296.0
1727772480, +3.50, +28.370,   +39.5, +1232.0,   -52.0,  +339.0
1727773080, +3.50, +28.361,   +21.6, +1233.0,   -32.0,  +353.0
1727773680, +3.50, +28.378,   +25.7, +1230.0,    +8.0,  +334.0
