7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1722347880, +3.52, +30.769,   +38.0, +1171.0,   -36.0,  +468.0
1722348480, +3.52, +30.777,   +44.2, +1156.0,   -32.0,  +460.0
1722349080, +3.52, +30.777,   +32.9, +1168.0,   -32.0,  +467.0
1722349680, +3.52, +30.793,   +17.2, +1184.0,  -104.0,  +472.0
1722350280, +3.52, +30.809,   +29.5, +1171.0,   -58.0,  +460.0
1722350880, +3.52, +30.817,   +22.3, +1160.0,   -32.0,  +494.0
1722351480, +3.52, +30.825,   +24.1, +1164.0,   -88.0,  +476.0
1722352080, +3.52, +30.825,   +10.0, +1167.0,   -42.0,  +472.0
1722352680, +3.52, +30.833,   +15.6, +1160.0,   -64.0,  +496.0
1722353280, +3.52, +30.841,   +12.9, +1232.0,   -48.0,  +320.0
1722353880, +3.52, +30.849,    +7.5, +1216.0,   -56.0,  +399.0
1722354480, +3.52, +30.849,    +8.2, +1179.0,   -96.0,  +520.0
1722355080, +3.52, +30.857,    +7.1, +1155.0,   -96.0,  +467.0
1722355680, +3.52, +30.857,    +4.7, +1140.0,   -42.0,  +531.0
1722356280, +3.52, +30.865,    +3.1, +1167.0,   -82.0,  +480.0
1722356880, +3.52, +30.865,    +2.2, +1176.0,   -28.0,  +483.0
1722357480, +3.52, +30.873,    +1.2, +1171.0,   -16.0,  +534.0
1722358080, +3.52, +30.873,    +0.4, +1172.0,   -68.0,  +487.0
1722358680, +3.52, +30.873,    +0.1, +1148.0,   -74.0,  +547.0
1722359280, +3.52, +30.873,    -0.1, +1132.0,   -95.0,  +502.0
1722359880, +3.52, +30.865,    -0.1, +1228.0,   -12.0,  +328.0
1722360480, +3.52, +30.857,    -0.0, +1231.0,   -64.0,  +312.0
1722361080, +3.52, +30.857,    -0.0, +1136.0,   -84.0,  +467.0
1722361680, +3.52, +30.865,    -0.0, +1132.0,   -44.0,  +480.0
1722362280, +3.52, +30.865,    -0.0, +1121.0,    -8.0,  +513.0
1722362880, +3.52, +30.865,    +0.0, +1144.0,   -57.0,  +504.0
1722363480, +3.52, +30.857,    -0.0, +1127.0,   -16.0,  +504.0
1722364080, +3.52, +30.857,    +0.0, +1233.0,    -8.0,  +270.0
1722364680, +3.52, +30.713,    -0.0, +1167.0,   -16.0,  +472.0
1722365280, +3.52, +30.633,    -0.0, +1180.0,   -28.0,  +440.0
1722365880, +3.52, +30.456,    -0.0, +1184.0,    +1.0,  +456.0
1722366480, +3.52, +30.456,    +0.0, +1223.0,   -36.0,  +358.0
1722367080, +3.52, +30.352,    -0.1, +1187.0,   -12.0,  +448.0
1722367680, +3.52, +30.255,    -0.1, +1224.0,   +14.0,  +320.0
