7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1721042880, +3.52, +29.690,  +156.9, +1224.0,   -36.0,  +388.0
1721043480, +3.52, +29.690,  +151.4, +1224.0,   -88.0,  +376.0
1721044080, +3.52, +29.706,  +145.4, +1212.0,   -16.0,  +448.0
1721044680, +3.52, +29.714,  +151.9, +1231.0,   -56.0,  +320.0
1721045280, +3.52, +29.714,  +143.0, +1216.0,   -10.0,  +444.0
1721045880, +3.52, +29.722,  +141.0, +1219.0,   -24.0,  +408.0
1721046480, +3.52, +29.738,  +141.2, +1219.0,  -100.0,  +416.0
1721047080, +3.52, +29.747,  +137.0, +1183.0,   -16.0,  +515.0
1721047680, +3.52, +29.771,  +138.2, +1171.0,   -68.0,  +519.0
1721048280, +3.52, +29.787,  +128.8, +1175.0,   -40.0,  +528.0
1721048880, +3.52, +29.803,  +115.0, +1191.0,   -58.0,  +520.0
1721049480, +3.52, +29.803,  +116.0, +1166.0,   -52.0,  +572.0
1721050080, +3.52, +29.811,  +112.0, +1214.0,   -16.0,  +440.0
1721050680, +3.52, +29.827,   +54.7, +1161.0,   -32.0,  +568.0
1721051280, +3.52, +29.844,   +83.9, +1203.0,    -8.0,  +464.0
1721051880, +3.52, +29.852,  +101.3, +1216.0,   +32.0,  +396.0
1721052480, +3.52, +29.860,   +89.8, +1198.0,   -16.0,  +504.0
1721053080, +3.52, +29.876,   +76.6, +1196.0,   +16.0,  +514.0
1721053680, +3.52, +29.876,   +72.8, +1219.0,   -56.0,  +396.0
1721054280, +3.52, +29.892,   +40.1, +1161.0,  -144.0,  +604.0
1721054880, +3.52, +29.900,   +52.0, +1214.0,  -104.0,  +435.0
1721055480, +3.52, +29.916,   +48.2, +1219.0,  -148.0,  +428.0
1721056080, +3.52, +29.916,   +32.4, +1228.0,  -112.0,  +360.0
1721056680, +3.52, +29.908,   +34.1, +1183.0,   -80.0,  +540.0
1721057280, +3.52, +29.916,   +21.8, +1208.0,   +16.0,  +483.0
1721057880, +3.52, +29.916,   +20.7, +1212.0,   -98.0,  +435.0
1721058480, +3.52, +29.916,   +15.1, +1209.0,   -40.0,  +460.0
1721059080, +3.52, +29.908,   +14.4, +1216.0,  -104.0,  +436.0
1721059680, +3.52, +29.916,   +11.1, +1206.0,   +16.0,  +486.0
1721060280, +3.52, +29.916,    +7.6, +1216.0,   -32.0,  +417.0
1721060880, +3.52, +29.916,    +5.1, +1217.0,   -16.0,  +416.0
