7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1724522880, +3.52, +30.657,    +0.0, +1219.0,   -13.0,  +335.0
1724523480, +3.52, +30.657,    -0.1, +1183.0,   -20.0,  +420.0
1724524080, +3.52, +30.641,    +0.0, +1198.0,   -24.0,  +396.0
1724524680, +3.52, +30.665,    +0.0, +1219.0,   -24.0,  +352.0
1724525280, +3.52, +30.705,    -0.0, +1191.0,   -61.0,  +400.0
1724525880, +3.52, +30.681,    -0.0, +1188.0,   -42.0,  +408.0
1724526480, +3.52, +30.681,    +0.1, +1228.0,    +0.0,  +304.0
1724527080, +3.52, +30.633,    -0.0, +1220.0,   -24.0,  +339.0
1724527680, +3.52, +30.673,    +0.0, +1200.0,   -76.0,  +396.0
1724528280, +3.52, +30.593,    +0.0, +1217.0,   -32.0,  +348.0
1724528880, +3.52, +30.593,    +0.0, +1208.0,   -16.0,  +380.0
1724529480, +3.52, +30.617,    +0.1, +1219.0,   -40.0,  +344.0
1724530080, +3.52, +30.593,    -0.1, +1216.0,   -15.0,  +346.0
1724530680, +3.52, +30.513,    +0.0, +1225.0,   -24.0,  +320.0
1724531280, +3.52, +30.521,    -0.1, +1219.0,   -16.0,  +344.0
1724531880, +3.52, +30.320,    +0.0, +1238.0,   -48.0,  +248.0
1724532480, +3.52, +30.384,    +0.0, +1235.0,   -32.0,  +286.0
1724533080, +3.52, +30.400,    -0.0, +1230.0,   -24.0,  +289.0
1724533680, +3.52, +30.505,    -0.1, +1219.0,    +6.0,  +328.0
1724534280, +3.52, +30.505,    +0.0, +1217.0,   +24.0,  +323.0
1724534880, +3.52, +30.336,    -0.0, +1227.0,    +7.0,  +297.0
1724535480, +3.52, +30.328,    -0.0, +1231.0,   -16.0,  +296.0
1724536080, +3.52, +30.231,    -0.1, +1235.0,    +4.0,  +270.0
1724536680, +3.52, +30.223,    +0.0, +1148.0,   -48.0,  +423.0
1724537280, +3.52, +30.215,    -0.1, +1235.0,   -13.0,  +248.0
1724537880, +3.52, +30.336,    -0.0, +1231.0,   +14.0,  +272.0
1724538480, +3.52, +30.247,    -0.1, +1232.0,    +0.0,  +268.0
1724539080, +3.52, +30.207,    +0.0, +1235.0,    -8.0,  +272.0
1724539680, +3.52, +30.247,    -0.0, +1231.0,   +36.0,  +275.0
1724540280, +3.52, +30.231,    -0.1, +1235.0,    +0.0,  +268.0
1724540880, +3.52, +30.304,    -0.0, +1228.0,   +17.0,  +288.0
1724541480, +3.52, +30.247,    -0.0, +1231.0,    +0.0,  +288.0
1724542080, +3.52, +30.352,    -0.1, +1228.0,    +8.0,  +288.0
1724542680, +3.52, +30.304,    +0.1, +1235.0,   -16.0,  +262.0
1724543280, +3.52, +30.239,    +0.0, +1232.0,   +28.0,  +272.0
1724543880, +3.52, +30.231,    -0.0, +1235.0,    +0.0,  +268.0
1724544480, +3.52, +30.013,    -0.1, +1240.0,    +0.0,  +233.0
1724545080, +3.52, +29.868,    +0.0, +1164.0,   -36.0,  +428.0
1724545680, +3.52, +29.787,    +0.1, +1169.0,   -52.0,  +423.0
1724546280, +3.52, +29.747,    +0.1, +1175.0,   -32.0,  +420.0
1724546880, +3.52, +29.690,    -0.1, +1168.0,   -24.0,  +424.0
1724547480, +3.52, +29.544,    -0.0, +1176.0,    +4.0,  +420.0
1724548080, +3.52, +29.422,    -0.0, +1222.0,   -24.0,  +320.0
1724548680, +3.52, +29.390,    -0.1, +1232.0,   -20.0,  +291.0
1724549280, +3.52, +29.333,    -0.0, +1217.0,   -10.0,  +332.0
1724549880, +3.52, +29.251,    -0.0, +1228.0,   +12.0,  +294.0
1724550480, +3.52, +29.300,    +0.0, +1231.0,   -14.0,  +291.0
1724551080, +3.52, +29.455,    +0.0, +1207.0,    -8.0,  +380.0
1724551680, +3.52, +29.536,    -0.1, +1182.0,   -16.0,  +412.0
1724552280, +3.52, +29.560,    +0.1, +1208.0,   -24.0,  +371.0
1724552880, +3.52, +29.552,    +0.0, +1240.0,   -26.0,  +242.0
1724553480, +3.52, +29.511,    -0.0, +1223.0,   -16.0,  +323.0
1724554080, +3.52, +29.479,    -0.0, +1190.0,   -25.0,  +408.0
1724554680, +3.52, +29.463,    -0.0, +1200.0,   -20.0,  +396.0
1724555280, +3.52, +29.406,    -0.0, +1208.0,   -56.0,  +376.0
1724555880, +3.52, +29.390,    +0.1, +1190.0,   -47.0,  +404.0
1724556480, +3.52, +29.365,    +0.2, +1232.0,   -16.0,  +286.0
1724557080, +3.52, +29.341,    +0.4, +1233.0,   -20.0,  +272.0
1724557680, +3.52, +29.333,    +1.2, +1231.0,    +8.0,  +288.0
1724558280, +3.52, +29.292,    +1.8, +1235.0,    +0.0,  +256.0
1724558880, +3.52, +29.227,    +2.5, +1233.0,    +0.0,  +278.0
1724559480, +3.52, +29.170,    +2.9, +1232.0,    +0.0,  +280.0
1724560080, +3.52, +29.121,    +3.6, +1240.0,   -32.0,  +240.0
1724560680, +3.52, +29.089,    +5.0, +1235.0,    +0.0,  +264.0
1724561280, +3.52, +29.064,    +5.7, +1240.0,   -32.0,  +248.0
1724561880, +3.52, +29.032,    +8.2, +1136.0,   -16.0,  +433.0
1724562480, +3.52, +29.007,    +9.3, +1244.0,   -56.0,  +224.0
1724563080, +3.52, +28.999,   +11.7, +1167.0,   -32.0,  +423.0
1724563680, +3.52, +29.032,   +13.3, +1145.0,   -48.0,  +428.0
1724564280, +3.52, +29.064,   +14.8, +1180.0,   -84.0,  +416.0
1724564880, +3.52, +29.056,   +16.3, +1156.0,   -32.0,  +420.0
1724565480, +3.52, +29.072,   +18.5, +1236.0,   -24.0,  +262.0
1724566080, +3.52, +29.064,   +21.6, +1240.0,   -36.0,  +248.0
1724566680, +3.52, +29.056,   +22.1, +1238.0,   -16.0,  +248.0
1724567280, +3.51, +29.064,   +19.1, +1136.0,   -39.0,  +417.0
1724567880, +3.51, +29.064,   +26.2, +1235.0,   -24.0,  +259.0
1724568480, +3.51, +29.056,   +24.2, +1159.0,   -40.0,  +420.0
1724569080, +3.51, +29.072,   +26.7, +1236.0,   -20.0,  +256.0
1724569680, +3.52, +29.064,   +29.5, +1235.0,    +0.0,  +262.0
1724570280, +3.52, +29.056,   +23.1, +1235.0,   -32.0,  +248.0
1724570880, +3.52, +29.040,   +28.6, +1238.0,    +0.0,  +240.0
1724571480, +3.52, +29.048,   +32.6, +1240.0,   -20.0,  +240.0
1724572080, +3.51, +29.056,   +31.9, +1233.0,    +7.0,  +256.0
1724572680, +3.51, +29.056,   +34.7, +1239.0,    +0.0,  +248.0
1724573280, +3.51, +29.040,   +29.7, +1238.0,   -24.0,  +248.0
1724573880, +3.51, +29.080,   +36.3, +1235.0,    -8.0,  +263.0
1724574480, +3.51, +29.121,   +35.3, +1240.0,   -40.0,  +234.0
1724575080, +3.51, +29.154,   +36.7, +1233.0,   -20.0,  +280.0
1724575680, +3.51, +29.186,   +38.6, +1232.0,   -16.0,  +272.0
1724576280, +3.51, +29.194,   +39.1, +1231.0,   -16.0,  +292.0
1724576880, +3.51, +29.235,   +37.5, +1232.0,   -32.0,  +276.0
1724577480, +3.51, +29.284,   +39.2, +1238.0,   -48.0,  +256.0
1724578080, +3.51, +29.308,   +36.8, +1235.0,   -20.0,  +268.0
1724578680, +3.51, +29.341,   +36.6, +1230.0,   -16.0,  +294.0
1724579280, +3.51, +29.341,   +35.6, +1232.0,   -29.0,  +288.0
1724579880, +3.51, +29.373,   +32.2, +1224.0,   -36.0,  +326.0
1724580480, +3.51, +29.382,   +31.3, +1231.0,   -40.0,  +302.0
1724581080, +3.51, +29.406,   +29.7, +1219.0,   -20.0,  +352.0
1724581680, +3.51, +29.406,   +31.2, +1220.0,   -46.0,  +342.0
1724582280, +3.51, +29.447,   +29.3, +1230.0,   -28.0,  +302.0
1724582880, +3.51, +29.495,   +27.9, +1201.0,   -56.0,  +390.0
1724583480, +3.51, +29.560,   +28.8, +1196.0,   -56.0,  +403.0
1724584080, +3.51, +29.625,   +27.7, +1169.0,   -56.0,  +419.0
1724584680, +3.51, +29.690,   +25.0, +1184.0,   -26.0,  +406.0
1724585280, +3.51, +29.722,   +24.6, +1159.0,   -56.0,  +432.0
1724585880, +3.51, +29.738,   +21.9, +1172.0,   -49.0,  +432.0
1724586480, +3.51, +29.738,   +22.1, +1174.0,   -72.0,  +423.0
1724587080, +3.51, +29.730,   +20.1, +1166.0,   -40.0,  +419.0
1724587680, +3.51, +29.747,   +19.3, +1174.0,   -55.0,  +428.0
1724588280, +3.51, +29.779,   +18.2, +1180.0,   -29.0,  +415.0
1724588880, +3.51, +29.787,   +17.6, +1168.0,   -64.0,  +414.0
1724589480, +3.51, +29.819,   +14.7, +1164.0,   -64.0,  +435.0
1724590080, +3.51, +29.900,   +14.9, +1153.0,   -60.0,  +438.0
1724590680, +3.51, +29.997,   +13.4, +1240.0,   -28.0,  +248.0
1724591280, +3.51, +30.078,   +12.6, +1244.0,   -52.0,  +239.0
1724591880, +3.51, +30.167,   +10.4, +1240.0,   -40.0,  +230.0
1724592480, +3.51, +30.255,    +8.7, +1236.0,   -32.0,  +276.0
1724593080, +3.51, +30.352,    +8.0, +1231.0,   -24.0,  +288.0
1724593680, +3.51, +30.416,    +7.9, +1231.0,   -10.0,  +288.0
1724594280, +3.51, +30.456,    +7.1, +1230.0,   -40.0,  +307.0
1724594880, +3.51, +30.553,    +5.1, +1208.0,   -32.0,  +384.0
1724595480, +3.51, +30.633,    +4.5, +1216.0,   -16.0,  +371.0
1724596080, +3.51, +30.633,    +4.0, +1216.0,   -32.0,  +368.0
1724596680, +3.51, +30.633,    +3.6, +1228.0,   -10.0,  +320.0
1724597280, +3.51, +30.649,    +3.3, +1198.0,   -48.0,  +425.0
1724597880, +3.51, +30.697,    +2.9, +1200.0,    -8.0,  +408.0
1724598480, +3.51, +30.729,    +2.5, +1228.0,   -29.0,  +332.0
1724599080, +3.51, +30.745,    +2.1, +1208.0,   -32.0,  +387.0
1724599680, +3.51, +30.753,    +1.7, +1201.0,   -39.0,  +416.0
1724600280, +3.51, +30.801,    +1.2, +1196.0,   -26.0,  +416.0
1724600880, +3.51, +30.785,    +1.0, +1204.0,   -16.0,  +396.0
1724601480, +3.51, +30.697,    +0.6, +1211.0,   -16.0,  +376.0
1724602080, +3.51, +30.577,    +0.5, +1232.0,    +0.0,  +292.0
1724602680, +3.51, +30.617,    +0.1, +1206.0,   -16.0,  +396.0
1724603280, +3.52, +30.673,    +0.0, +1201.0,   -36.0,  +414.0
1724603880, +3.51, +30.721,    -0.0, +1180.0,   -58.0,  +435.0
1724604480, +3.51, +30.753,    +0.0, +1190.0,   -52.0,  +432.0
1724605080, +3.52, +30.657,    +0.1, +1190.0,   -48.0,  +424.0
1724605680, +3.51, +30.601,    -0.0, +1185.0,    +8.0,  +444.0
1724606280, +3.51, +30.705,    +0.0, +1191.0,   -16.0,  +432.0
1724606880, +3.51, +30.753,    +0.1, +1199.0,   -36.0,  +423.0
1724607480, +3.51, +30.729,    -0.0, +1183.0,   -50.0,  +430.0
1724608080, +3.52, +30.665,    +0.0, +1200.0,    +6.0,  +417.0
1724608680, +3.52, +30.609,    +0.0, +1198.0,   -55.0,  +416.0
1724609280, +3.51, +30.472,    -0.1, +1224.0,   -13.0,  +326.0
