7530-479402
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1727219880, +3.51, +29.105,    -0.0, +1203.0,   +32.0,  +392.0
1727220480, +3.51, +29.105,    -0.1, +1207.0,   -45.0,  +384.0
1727221080, +3.51, +29.105,    -0.1, +1211.0,   -49.0,  +372.0
1727221680, +3.51, +29.105,    -0.0, +1200.0,    +0.0,  +408.0
1727222280, +3.51, +29.105,    -0.0, +1232.0,   -40.0,  +292.0
1727222880, +3.51, +29.097,    -0.1, +1191.0,   -52.0,  +408.0
1727223480, +3.51, +29.097,    -0.0, +1206.0,   +28.0,  +391.0
1727224080, +3.51, +29.105,    +0.1, +1203.0,    +0.0,  +416.0
1727224680, +3.51, +29.097,    -0.1, +1184.0,   +16.0,  +422.0
1727225280, +3.51, +29.097,    +0.0, +1198.0,   -61.0,  +400.0
1727225880, +3.51, +29.097,    -0.0, +1207.0,    +3.0,  +398.0
1727226480, +3.51, +29.097,    +0.0, +1199.0,   -47.0,  +414.0
1727227080, +3.51, +29.097,    -0.0, +1200.0,   -40.0,  +392.0
1727227680, +3.51, +29.097,    -0.0, +1177.0,   -32.0,  +423.0
1727228280, +3.51, +29.097,    -0.1, +1183.0,   -15.0,  +435.0
1727228880, +3.51, +29.080,    -0.1, +1206.0,   -52.0,  +388.0
1727229480, +3.51, +29.089,    -0.1, +1196.0,   -26.0,  +415.0
1727230080, +3.51, +29.089,    +0.0, +1200.0,   -36.0,  +396.0
1727230680, +3.51, +29.080,    -0.1, +1196.0,   -10.0,  +396.0
1727231280, +3.51, +29.097,    -0.0, +1187.0,   -26.0,  +419.0
1727231880, +3.51, +29.080,    -0.1, +1191.0,   -16.0,  +418.0
1727232480, +3.51, +29.089,    -0.1, +1183.0,    +3.0,  +414.0
1727233080, +3.51, +29.089,    -0.1, +1198.0,   -32.0,  +416.0
1727233680, +3.51, +29.097,    -0.0, +1199.0,    +8.0,  +399.0
1727234280, +3.51, +29.089,    -0.1, +1223.0,   -24.0,  +324.0
1727234880, +3.51, +29.072,    +0.0, +1191.0,   -36.0,  +396.0
1727235480, +3.51, +29.089,    +0.0, +1193.0,   -49.0,  +404.0
1727236080, +3.51, +29.080,    +0.1, +1199.0,   -24.0,  +399.0
