"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Expression"
"ACROYT_G032053",798.073879857785,2.60476253185094,0.653613642607308,3.98517160911815,6.7431374512244e-05,0.017539820029378,"Up"
"ACROYT_G039473",1637.14850906962,1.22358923789429,0.306127549417156,3.99699158152839,6.41525815455083e-05,0.017539820029378,"Up"
"ACROYT_G013311",75.0897926031198,-1.46198348572387,0.36896134980706,-3.96242990353429,7.41907932452367e-05,0.0185280075687091,"Down"
"ACROYT_G024947",123.260335257025,-2.96242015073536,0.747795256309575,-3.96153910544327,7.44681824517796e-05,0.0185280075687091,"Down"
"ACROYT_G024056",167.40207660197,-1.15667996359271,0.293869384405024,-3.93603425526804,8.28391537465647e-05,0.0201722152048816,"Down"
"ACROYT_G011293",119.772388101383,-1.20501564409413,0.307102731437612,-3.9238193631597,8.71560955289023e-05,0.0207812815276727,"Down"
"ACROYT_G001559",446.85328814732,-2.94195228845312,0.752785435628194,-3.90808874509917,9.30291370672016e-05,0.0217289484435535,"Down"
"ACROYT_G006757",144.269963338876,1.57281488597822,0.404725497755532,3.88612749802153,0.000101856025419694,0.023314844218568,"Up"
"ACROYT_G000280",1213.66769504424,-4.24737943304898,1.09908652331557,-3.86446320917127,0.000111333768616265,0.0245041342656376,"Down"
"ACROYT_G026076",554.252742019272,-1.54080039816505,0.400014838771641,-3.85185810330566,0.000117224946659025,0.0253139531040102,"Down"
"ACROYT_G032995",104.08991927776,-1.05729950155264,0.274896774813752,-3.84616917484383,0.000119978938587754,0.0254288694840156,"Down"
"ACROYT_G020245",43.8876907699103,1.9497240247755,0.51255415873936,3.80393757719359,0.000142414081823422,0.0296350757539831,"Up"
"ACROYT_G000625",55.4554077529739,1.20233142205225,0.316701349680822,3.79642026554033,0.000146800549346655,0.0300023622727225,"Up"
"ACROYT_G036007",225.815625705179,-1.78148463532149,0.472228264190255,-3.77250743001641,0.000161615152131357,0.031891127864541,"Down"
"ACROYT_G024687",68.0082689545294,-9.95786305850726,2.64700685644411,-3.76193323196914,0.000168605062695906,0.0323442371483871,"Down"
"ACROYT_G028583",138.996337011161,-1.02956946460027,0.274067922199735,-3.7566215569363,0.000172222635606177,0.0323442371483871,"Down"
"ACROYT_G032916",284.708775159761,-2.2130807286462,0.592531171376257,-3.73496085194292,0.000187744390327771,0.034657008827441,"Down"
"ACROYT_G021551",34.0825944928784,-1.32875985071096,0.356795048620262,-3.72415440138341,0.000195970966624869,0.0356013922701846,"Down"
"ACROYT_G003819",57.6802631773926,-1.94994503941711,0.528849012921189,-3.68714886815473,0.000226780700088537,0.03993084788482,"Down"
"ACROYT_G000826",102.540421745884,3.37873688861333,0.924057854503846,3.65641271501066,0.000255769445902411,0.0441755076887781,"Up"
"ACROYT_G010788",28.2726638883836,1.99031317776021,0.547063073332536,3.63817862104244,0.000274572976399834,0.0451358157680639,"Up"
"ACROYT_G017487",106.241300382953,-3.43931020594049,0.94849321982832,-3.62607779796572,0.000287758692383853,0.0457416421435166,"Down"
"ACROYT_G019623",510.795997786756,1.1147168935816,0.307260693011409,3.62791895916283,0.000285714907381424,0.0457416421435166,"Up"
"ACROYT_G022747",51.8344063818065,-2.35776319399417,0.65104771795747,-3.62149060500692,0.000292910444506214,0.0459227402379948,"Down"
"ACROYT_G006706",971.097093803189,1.19617766400514,0.332020531109168,3.60272197628597,0.000314902287365648,0.04771065160793,"Up"
"ACROYT_G018264",64.7363783089363,8.4130221947128,2.33388601015176,3.6047271195416,0.000312481080469638,0.04771065160793,"Up"
"ACROYT_G024992",124.891667618762,1.65436137237178,0.459398878259081,3.60114369160212,0.000316820403862182,0.04771065160793,"Up"
"ACROYT_G009087",814.161310366319,1.04492585719683,0.29081699836161,3.59307008559912,0.000326804641282001,0.0485750534996429,"Up"
"ACROYT_G001909",85.5915200218109,1.39761564571261,0.390633080028069,3.57782204623373,0.000346469199806947,0.0495667498973814,"Up"
"ACROYT_G002600",32.4054272442101,1.97142749458509,0.550664050220543,3.58009115320952,0.00034347436929456,0.0495667498973814,"Up"
"ACROYT_G005243",39.8222706360267,-1.16595911693294,0.325315438278968,-3.58408787207047,0.000338258201974118,0.0495667498973814,"Down"
"ACROYT_G036669",45.8044900635366,-2.53248226526716,0.708871423862715,-3.57255516306103,0.000353514984514412,0.049950357997129,"Down"
