7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1720350540, +3.54, +26.043,   +85.2, +1068.0,   +92.0,  +335.0
1720351140, +3.54, +26.052,   +67.6, +1071.0,   +88.0,  +332.0
1720351740, +3.54, +26.060,   +64.4, +1072.0,   +96.0,  +332.0
1720352340, +3.53, +26.068,   +92.2, +1070.0,  +108.0,  +336.0
1720352940, +3.54, +26.085,   +92.2, +1073.0,  +104.0,  +328.0
1720353540, +3.54, +26.110,   +90.4, +1068.0,  +103.0,  +328.0
1720354140, +3.54, +26.118,   +26.7, +1064.0,  +120.0,  +339.0
1720354740, +3.54, +26.209,   +90.5, +1064.0,  +128.0,  +344.0
1720355340, +3.54, +26.325,   +83.6, +1068.0,  +116.0,  +344.0
1720355940, +3.54, +26.416,   +78.5, +1068.0,  +112.0,  +348.0
1720356540, +3.54, +26.507,   +46.2, +1068.0,   +96.0,  +332.0
1720357140, +3.54, +26.582,   +71.4, +1059.0,  +110.0,  +358.0
1720357740, +3.54, +26.632,   +28.1, +1064.0,  +100.0,  +348.0
1720358340, +3.54, +26.640,   +65.6, +1063.0,   +88.0,  +352.0
1720358940, +3.54, +26.640,   +59.1, +1063.0,  +108.0,  +348.0
1720359540, +3.54, +26.640,   +34.2, +1064.0,   +96.0,  +348.0
1720360140, +3.54, +26.665,   +26.4, +1064.0,   +92.0,  +352.0
1720360740, +3.54, +26.632,   +24.3, +1065.0,   +80.0,  +344.0
1720361340, +3.54, +26.590,   +38.1, +1065.0,   +76.0,  +348.0
1720361940, +3.54, +26.499,   +32.1, +1068.0,   +79.0,  +339.0
1720362540, +3.54, +26.400,   +24.2, +1068.0,   +92.0,  +352.0
1720363140, +3.54, +26.391,   +22.4, +1068.0,   +80.0,  +342.0
1720363740, +3.54, +26.292,   +18.9, +1072.0,   +84.0,  +336.0
1720364340, +3.54, +26.217,   +15.3, +1070.0,   +80.0,  +342.0
1720364940, +3.54, +26.168,   +13.7, +1072.0,   +71.0,  +342.0
1720365540, +3.54, +26.151,   +10.5, +1072.0,   +88.0,  +344.0
1720366140, +3.54, +26.101,    +8.7, +1072.0,   +70.0,  +335.0
1720366740, +3.54, +26.093,    +6.0, +1072.0,   +86.0,  +334.0
1720367340, +3.54, +26.110,    +6.0, +1072.0,   +72.0,  +336.0
1720367940, +3.54, +26.135,    +5.4, +1073.0,   +76.0,  +334.0
1720368540, +3.54, +26.135,    +3.2, +1072.0,   +88.0,  +334.0
1720369140, +3.54, +26.168,    +2.3, +1072.0,   +72.0,  +338.0
1720369740, +3.54, +26.176,    +1.5, +1073.0,   +76.0,  +335.0
1720370340, +3.54, +26.176,    +1.0, +1068.0,   +88.0,  +339.0
1720370940, +3.54, +26.176,    +0.5, +1072.0,   +83.0,  +342.0
1720371540, +3.54, +26.168,    +0.2, +1072.0,   +92.0,  +342.0
1720372140, +3.54, +26.168,    -0.0, +1075.0,   +72.0,  +332.0
1720372740, +3.54, +26.159,    +0.1, +1072.0,   +72.0,  +344.0
1720373340, +3.54, +26.143,    +0.0, +1068.0,  +102.0,  +344.0
1720373940, +3.54, +26.143,    +0.0, +1072.0,   +80.0,  +336.0
1720374540, +3.54, +26.151,    -0.0, +1073.0,   +78.0,  +334.0
1720375140, +3.54, +26.159,    -0.1, +1072.0,   +83.0,  +332.0
1720375740, +3.54, +26.159,    +0.0, +1072.0,   +88.0,  +331.0
1720376340, +3.54, +26.168,    -0.0, +1070.0,   +79.0,  +339.0
1720376940, +3.54, +26.176,    -0.0, +1075.0,   +80.0,  +335.0
1720377540, +3.54, +26.201,    +0.0, +1072.0,   +88.0,  +339.0
1720378140, +3.54, +26.209,    -0.0, +1070.0,   +78.0,  +340.0
1720378740, +3.54, +26.234,    +0.0, +1068.0,   +80.0,  +344.0
1720379340, +3.54, +26.259,    -0.0, +1072.0,   +60.0,  +339.0
1720379940, +3.54, +26.267,    -0.1, +1065.0,   +80.0,  +352.0
1720380540, +3.54, +26.234,    +0.0, +1068.0,   +78.0,  +342.0
1720381140, +3.54, +26.275,    -0.0, +1072.0,   +80.0,  +334.0
1720381740, +3.54, +26.333,    +0.0, +1072.0,   +76.0,  +340.0
1720382340, +3.54, +26.284,    +0.0, +1068.0,   +72.0,  +344.0
1720382940, +3.54, +26.300,    +0.0, +1064.0,   +80.0,  +344.0
1720383540, +3.54, +26.367,    -0.1, +1068.0,   +88.0,  +342.0
1720384140, +3.54, +26.416,    -0.1, +1070.0,   +88.0,  +344.0
1720384740, +3.54, +26.483,    -0.0, +1065.0,   +76.0,  +348.0
1720385340, +3.54, +26.507,    -0.1, +1068.0,   +78.0,  +344.0
1720385940, +3.54, +26.499,    -0.1, +1063.0,   +76.0,  +344.0
1720386540, +3.54, +26.499,    -0.1, +1063.0,   +78.0,  +352.0
1720387140, +3.54, +26.491,    -0.1, +1068.0,   +72.0,  +336.0
