7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1719480540, +3.53, +24.747,   +33.4, +1016.0,   +71.0,  +385.0
1719481140, +3.53, +24.722,   +34.5,  +998.0,   +67.0,  +384.0
1719481740, +3.53, +24.713,   +35.1, +1007.0,   +64.0,  +384.0
1719482340, +3.53, +24.688,   +36.5, +1000.0,   +67.0,  +376.0
1719482940, +3.53, +24.663,   +37.7, +1055.0,   +86.0,  +358.0
1719483540, +3.53, +24.622,   +38.4,  +999.0,   +72.0,  +376.0
1719484140, +3.53, +24.638,   +40.5,  +999.0,   +63.0,  +376.0
1719484740, +3.53, +24.647,   +43.1,  +999.0,   +71.0,  +375.0
1719485340, +3.53, +24.663,   +43.1, +1088.0,  +104.0,  +280.0
1719485940, +3.53, +24.647,   +43.2,  +999.0,   +86.0,  +375.0
1719486540, +3.53, +24.647,   +43.1,  +999.0,   +67.0,  +376.0
1719487140, +3.53, +24.647,   +42.9,  +999.0,   +76.0,  +376.0
1719487740, +3.53, +24.680,   +43.1, +1000.0,   +71.0,  +380.0
1719488340, +3.53, +24.780,   +37.2,  +999.0,   +71.0,  +376.0
1719488940, +3.53, +24.821,   +40.8,  +999.0,   +65.0,  +376.0
1719489540, +3.53, +24.838,   +38.5,  +999.0,   +65.0,  +376.0
1719490140, +3.53, +24.855,   +37.0,  +999.0,   +64.0,  +380.0
1719490740, +3.53, +24.880,   +35.6,  +998.0,   +64.0,  +380.0
1719491340, +3.53, +24.921,   +32.5,  +999.0,   +64.0,  +376.0
1719491940, +3.53, +24.896,   +30.8,  +999.0,   +60.0,  +380.0
1719492540, +3.53, +24.755,   +28.4,  +999.0,   +67.0,  +380.0
1719493140, +3.53, +24.613,   +26.9, +1000.0,   +56.0,  +380.0
1719493740, +3.53, +24.497,   +24.7,  +999.0,   +65.0,  +384.0
1719494340, +3.53, +24.438,   +22.5, +1000.0,   +60.0,  +384.0
1719494940, +3.53, +24.413,   +21.6,  +999.0,   +64.0,  +382.0
1719495540, +3.53, +24.405,   +19.3,  +999.0,   +62.0,  +380.0
1719496140, +3.53, +24.388,   +17.8,  +999.0,   +56.0,  +380.0
1719496740, +3.53, +24.363,   +16.8, +1107.0,  +104.0,  +244.0
1719497340, +3.53, +24.338,   +16.4, +1084.0,   +92.0,  +304.0
