7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1720524540, +3.54, +27.523,   +37.2, +1052.0,   +83.0,  +368.0
1720525140, +3.54, +27.523,   +35.6, +1048.0,   +84.0,  +368.0
1720525740, +3.54, +27.523,   +34.6, +1052.0,   +76.0,  +359.0
1720526340, +3.54, +27.532,   +31.7, +1049.0,   +76.0,  +360.0
1720526940, +3.54, +27.523,   +31.3, +1056.0,   +96.0,  +358.0
1720527540, +3.54, +27.490,   +30.7, +1052.0,   +78.0,  +358.0
1720528140, +3.54, +27.499,   +27.7, +1057.0,   +83.0,  +348.0
1720528740, +3.54, +27.474,   +24.5, +1052.0,   +92.0,  +364.0
1720529340, +3.54, +27.326,   +22.4, +1059.0,   +76.0,  +352.0
1720529940, +3.54, +27.400,   +19.2, +1057.0,   +78.0,  +359.0
1720530540, +3.54, +27.070,   +17.1, +1060.0,   +56.0,  +340.0
1720531140, +3.54, +26.979,   +15.8, +1063.0,   +78.0,  +352.0
1720531740, +3.54, +26.723,   +13.8, +1060.0,   +96.0,  +352.0
1720532340, +3.54, +26.648,   +13.3, +1064.0,   +70.0,  +339.0
1720532940, +3.54, +26.499,   +12.2, +1067.0,   +83.0,  +334.0
1720533540, +3.54, +26.408,   +11.5, +1072.0,   +68.0,  +328.0
1720534140, +3.54, +26.441,   +11.4, +1070.0,   +76.0,  +339.0
1720534740, +3.54, +26.367,   +10.3, +1068.0,   +81.0,  +337.0
1720535340, +3.54, +26.209,    +9.4, +1072.0,   +96.0,  +327.0
1720535940, +3.54, +26.027,    +8.3, +1072.0,   +70.0,  +326.0
1720536540, +3.54, +25.902,    +7.8, +1072.0,   +86.0,  +328.0
1720537140, +3.54, +25.836,    +8.0, +1073.0,   +68.0,  +323.0
1720537740, +3.54, +25.778,    +6.4,  +999.0,   +71.0,  +384.0
1720538340, +3.54, +25.769,    +5.1, +1076.0,   +71.0,  +324.0
1720538940, +3.54, +25.753,    +4.5, +1073.0,   +79.0,  +324.0
1720539540, +3.54, +25.803,    +4.1, +1072.0,   +96.0,  +328.0
1720540140, +3.54, +25.861,    +3.2, +1071.0,   +81.0,  +332.0
1720540740, +3.54, +25.869,    +2.3, +1073.0,   +92.0,  +324.0
1720541340, +3.54, +25.952,    +1.8, +1072.0,  +103.0,  +332.0
1720541940, +3.54, +25.927,    +1.6, +1072.0,  +104.0,  +336.0
1720542540, +3.54, +25.902,    +1.0, +1073.0,   +96.0,  +320.0
1720543140, +3.54, +25.935,    +0.7, +1075.0,  +104.0,  +327.0
1720543740, +3.54, +25.911,    +0.2, +1072.0,   +92.0,  +327.0
1720544340, +3.54, +25.886,    +0.0, +1072.0,   +88.0,  +320.0
1720544940, +3.54, +25.902,    +0.2, +1072.0,   +86.0,  +323.0
1720545540, +3.54, +25.927,    +0.0, +1072.0,   +83.0,  +328.0
1720546140, +3.54, +25.944,    +0.0, +1073.0,  +104.0,  +326.0
1720546740, +3.54, +25.944,    +0.1, +1075.0,   +86.0,  +320.0
1720547340, +3.54, +25.919,    -0.0, +1073.0,   +88.0,  +312.0
1720547940, +3.54, +25.919,    -0.0, +1072.0,   +84.0,  +328.0
1720548540, +3.54, +26.010,    +0.0, +1072.0,   +88.0,  +328.0
1720549140, +3.54, +26.110,    +0.1, +1072.0,   +83.0,  +336.0
1720549740, +3.54, +26.159,    -0.1, +1068.0,   +72.0,  +335.0
1720550340, +3.54, +26.168,    -0.0, +1064.0,   +99.0,  +344.0
1720550940, +3.54, +26.159,    +0.1, +1072.0,   +81.0,  +332.0
1720551540, +3.54, +26.176,    -0.1, +1072.0,   +89.0,  +328.0
1720552140, +3.54, +26.159,    -0.1, +1072.0,   +83.0,  +328.0
1720552740, +3.54, +26.118,    +0.1, +1072.0,   +88.0,  +332.0
1720553340, +3.54, +26.126,    -0.0, +1068.0,   +88.0,  +335.0
1720553940, +3.54, +26.151,    -0.1, +1072.0,  +100.0,  +328.0
1720554540, +3.54, +26.193,    -0.0, +1065.0,   +96.0,  +340.0
1720555140, +3.54, +26.242,    -0.0, +1070.0,   +80.0,  +344.0
1720555740, +3.54, +26.259,    +0.0, +1068.0,   +97.0,  +336.0
1720556340, +3.54, +26.242,    -0.1, +1068.0,   +83.0,  +336.0
1720556940, +3.54, +26.234,    +0.0, +1063.0,   +96.0,  +345.0
1720557540, +3.54, +26.267,    +0.0, +1065.0,   +88.0,  +352.0
1720558140, +3.54, +26.325,    +0.0, +1068.0,   +80.0,  +344.0
1720558740, +3.54, +26.358,    +0.0, +1068.0,   +80.0,  +339.0
1720559340, +3.54, +26.259,    -0.0, +1070.0,   +81.0,  +336.0
1720559940, +3.54, +26.151,    +0.1, +1072.0,   +81.0,  +323.0
1720560540, +3.54, +26.093,    +0.0, +1072.0,   +72.0,  +324.0
1720561140, +3.54, +26.052,    +0.0, +1072.0,   +88.0,  +326.0
1720561740, +3.54, +26.043,    -0.1, +1068.0,   +89.0,  +328.0
1720562340, +3.54, +26.060,    -0.0, +1068.0,   +88.0,  +328.0
1720562940, +3.54, +26.093,    +0.1, +1065.0,   +96.0,  +334.0
1720563540, +3.54, +26.118,    -0.1, +1070.0,   +81.0,  +328.0
1720564140, +3.54, +26.135,    +0.0, +1072.0,   +78.0,  +324.0
1720564740, +3.54, +26.118,    -0.0, +1075.0,   +99.0,  +312.0
1720565340, +3.54, +26.135,    +0.0, +1070.0,   +96.0,  +328.0
1720565940, +3.54, +26.151,    +0.0, +1068.0,  +103.0,  +339.0
1720566540, +3.54, +26.159,    +0.1, +1072.0,   +92.0,  +324.0
1720567140, +3.54, +26.168,    -0.0, +1072.0,   +97.0,  +327.0
1720567740, +3.54, +26.151,    +0.2, +1071.0,   +96.0,  +327.0
1720568340, +3.54, +26.151,    +0.1, +1072.0,   +88.0,  +327.0
1720568940, +3.54, +26.159,    +0.0, +1068.0,  +102.0,  +334.0
1720569540, +3.54, +26.168,    +0.1, +1068.0,   +92.0,  +336.0
1720570140, +3.54, +26.184,    +0.1, +1068.0,  +104.0,  +335.0
1720570740, +3.54, +26.201,    +0.1, +1072.0,   +96.0,  +334.0
1720571340, +3.54, +26.209,    +0.1, +1065.0,  +108.0,  +340.0
1720571940, +3.54, +26.217,    -0.0, +1072.0,   +99.0,  +334.0
1720572540, +3.54, +26.251,    -0.1, +1068.0,   +88.0,  +339.0
1720573140, +3.54, +26.251,    -0.0, +1064.0,   +88.0,  +337.0
1720573740, +3.54, +26.259,    -0.1, +1072.0,   +99.0,  +332.0
1720574340, +3.54, +26.284,    -0.1, +1064.0,  +108.0,  +332.0
1720574940, +3.54, +26.300,    -0.1, +1068.0,   +92.0,  +344.0
1720575540, +3.54, +26.317,    +0.0, +1068.0,   +88.0,  +339.0
1720576140, +3.54, +26.325,    +0.0, +1063.0,   +88.0,  +348.0
1720576740, +3.54, +26.358,    -0.1, +1063.0,  +103.0,  +339.0
1720577340, +3.54, +26.375,    -0.0, +1072.0,   +76.0,  +328.0
1720577940, +3.54, +26.400,    -0.1, +1065.0,   +80.0,  +340.0
1720578540, +3.54, +26.408,    +0.0, +1068.0,   +96.0,  +336.0
1720579140, +3.54, +26.425,    +0.0, +1072.0,  +100.0,  +340.0
1720579740, +3.54, +26.425,    +0.1, +1068.0,   +92.0,  +328.0
1720580340, +3.54, +26.416,    +0.5, +1068.0,   +96.0,  +336.0
1720580940, +3.54, +26.441,    +0.8, +1068.0,   +76.0,  +334.0
1720581540, +3.54, +26.433,    +1.4, +1072.0,   +70.0,  +328.0
1720582140, +3.54, +26.441,    +1.9, +1065.0,   +88.0,  +344.0
