7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1734705540, +3.47, +17.658,    +0.1,  -180.0,  -536.0,  -544.0
1734706140, +3.47, +17.658,    -0.0,  -178.0,  -538.0,  -592.0
1734706740, +3.47, +17.632,    -0.0,  -180.0,  -532.0,  -548.0
1734707340, +3.48, +17.632,    -0.0,  -178.0,  -538.0,  -568.0
1734707940, +3.47, +17.632,    +0.1,  -180.0,  -532.0,  -532.0
1734708540, +3.48, +17.615,    -0.0,  -176.0,  -538.0,  -621.0
1734709140, +3.47, +17.615,    -0.0,  -160.0,  -528.0,  -740.0
1734709740, +3.48, +17.598,    -0.1,  -184.0,  -532.0,  -536.0
1734710340, +3.48, +17.581,    -0.1,  -180.0,  -532.0,  -536.0
1734710940, +3.47, +17.590,    -0.0,  -180.0,  -537.0,  -560.0
1734711540, +3.48, +17.598,    -0.1,  -160.0,  -526.0,  -752.0
1734712140, +3.48, +17.598,    -0.0,  -180.0,  -536.0,  -570.0
1734712740, +3.47, +17.581,    +0.0,  -180.0,  -536.0,  -592.0
1734713340, +3.48, +17.590,    -0.0,  -168.0,  -532.0,  -688.0
1734713940, +3.48, +17.581,    -0.1,  -178.0,  -537.0,  -570.0
1734714540, +3.48, +17.581,    -0.1,  -180.0,  -536.0,  -544.0
1734715140, +3.48, +17.573,    -0.0,  -180.0,  -538.0,  -576.0
1734715740, +3.48, +17.581,    -0.1,  -180.0,  -528.0,  -528.0
1734716340, +3.48, +17.581,    +0.0,  -178.0,  -538.0,  -568.0
1734716940, +3.48, +17.573,    -0.0,  -180.0,  -538.0,  -573.0
1734717540, +3.47, +17.564,    -0.1,  -180.0,  -536.0,  -552.0
1734718140, +3.48, +17.581,    +0.0,  -160.0,  -528.0,  -730.0
1734718740, +3.48, +17.573,    -0.0,  -178.0,  -536.0,  -584.0
1734719340, +3.47, +17.581,    -0.0,  -180.0,  -537.0,  -584.0
1734719940, +3.48, +17.573,    +0.0,  -176.0,  -538.0,  -600.0
1734720540, +3.48, +17.556,    -0.0,  -160.0,  -528.0,  -768.0
1734721140, +3.48, +17.564,    -0.0,  -176.0,  -536.0,  -602.0
1734721740, +3.48, +17.556,    -0.1,  -180.0,  -537.0,  -560.0
1734722340, +3.47, +17.547,    +0.0,  -164.0,  -528.0,  -724.0
1734722940, +3.48, +17.547,    +0.0,  -178.0,  -536.0,  -592.0
1734723540, +3.48, +17.539,    +0.1,  -160.0,  -528.0,  -744.0
1734724140, +3.48, +17.539,    -0.0,  -168.0,  -528.0,  -712.0
1734724740, +3.47, +17.531,    -0.1,  -176.0,  -536.0,  -648.0
1734725340, +3.48, +17.522,    -0.1,  -168.0,  -528.0,  -712.0
1734725940, +3.48, +17.522,    -0.1,  -178.0,  -536.0,  -572.0
1734726540, +3.48, +17.505,    -0.1,  -173.0,  -538.0,  -664.0
1734727140, +3.47, +17.522,    +0.1,  -177.0,  -522.0,  -524.0
1734727740, +3.48, +17.497,    +0.1,  -180.0,  -536.0,  -612.0
1734728340, +3.48, +17.497,    +0.0,  -168.0,  -528.0,  -720.0
1734728940, +3.48, +17.488,    -0.1,  -176.0,  -532.0,  -664.0
1734729540, +3.48, +17.463,    +0.0,  -168.0,  -532.0,  -690.0
1734730140, +3.47, +17.471,    -0.0,  -168.0,  -528.0,  -717.0
1734730740, +3.48, +17.471,    +0.1,  -175.0,  -532.0,  -664.0
1734731340, +3.48, +17.446,    -0.0,  -176.0,  -532.0,  -632.0
1734731940, +3.48, +17.437,    -0.1,  -172.0,  -532.0,  -688.0
1734732540, +3.48, +17.412,    -0.1,  -180.0,  -538.0,  -573.0
1734733140, +3.48, +17.420,    -0.0,  -176.0,  -536.0,  -628.0
1734733740, +3.48, +17.429,    +0.0,  -168.0,  -528.0,  -728.0
1734734340, +3.48, +17.412,    -0.0,  -168.0,  -528.0,  -720.0
1734734940, +3.48, +17.403,    +0.0,  -164.0,  -528.0,  -734.0
1734735540, +3.47, +17.403,    +0.0,  -160.0,  -528.0,  -760.0
1734736140, +3.48, +17.395,    +0.0,  -180.0,  -528.0,  -528.0
1734736740, +3.47, +17.386,    +0.0,  -183.0,  -530.0,  -532.0
1734737340, +3.48, +17.370,    +0.0,  -164.0,  -528.0,  -732.0
1734737940, +3.47, +17.353,    -0.0,  -160.0,  -526.0,  -776.0
1734738540, +3.47, +17.344,    -0.0,  -173.0,  -532.0,  -690.0
1734739140, +3.48, +17.336,    +0.0,  -160.0,  -528.0,  -756.0
1734739740, +3.48, +17.336,    -0.0,  -144.0,  -544.0,  -824.0
1734740340, +3.48, +17.310,    -0.1,  -178.0,  -528.0,  -522.0
1734740940, +3.48, +17.310,    +0.1,  -160.0,  -528.0,  -784.0
1734741540, +3.48, +17.293,    +0.0,  -144.0,  -548.0,  -832.0
1734742140, +3.48, +17.285,    +0.0,  -180.0,  -532.0,  -532.0
1734742740, +3.48, +17.276,    +0.0,  -178.0,  -528.0,  -532.0
1734743340, +3.48, +17.268,    -0.0,  -183.0,  -532.0,  -538.0
1734743940, +3.48, +17.242,    -0.0,  -144.0,  -548.0,  -832.0
1734744540, +3.48, +17.242,    -0.0,  -152.0,  -540.0,  -820.0
1734745140, +3.47, +17.242,    -0.1,  -156.0,  -528.0,  -800.0
1734745740, +3.48, +17.217,    -0.1,  -164.0,  -528.0,  -736.0
1734746340, +3.48, +17.200,    -0.1,  -144.0,  -544.0,  -828.0
1734746940, +3.48, +17.174,    +0.1,  -177.0,  -525.0,  -525.0
1734747540, +3.48, +17.174,    -0.0,  -180.0,  -538.0,  -576.0
1734748140, +3.48, +17.158,    -0.0,  -152.0,  -544.0,  -824.0
1734748740, +3.47, +17.141,    +0.0,  -152.0,  -544.0,  -828.0
1734749340, +3.47, +17.132,    -0.0,  -178.0,  -528.0,  -528.0
1734749940, +3.48, +17.124,    -0.1,  -180.0,  -530.0,  -528.0
1734750540, +3.48, +17.107,    -0.1,  -152.0,  -538.0,  -824.0
1734751140, +3.47, +17.073,    -0.0,  -180.0,  -528.0,  -528.0
1734751740, +3.47, +17.081,    +0.0,  -180.0,  -528.0,  -528.0
1734752340, +3.48, +17.064,    -0.1,  -180.0,  -527.0,  -528.0
1734752940, +3.47, +17.056,    -0.1,  -178.0,  -532.0,  -536.0
1734753540, +3.47, +17.030,    -0.1,  -176.0,  -536.0,  -618.0
1734754140, +3.48, +17.022,    -0.1,  -183.0,  -532.0,  -536.0
1734754740, +3.48, +16.988,    -0.0,  -180.0,  -528.0,  -528.0
1734755340, +3.47, +16.988,    +0.1,  -184.0,  -532.0,  -532.0
1734755940, +3.47, +16.979,    +0.0,  -180.0,  -536.0,  -548.0
1734756540, +3.47, +16.971,    +0.0,  -184.0,  -528.0,  -536.0
1734757140, +3.47, +16.928,    -0.0,  -180.0,  -532.0,  -544.0
1734757740, +3.48, +16.937,    +0.0,  -180.0,  -532.0,  -538.0
1734758340, +3.48, +16.920,    +0.1,  -180.0,  -538.0,  -576.0
1734758940, +3.47, +16.903,    -0.1,  -168.0,  -528.0,  -730.0
1734759540, +3.48, +16.886,    -0.0,  -180.0,  -536.0,  -584.0
1734760140, +3.47, +16.869,    -0.0,  -180.0,  -536.0,  -544.0
1734760740, +3.47, +16.843,    +0.0,  -160.0,  -528.0,  -744.0
1734761340, +3.47, +16.826,    -0.0,  -180.0,  -537.0,  -573.0
1734761940, +3.47, +16.835,    -0.0,  -168.0,  -528.0,  -716.0
1734762540, +3.47, +16.809,    -0.0,  -180.0,  -536.0,  -589.0
1734763140, +3.47, +16.792,    +0.0,  -152.0,  -528.0,  -816.0
1734763740, +3.47, +16.775,    +0.0,  -178.0,  -538.0,  -588.0
1734764340, +3.47, +16.767,    +0.0,  -184.0,  -532.0,  -538.0
1734764940, +3.47, +16.758,    -0.0,  -168.0,  -528.0,  -708.0
1734765540, +3.47, +16.750,    -0.0,  -176.0,  -536.0,  -656.0
1734766140, +3.47, +16.733,    +0.1,  -180.0,  -536.0,  -588.0
