7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1728006540, +3.53, +27.811,    -0.1, +1088.0,  +244.0,  +280.0
1728007140, +3.53, +27.853,    -0.0, +1088.0,  +230.0,  +334.0
1728007740, +3.53, +27.877,    +0.1, +1084.0,  +176.0,  +366.0
1728008340, +3.53, +27.885,    +0.1, +1086.0,  +256.0,  +332.0
1728008940, +3.53, +27.885,    +0.0, +1055.0,  +356.0,  +280.0
1728009540, +3.53, +27.894,    -0.0, +1088.0,  +240.0,  +300.0
1728010140, +3.53, +27.902,    -0.0, +1080.0,  +248.0,  +348.0
1728010740, +3.53, +27.894,    -0.1, +1096.0,  +204.0,  +302.0
1728011340, +3.53, +27.894,    -0.0, +1048.0,  +300.0,  +398.0
1728011940, +3.53, +27.902,    -0.2, +1032.0,  +225.0,  +388.0
1728012540, +3.53, +27.910,    +0.0, +1107.0,  +216.0,  +288.0
1728013140, +3.53, +27.918,    +0.1, +1078.0,  +248.0,  +358.0
1728013740, +3.53, +27.927,    -0.0, +1070.0,  +262.0,  +328.0
1728014340, +3.53, +27.935,    +0.0, +1080.0,  +280.0,  +344.0
1728014940, +3.53, +27.927,    +0.1, +1087.0,  +192.0,  +312.0
1728015540, +3.53, +27.935,    -0.0, +1080.0,  +230.0,  +336.0
1728016140, +3.53, +27.935,    +0.2, +1039.0,  +161.0,  +460.0
1728016740, +3.53, +27.935,    +0.1, +1095.0,  +246.0,  +316.0
1728017340, +3.53, +27.935,    +0.1, +1020.0,  +240.0,  +483.0
1728017940, +3.53, +27.951,    +0.1, +1076.0,  +243.0,  +368.0
1728018540, +3.53, +27.935,    +0.2, +1107.0,  +212.0,  +248.0
1728019140, +3.53, +27.935,    +0.1, +1088.0,  +273.0,  +312.0
1728019740, +3.53, +27.935,    +0.3, +1055.0,  +284.0,  +364.0
1728020340, +3.53, +27.918,    +0.4, +1094.0,  +208.0,  +274.0
1728020940, +3.53, +27.910,    +0.4, +1120.0,  +231.0,  +231.0
1728021540, +3.53, +27.902,    +0.4, +1084.0,  +272.0,  +278.0
1728022140, +3.53, +27.902,    +0.6, +1068.0,  +240.0,  +368.0
1728022740, +3.53, +27.885,    +0.6, +1068.0,  +208.0,  +336.0
1728023340, +3.53, +27.877,    +0.7, +1126.0,  +192.0,  +207.0
1728023940, +3.53, +27.853,    +0.7, +1068.0,  +211.0,  +356.0
1728024540, +3.53, +27.844,    +0.5, +1110.0,  +264.0,  +204.0
1728025140, +3.53, +27.836,    +0.8,  +990.0,  +160.0,  +455.0
1728025740, +3.53, +27.836,    +1.0, +1104.0,  +188.0,  +270.0
1728026340, +3.53, +27.836,    +0.9, +1112.0,  +198.0,  +272.0
1728026940, +3.53, +27.828,    +0.9, +1112.0,  +240.0,  +224.0
1728027540, +3.53, +27.828,    +1.0, +1095.0,  +206.0,  +275.0
1728028140, +3.53, +27.811,    +1.3, +1103.0,  +179.0,  +262.0
1728028740, +3.53, +27.614,    +1.0,  +999.0,  +115.0,  +396.0
1728029340, +3.53, +27.416,    +1.3, +1032.0,  +104.0,  +406.0
1728029940, +3.53, +27.301,    +1.2, +1116.0,  +118.0,  +224.0
1728030540, +3.53, +27.243,    +1.1, +1107.0,  +135.0,  +248.0
1728031140, +3.53, +27.235,    +1.1, +1112.0,  +134.0,  +236.0
1728031740, +3.53, +27.235,    +1.0, +1112.0,  +144.0,  +256.0
1728032340, +3.53, +27.251,    +1.0, +1110.0,  +144.0,  +252.0
1728032940, +3.53, +27.260,    +0.9, +1104.0,  +120.0,  +264.0
1728033540, +3.53, +27.260,    +0.8, +1107.0,  +112.0,  +284.0
1728034140, +3.53, +27.260,    +1.0, +1120.0,   +96.0,  +244.0
1728034740, +3.53, +27.260,    +1.0, +1100.0,  +120.0,  +284.0
1728035340, +3.53, +27.293,    +0.7, +1100.0,  +100.0,  +280.0
1728035940, +3.53, +27.301,    +0.9, +1088.0,  +108.0,  +307.0
1728036540, +3.53, +27.317,    +0.9, +1095.0,   +96.0,  +312.0
1728037140, +3.53, +27.326,    +0.7, +1080.0,  +100.0,  +332.0
1728037740, +3.53, +27.359,    +0.8, +1080.0,  +112.0,  +334.0
1728038340, +3.53, +27.375,    +0.7, +1123.0,   +99.0,  +240.0
1728038940, +3.53, +27.391,    +0.8, +1048.0,  +104.0,  +396.0
1728039540, +3.53, +27.416,    +0.7, +1032.0,   +83.0,  +408.0
1728040140, +3.53, +27.424,    +0.7, +1036.0,   +76.0,  +408.0
1728040740, +3.53, +27.449,    +0.7, +1084.0,   +96.0,  +336.0
1728041340, +3.53, +27.466,    +0.7, +1120.0,  +116.0,  +243.0
1728041940, +3.53, +27.499,    +0.8, +1000.0,   +99.0,  +422.0
1728042540, +3.53, +27.540,    +0.6, +1024.0,   +92.0,  +408.0
1728043140, +3.53, +27.548,    +0.6, +1016.0,   +88.0,  +414.0
1728043740, +3.53, +27.565,    +0.7, +1022.0,   +79.0,  +412.0
1728044340, +3.53, +27.581,    +0.6, +1040.0,   +96.0,  +408.0
1728044940, +3.53, +27.589,    +0.7, +1040.0,   +96.0,  +396.0
1728045540, +3.53, +27.614,    +0.5,  +999.0,   +88.0,  +412.0
1728046140, +3.53, +27.622,    +0.5,  +999.0,   +76.0,  +408.0
1728046740, +3.53, +27.639,    +0.5, +1132.0,   +96.0,  +224.0
1728047340, +3.53, +27.647,    +0.6, +1004.0,   +72.0,  +404.0
1728047940, +3.53, +27.655,    +0.5, +1132.0,   +96.0,  +236.0
1728048540, +3.53, +27.655,    +0.3, +1120.0,  +108.0,  +240.0
1728049140, +3.53, +27.647,    +0.4,  +999.0,   +63.0,  +403.0
1728049740, +3.53, +27.663,    +0.4, +1016.0,   +73.0,  +408.0
1728050340, +3.53, +27.680,    +0.3, +1139.0,   +80.0,  +227.0
1728050940, +3.53, +27.713,    +0.2, +1004.0,   +71.0,  +403.0
1728051540, +3.53, +27.729,    +0.2,  +999.0,   +80.0,  +408.0
1728052140, +3.53, +27.754,    +0.1, +1107.0,  +124.0,  +256.0
1728052740, +3.53, +27.770,    -0.0,  +999.0,   +81.0,  +408.0
1728053340, +3.53, +27.779,    +0.2, +1123.0,  +104.0,  +236.0
1728053940, +3.53, +27.803,    +0.1, +1128.0,  +112.0,  +227.0
1728054540, +3.53, +27.820,    +0.1, +1112.0,  +132.0,  +256.0
1728055140, +3.53, +27.844,    -0.1, +1075.0,  +112.0,  +342.0
1728055740, +3.53, +27.861,    -0.0, +1132.0,   +96.0,  +224.0
1728056340, +3.53, +27.877,    -0.1, +1104.0,  +115.0,  +268.0
1728056940, +3.53, +27.885,    +0.1, +1129.0,  +100.0,  +224.0
1728057540, +3.53, +27.894,    -0.0, +1080.0,   +99.0,  +340.0
1728058140, +3.53, +27.902,    +0.1, +1052.0,   +64.0,  +388.0
1728058740, +3.53, +27.910,    -0.0, +1134.0,   +86.0,  +224.0
1728059340, +3.53, +27.902,    +0.0, +1024.0,   +70.0,  +408.0
1728059940, +3.53, +27.927,    -0.1, +1031.0,   +80.0,  +412.0
1728060540, +3.53, +27.935,    -0.1, +1048.0,   +79.0,  +384.0
1728061140, +3.53, +27.959,    +0.1, +1081.0,   +97.0,  +332.0
1728061740, +3.53, +27.984,    -0.1, +1046.0,   +99.0,  +390.0
1728062340, +3.53, +28.017,    +0.0, +1047.0,   +81.0,  +391.0
1728062940, +3.53, +28.033,    +0.1, +1048.0,   +96.0,  +392.0
1728063540, +3.53, +28.058,    -0.1, +1091.0,  +112.0,  +312.0
1728064140, +3.53, +28.083,    +0.0, +1024.0,   +83.0,  +408.0
1728064740, +3.53, +28.091,    -0.1, +1039.0,   +88.0,  +414.0
1728065340, +3.53, +28.107,    -0.1, +1020.0,  +124.0,  +416.0
1728065940, +3.53, +28.124,    -0.1, +1020.0,  +112.0,  +414.0
1728066540, +3.53, +28.140,    -0.1, +1024.0,  +131.0,  +419.0
1728067140, +3.53, +28.156,    +0.1,  +993.0,  +120.0,  +408.0
1728067740, +3.53, +28.181,    +0.0, +1036.0,  +104.0,  +403.0
1728068340, +3.53, +28.173,    +0.0, +1123.0,  +124.0,  +224.0
1728068940, +3.53, +28.189,    -0.0,  +998.0,  +104.0,  +408.0
1728069540, +3.53, +28.197,    -0.0,  +992.0,  +135.0,  +403.0
1728070140, +3.53, +28.197,    +0.0, +1024.0,   +96.0,  +408.0
1728070740, +3.53, +28.189,    -0.0,  +996.0,  +103.0,  +408.0
1728071340, +3.53, +28.189,    +0.1, +1000.0,   +96.0,  +412.0
1728071940, +3.53, +28.214,    +0.1, +1136.0,   +96.0,  +225.0
1728072540, +3.53, +28.222,    +0.0,  +999.0,   +96.0,  +408.0
1728073140, +3.53, +28.230,    +0.0, +1116.0,  +135.0,  +243.0
1728073740, +3.53, +28.238,    +0.0, +1004.0,   +92.0,  +403.0
1728074340, +3.53, +28.247,    -0.0,  +995.0,  +132.0,  +408.0
1728074940, +3.53, +28.263,    +0.0, +1031.0,   +97.0,  +419.0
1728075540, +3.53, +28.263,    -0.2, +1126.0,  +112.0,  +224.0
1728076140, +3.53, +28.279,    -0.0, +1112.0,  +152.0,  +243.0
1728076740, +3.53, +28.279,    +0.1,  +995.0,  +118.0,  +419.0
1728077340, +3.53, +28.288,    +0.1, +1118.0,  +158.0,  +262.0
1728077940, +3.53, +28.288,    -0.0, +1120.0,  +156.0,  +220.0
1728078540, +3.53, +28.288,    -0.1, +1112.0,  +160.0,  +263.0
1728079140, +3.53, +28.271,    +0.0,  +993.0,   +99.0,  +400.0
1728079740, +3.53, +28.271,    -0.1,  +995.0,  +121.0,  +406.0
1728080340, +3.53, +28.255,    -0.0, +1107.0,  +206.0,  +292.0
1728080940, +3.53, +28.238,    +0.1, +1127.0,  +142.0,  +224.0
1728081540, +3.53, +28.214,    -0.0,  +999.0,  +120.0,  +432.0
1728082140, +3.53, +28.197,    -0.0, +1123.0,  +136.0,  +240.0
1728082740, +3.53, +28.165,    +0.0, +1024.0,  +120.0,  +399.0
1728083340, +3.53, +28.140,    +0.0, +1136.0,  +127.0,  +263.0
1728083940, +3.53, +28.132,    -0.0,  +998.0,  +118.0,  +422.0
1728084540, +3.53, +28.140,    +0.0, +1076.0,  +128.0,  +344.0
1728085140, +3.53, +28.132,    -0.1, +1016.0,  +128.0,  +444.0
1728085740, +3.53, +28.124,    -0.1,  +999.0,  +120.0,  +424.0
1728086340, +3.53, +28.099,    -0.1, +1001.0,  +112.0,  +424.0
1728086940, +3.53, +28.091,    +0.0, +1031.0,  +176.0,  +435.0
1728087540, +3.53, +28.099,    -0.1, +1000.0,  +136.0,  +416.0
1728088140, +3.53, +28.099,    +0.0, +1008.0,  +152.0,  +416.0
1728088740, +3.53, +28.091,    -0.0, +1024.0,   +72.0,  +392.0
1728089340, +3.53, +27.811,    +0.1, +1088.0,  +128.0,  +291.0
1728089940, +3.53, +27.639,    -0.1, +1144.0,   +63.0,  +211.0
1728090540, +3.53, +27.548,    +0.0, +1008.0,   +48.0,  +392.0
1728091140, +3.53, +27.490,    +0.0, +1024.0,   +72.0,  +391.0
1728091740, +3.53, +27.482,    -0.0, +1134.0,   +92.0,  +208.0
1728092340, +3.53, +27.474,    +0.0, +1046.0,   +64.0,  +387.0
1728092940, +3.53, +27.449,    -0.1, +1030.0,   +70.0,  +396.0
