7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1727484540, +3.52, +25.562,    +0.0, +1059.0,   +44.0,  +368.0
1727485140, +3.52, +25.720,    +0.0, +1057.0,   +48.0,  +371.0
1727485740, +3.52, +25.728,    +0.1, +1063.0,   +44.0,  +368.0
1727486340, +3.52, +25.695,    -0.2, +1055.0,   +44.0,  +380.0
1727486940, +3.52, +25.661,    +0.1, +1059.0,   +48.0,  +368.0
1727487540, +3.52, +25.628,    -0.0, +1060.0,   +44.0,  +364.0
1727488140, +3.52, +25.595,    +0.1, +1056.0,   +44.0,  +374.0
1727488740, +3.52, +25.587,    -0.0, +1059.0,   +48.0,  +368.0
1727489340, +3.52, +25.595,    +0.0, +1057.0,   +44.0,  +380.0
1727489940, +3.52, +25.603,    -0.0, +1057.0,   +44.0,  +374.0
1727490540, +3.52, +25.628,    -0.1, +1059.0,   +44.0,  +374.0
1727491140, +3.52, +25.637,    +0.0, +1056.0,   +44.0,  +376.0
1727491740, +3.52, +25.628,    +0.0, +1059.0,   +44.0,  +371.0
1727492340, +3.52, +25.637,    -0.0, +1059.0,   +44.0,  +368.0
1727492940, +3.52, +25.678,    -0.1, +1063.0,   +46.0,  +364.0
1727493540, +3.52, +25.695,    -0.1, +1052.0,   +48.0,  +384.0
1727494140, +3.52, +25.728,    -0.0, +1063.0,   +46.0,  +368.0
1727494740, +3.52, +25.778,    -0.0, +1062.0,   +44.0,  +368.0
1727495340, +3.52, +25.844,    +0.2, +1057.0,   +35.0,  +374.0
1727495940, +3.52, +25.935,    +0.2, +1055.0,   +38.0,  +376.0
1727496540, +3.52, +26.010,    +0.5, +1056.0,   +38.0,  +374.0
1727497140, +3.52, +26.110,    +0.6, +1059.0,   +40.0,  +376.0
1727497740, +3.52, +26.118,    +0.8, +1055.0,   +40.0,  +376.0
1727498340, +3.52, +26.101,    +0.8, +1052.0,   +32.0,  +384.0
1727498940, +3.52, +26.077,    +1.3, +1054.0,   +24.0,  +380.0
1727499540, +3.52, +26.018,    +1.4, +1057.0,   +19.0,  +376.0
1727500140, +3.52, +25.927,    +2.1, +1056.0,   +15.0,  +380.0
1727500740, +3.52, +25.852,    +2.3, +1056.0,   +24.0,  +384.0
1727501340, +3.52, +25.852,    +2.8, +1057.0,   +28.0,  +384.0
1727501940, +3.52, +25.877,    +3.1, +1052.0,   +24.0,  +384.0
1727502540, +3.52, +26.193,    +3.0, +1059.0,   +32.0,  +376.0
1727503140, +3.52, +26.491,    +3.2, +1048.0,   +32.0,  +384.0
1727503740, +3.52, +26.706,    +3.0, +1126.0,   +56.0,  +224.0
1727504340, +3.52, +26.764,    +3.2, +1104.0,   +64.0,  +272.0
1727504940, +3.52, +26.838,    +3.3, +1120.0,   +71.0,  +240.0
1727505540, +3.52, +26.921,    +3.5, +1039.0,   +36.0,  +396.0
1727506140, +3.52, +26.913,    +3.3, +1080.0,   +56.0,  +337.0
1727506740, +3.52, +26.805,    +3.4, +1078.0,   +56.0,  +336.0
1727507340, +3.52, +26.822,    +3.3, +1054.0,   +48.0,  +384.0
1727507940, +3.52, +26.789,    +3.4, +1116.0,   +78.0,  +240.0
1727508540, +3.52, +26.789,    +3.6, +1103.0,   +68.0,  +276.0
1727509140, +3.52, +26.838,    +3.4, +1048.0,   +44.0,  +387.0
1727509740, +3.52, +26.838,    +3.3, +1031.0,   +38.0,  +392.0
1727510340, +3.52, +26.822,    +3.3, +1118.0,   +64.0,  +240.0
1727510940, +3.52, +26.880,    +3.3, +1112.0,   +67.0,  +256.0
1727511540, +3.52, +26.938,    +3.2, +1036.0,   +38.0,  +398.0
1727512140, +3.52, +26.987,    +3.5, +1120.0,   +65.0,  +224.0
1727512740, +3.52, +26.838,    +3.2, +1016.0,   +30.0,  +398.0
1727513340, +3.52, +26.921,    +3.4, +1040.0,   +36.0,  +391.0
1727513940, +3.52, +26.987,    +3.4, +1039.0,   +33.0,  +390.0
1727514540, +3.52, +27.020,    +3.2, +1036.0,   +38.0,  +392.0
1727515140, +3.52, +27.037,    +3.5, +1016.0,   +28.0,  +399.0
1727515740, +3.52, +27.078,    +3.3, +1136.0,   +56.0,  +208.0
1727516340, +3.52, +27.103,    +3.4, +1004.0,   +30.0,  +391.0
1727516940, +3.52, +27.128,    +3.3, +1142.0,   +38.0,  +216.0
1727517540, +3.52, +27.161,    +3.3, +1123.0,   +70.0,  +230.0
1727518140, +3.52, +27.194,    +3.0, +1126.0,   +67.0,  +224.0
1727518740, +3.52, +27.268,    +3.0, +1120.0,   +71.0,  +236.0
1727519340, +3.52, +27.284,    +3.3, +1132.0,   +60.0,  +216.0
1727519940, +3.52, +27.293,    +3.3, +1116.0,   +72.0,  +248.0
1727520540, +3.52, +27.301,    +3.7, +1009.0,   +31.0,  +396.0
1727521140, +3.52, +27.326,    +3.7, +1137.0,   +48.0,  +216.0
1727521740, +3.52, +27.342,    +3.8, +1107.0,   +70.0,  +272.0
1727522340, +3.52, +27.350,    +3.8, +1055.0,   +44.0,  +376.0
1727522940, +3.52, +27.375,    +4.4, +1102.0,   +67.0,  +272.0
1727523540, +3.52, +27.350,    +4.5, +1102.0,   +64.0,  +288.0
1727524140, +3.52, +27.350,    +4.6, +1100.0,   +64.0,  +284.0
1727524740, +3.52, +27.342,    +4.3, +1100.0,   +64.0,  +288.0
1727525340, +3.52, +27.326,    +4.0, +1112.0,   +64.0,  +259.0
1727525940, +3.52, +27.309,    +4.2, +1103.0,   +64.0,  +280.0
1727526540, +3.52, +27.260,    +3.8, +1139.0,   +48.0,  +204.0
1727527140, +3.52, +27.218,    +3.4, +1134.0,   +56.0,  +216.0
1727527740, +3.52, +27.202,    +3.1, +1120.0,   +64.0,  +236.0
1727528340, +3.52, +27.210,    +2.7, +1020.0,   +28.0,  +398.0
1727528940, +3.52, +27.276,    +2.1, +1120.0,   +64.0,  +232.0
1727529540, +3.52, +27.334,    +2.6, +1016.0,   +28.0,  +396.0
1727530140, +3.52, +27.400,    +2.3, +1120.0,   +64.0,  +232.0
1727530740, +3.52, +27.433,    +1.9, +1048.0,   +38.0,  +384.0
1727531340, +3.53, +27.424,    +1.6, +1096.0,   +51.0,  +290.0
1727531940, +3.53, +27.449,    +1.4, +1092.0,   +52.0,  +308.0
1727532540, +3.52, +27.424,    +1.1, +1120.0,   +64.0,  +232.0
1727533140, +3.53, +27.416,    +1.1, +1110.0,   +56.0,  +259.0
1727533740, +3.53, +27.408,    +1.1, +1132.0,   +56.0,  +211.0
1727534340, +3.53, +27.400,    +1.0, +1110.0,   +60.0,  +260.0
1727534940, +3.53, +27.424,    +0.7, +1048.0,   +38.0,  +387.0
1727535540, +3.53, +27.449,    +0.7, +1096.0,   +60.0,  +296.0
1727536140, +3.53, +27.474,    +0.4, +1072.0,   +44.0,  +352.0
1727536740, +3.53, +27.482,    +0.2, +1056.0,   +39.0,  +376.0
