7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1732617540, +3.50, +22.534,    +0.2, +1064.0,  +167.0,  +440.0
1732618140, +3.50, +22.534,    +0.1, +1070.0,  +116.0,  +415.0
1732618740, +3.50, +22.534,    +0.1, +1080.0,   +56.0,  +364.0
1732619340, +3.50, +22.526,    +0.1, +1084.0,   +24.0,  +400.0
1732619940, +3.50, +22.526,    +0.1, +1052.0,  +248.0,  +472.0
1732620540, +3.50, +22.509,    +0.2, +1080.0,   +70.0,  +371.0
1732621140, +3.50, +22.526,    +0.1, +1084.0,   +51.0,  +368.0
1732621740, +3.50, +22.517,    +0.0, +1080.0,   +19.0,  +359.0
1732622340, +3.50, +22.509,    +0.1, +1081.0,   -16.0,  +326.0
1732622940, +3.50, +22.501,    +0.1, +1080.0,   +68.0,  +388.0
1732623540, +3.50, +22.501,    +0.1, +1080.0,   +32.0,  +364.0
1732624140, +3.50, +22.492,    +0.2, +1086.0,   -26.0,  +345.0
1732624740, +3.50, +22.501,    +0.2, +1075.0,   +96.0,  +392.0
1732625340, +3.50, +22.509,    +0.1, +1079.0,   +20.0,  +400.0
1732625940, +3.50, +22.501,    +0.2, +1072.0,  +134.0,  +448.0
1732626540, +3.50, +22.501,    +0.1, +1078.0,   +60.0,  +387.0
1732627140, +3.50, +22.509,    +0.0, +1081.0,   +32.0,  +320.0
1732627740, +3.50, +22.501,    +0.1, +1080.0,   +40.0,  +344.0
1732628340, +3.50, +22.509,    +0.0, +1075.0,   +96.0,  +420.0
1732628940, +3.50, +22.517,    -0.0, +1075.0,   +40.0,  +384.0
1732629540, +3.50, +22.501,    -0.0, +1081.0,   +35.0,  +360.0
1732630140, +3.50, +22.509,    +0.1, +1072.0,  +120.0,  +435.0
1732630740, +3.50, +22.492,    +0.1, +1084.0,   -32.0,  +320.0
1732631340, +3.50, +22.501,    +0.0, +1080.0,   +35.0,  +358.0
1732631940, +3.50, +22.501,    -0.0, +1080.0,   +52.0,  +376.0
1732632540, +3.50, +22.492,    -0.0, +1063.0,  +172.0,  +412.0
1732633140, +3.50, +22.492,    -0.1, +1070.0,  +140.0,  +428.0
1732633740, +3.50, +22.501,    +0.1, +1078.0,   +64.0,  +398.0
1732634340, +3.50, +22.484,    +0.0, +1080.0,   +56.0,  +360.0
1732634940, +3.50, +22.484,    -0.2, +1080.0,   +76.0,  +412.0
1732635540, +3.50, +22.484,    +0.0, +1065.0,  +128.0,  +440.0
1732636140, +3.50, +22.484,    +0.0, +1080.0,   +40.0,  +387.0
1732636740, +3.50, +22.484,    -0.0, +1073.0,   +64.0,  +406.0
1732637340, +3.50, +22.475,    -0.1, +1078.0,  +118.0,  +416.0
1732637940, +3.50, +22.475,    -0.1, +1072.0,   +96.0,  +412.0
1732638540, +3.50, +22.484,    +0.0, +1080.0,   +44.0,  +372.0
1732639140, +3.50, +22.475,    +0.0, +1080.0,   +79.0,  +336.0
1732639740, +3.50, +22.475,    -0.0, +1079.0,   +64.0,  +391.0
1732640340, +3.50, +22.459,    -0.1, +1078.0,   +39.0,  +360.0
1732640940, +3.50, +22.459,    -0.1, +1080.0,   +24.0,  +356.0
1732641540, +3.50, +22.459,    +0.0, +1075.0,   +72.0,  +416.0
1732642140, +3.50, +22.450,    -0.1, +1080.0,   +80.0,  +361.0
1732642740, +3.50, +22.442,    +0.0, +1080.0,   +64.0,  +352.0
1732643340, +3.50, +22.442,    -0.0, +1081.0,   -26.0,  +308.0
1732643940, +3.50, +22.425,    -0.1, +1080.0,   +35.0,  +360.0
1732644540, +3.50, +22.425,    +0.1, +1075.0,   +83.0,  +387.0
1732645140, +3.50, +22.425,    -0.1, +1080.0,   +51.0,  +371.0
1732645740, +3.50, +22.425,    -0.2, +1081.0,   +32.0,  +328.0
1732646340, +3.50, +22.417,    -0.0, +1081.0,   +64.0,  +376.0
1732646940, +3.50, +22.400,    +0.1, +1075.0,   +64.0,  +400.0
1732647540, +3.50, +22.375,    -0.1, +1079.0,   +48.0,  +364.0
1732648140, +3.50, +22.367,    +0.0, +1080.0,   +48.0,  +339.0
1732648740, +3.50, +22.350,    +0.0, +1080.0,   +78.0,  +376.0
1732649340, +3.50, +22.358,    +0.0, +1078.0,   +48.0,  +344.0
1732649940, +3.50, +22.350,    -0.0, +1080.0,   +60.0,  +384.0
1732650540, +3.50, +22.350,    +0.0, +1080.0,   +96.0,  +422.0
1732651140, +3.50, +22.350,    -0.1, +1080.0,   +40.0,  +364.0
1732651740, +3.50, +22.350,    -0.0, +1004.0,   +38.0,  +430.0
1732652340, +3.50, +22.350,    -0.0, +1080.0,   +64.0,  +374.0
1732652940, +3.50, +22.342,    -0.0, +1084.0,   +48.0,  +339.0
1732653540, +3.50, +22.350,    +0.0, +1151.0,   +28.0,  +223.0
1732654140, +3.50, +22.342,    -0.0, +1080.0,   +56.0,  +387.0
1732654740, +3.50, +22.350,    -0.1, +1081.0,   +39.0,  +344.0
1732655340, +3.50, +22.333,    -0.1, +1078.0,   +76.0,  +401.0
1732655940, +3.50, +22.350,    -0.0, +1079.0,   +48.0,  +352.0
1732656540, +3.50, +22.325,    +0.0, +1073.0,   +88.0,  +400.0
1732657140, +3.50, +22.342,    +0.1, +1080.0,   +72.0,  +371.0
1732657740, +3.50, +22.333,    -0.1, +1084.0,   +32.0,  +312.0
1732658340, +3.50, +22.333,    +0.1, +1080.0,   +88.0,  +377.0
1732658940, +3.50, +22.333,    +0.0, +1076.0,   +83.0,  +348.0
1732659540, +3.50, +22.333,    +0.1, +1080.0,   +44.0,  +348.0
1732660140, +3.50, +22.316,    +0.0, +1151.0,   +49.0,  +243.0
1732660740, +3.50, +22.300,    -0.0, +1148.0,   +60.0,  +247.0
1732661340, +3.50, +22.266,    +0.1, +1076.0,   +92.0,  +368.0
1732661940, +3.50, +22.258,    -0.0, +1076.0,  +112.0,  +384.0
1732662540, +3.50, +22.249,    -0.0, +1001.0,   +44.0,  +406.0
1732663140, +3.50, +22.233,    -0.1,  +998.0,   +78.0,  +480.0
1732663740, +3.50, +22.241,    +0.0, +1000.0,   +56.0,  +440.0
1732664340, +3.50, +22.224,    +0.0, +1079.0,   +64.0,  +368.0
1732664940, +3.50, +22.233,    +0.0, +1079.0,   +92.0,  +340.0
1732665540, +3.50, +22.233,    -0.1, +1001.0,   +63.0,  +424.0
1732666140, +3.50, +22.233,    -0.0, +1076.0,   +96.0,  +348.0
1732666740, +3.50, +22.233,    -0.0, +1080.0,   +60.0,  +376.0
1732667340, +3.50, +22.233,    -0.1, +1080.0,   +80.0,  +390.0
1732667940, +3.50, +22.233,    -0.0, +1004.0,   +48.0,  +403.0
1732668540, +3.50, +22.224,    +0.0, +1155.0,   +55.0,  +236.0
1732669140, +3.50, +22.233,    -0.0, +1084.0,   +70.0,  +353.0
1732669740, +3.50, +22.224,    -0.0, +1000.0,   +49.0,  +424.0
1732670340, +3.50, +22.216,    -0.1, +1004.0,   +40.0,  +407.0
1732670940, +3.50, +22.216,    +0.0, +1148.0,   +78.0,  +253.0
1732671540, +3.50, +22.182,    +0.1, +1080.0,   +81.0,  +348.0
1732672140, +3.50, +22.182,    -0.0,  +999.0,   +67.0,  +435.0
1732672740, +3.50, +22.166,    -0.1, +1080.0,   +64.0,  +334.0
1732673340, +3.50, +22.157,    -0.0, +1086.0,   +60.0,  +376.0
1732673940, +3.50, +22.149,    -0.1, +1078.0,   +51.0,  +352.0
1732674540, +3.50, +22.149,    -0.0, +1148.0,   +47.0,  +264.0
1732675140, +3.50, +22.149,    -0.0, +1004.0,   +48.0,  +396.0
1732675740, +3.50, +22.149,    +0.0, +1148.0,   +63.0,  +271.0
1732676340, +3.50, +22.157,    -0.0, +1004.0,   +44.0,  +428.0
1732676940, +3.50, +22.141,    +0.0, +1004.0,   +35.0,  +428.0
1732677540, +3.50, +22.141,    -0.0, +1004.0,   +40.0,  +422.0
1732678140, +3.50, +22.141,    -0.1, +1080.0,   +62.0,  +371.0
1732678740, +3.50, +22.149,    -0.0, +1078.0,   +83.0,  +368.0
1732679340, +3.50, +22.141,    -0.0, +1150.0,   +31.0,  +267.0
1732679940, +3.50, +22.149,    -0.0, +1086.0,   +56.0,  +352.0
1732680540, +3.50, +22.149,    +0.0, +1004.0,   +24.0,  +415.0
1732681140, +3.50, +22.149,    +0.0, +1078.0,   +56.0,  +368.0
1732681740, +3.50, +22.157,    -0.0, +1080.0,   +56.0,  +376.0
1732682340, +3.50, +22.157,    -0.0, +1084.0,   +64.0,  +387.0
1732682940, +3.50, +22.174,    -0.0, +1086.0,   +64.0,  +355.0
1732683540, +3.50, +22.174,    -0.1, +1148.0,   +38.0,  +267.0
1732684140, +3.50, +22.174,    -0.0, +1080.0,   +64.0,  +355.0
1732684740, +3.50, +22.166,    +0.0, +1081.0,   +64.0,  +352.0
1732685340, +3.50, +22.174,    +0.0, +1150.0,   +49.0,  +252.0
1732685940, +3.50, +22.174,    +0.1, +1004.0,   +35.0,  +414.0
1732686540, +3.50, +22.174,    +0.1, +1004.0,   +17.0,  +417.0
1732687140, +3.50, +22.166,    +0.2, +1001.0,   +44.0,  +435.0
1732687740, +3.50, +22.166,    +0.1, +1001.0,   +33.0,  +428.0
1732688340, +3.50, +22.174,    +0.2, +1150.0,   +47.0,  +281.0
1732688940, +3.50, +22.166,    +0.2, +1004.0,   +28.0,  +415.0
1732689540, +3.50, +22.166,    +0.0, +1152.0,   +39.0,  +239.0
1732690140, +3.50, +22.182,    +0.1, +1004.0,   +35.0,  +432.0
1732690740, +3.50, +22.174,    +0.1, +1004.0,   +32.0,  +423.0
1732691340, +3.50, +22.166,    +0.1, +1080.0,   +64.0,  +374.0
1732691940, +3.50, +22.166,    +0.0, +1153.0,   +43.0,  +239.0
1732692540, +3.50, +22.149,    +0.1, +1152.0,   +32.0,  +236.0
1732693140, +3.50, +22.157,    +0.1, +1084.0,   +64.0,  +380.0
1732693740, +3.50, +22.141,    +0.1, +1081.0,   +71.0,  +344.0
1732694340, +3.50, +22.132,    +0.1, +1004.0,   +48.0,  +424.0
1732694940, +3.50, +22.107,    -0.0, +1004.0,   +35.0,  +384.0
1732695540, +3.50, +22.082,    +0.1, +1148.0,   +45.0,  +271.0
1732696140, +3.50, +22.082,    +0.0, +1000.0,   +56.0,  +400.0
1732696740, +3.50, +22.082,    -0.0, +1076.0,   +92.0,  +356.0
1732697340, +3.50, +22.074,    +0.2, +1084.0,   +80.0,  +368.0
1732697940, +3.50, +22.082,    +0.1, +1086.0,   +70.0,  +352.0
1732698540, +3.50, +22.074,    +0.0, +1148.0,   +56.0,  +271.0
1732699140, +3.50, +22.065,    +0.0,  +999.0,   +62.0,  +435.0
1732699740, +3.50, +22.065,    +0.0, +1078.0,  +102.0,  +386.0
1732700340, +3.50, +22.057,    +0.1, +1001.0,   +64.0,  +414.0
1732700940, +3.50, +22.065,    -0.0, +1080.0,   +86.0,  +364.0
