7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1730529540, +3.49, +21.018,    +0.3,  +999.0,   +72.0,  +422.0
1730530140, +3.49, +21.026,    +0.3, +1148.0,   +83.0,  +231.0
1730530740, +3.49, +21.034,    +0.4, +1091.0,   +96.0,  +320.0
1730531340, +3.49, +21.043,    +0.3, +1004.0,   +70.0,  +416.0
1730531940, +3.49, +21.034,    +0.4, +1000.0,   +63.0,  +408.0
1730532540, +3.49, +21.093,    +0.4, +1100.0,  +112.0,  +300.0
1730533140, +3.49, +21.144,    +0.4,  +999.0,   +76.0,  +423.0
1730533740, +3.49, +21.127,    +0.5, +1004.0,   +64.0,  +414.0
1730534340, +3.49, +21.060,    +0.5, +1132.0,   +92.0,  +224.0
1730534940, +3.49, +21.085,    +0.3, +1132.0,  +103.0,  +211.0
1730535540, +3.49, +21.152,    +0.3, +1088.0,  +118.0,  +318.0
1730536140, +3.49, +21.211,    +0.2, +1088.0,  +120.0,  +312.0
1730536740, +3.49, +21.236,    +0.3, +1084.0,  +120.0,  +340.0
1730537340, +3.49, +21.244,    +0.2, +1088.0,  +120.0,  +316.0
1730537940, +3.49, +21.244,    +0.4, +1092.0,  +116.0,  +320.0
1730538540, +3.49, +21.219,    +0.2, +1086.0,  +140.0,  +340.0
1730539140, +3.49, +21.303,    +0.3,  +993.0,  +120.0,  +424.0
1730539740, +3.49, +21.554,    +0.1, +1124.0,  +192.0,  +240.0
1730540340, +3.49, +21.722,    +0.2,  +990.0,  +152.0,  +428.0
1730540940, +3.49, +21.873,    +0.1, +1056.0,  +248.0,  +387.0
1730541540, +3.49, +22.015,    +0.4,  +999.0,   +94.0,  +415.0
1730542140, +3.49, +21.839,    +0.3,  +995.0,  +111.0,  +415.0
1730542740, +3.49, +21.663,    +0.2,  +992.0,  +136.0,  +430.0
1730543340, +3.50, +21.504,    +0.3,  +995.0,  +112.0,  +408.0
1730543940, +3.49, +21.387,    +0.2,  +998.0,   +96.0,  +409.0
1730544540, +3.50, +21.152,    +0.2, +1091.0,   +96.0,  +328.0
1730545140, +3.49, +20.967,    +0.3, +1020.0,   +67.0,  +416.0
1730545740, +3.49, +20.867,    +0.2, +1100.0,   +96.0,  +304.0
1730546340, +3.49, +20.867,    +0.2, +1084.0,   +92.0,  +337.0
1730546940, +3.50, +20.867,    +0.4, +1118.0,  +112.0,  +256.0
1730547540, +3.49, +20.883,    +0.2, +1129.0,  +128.0,  +216.0
1730548140, +3.49, +20.967,    +0.2, +1000.0,   +96.0,  +400.0
1730548740, +3.50, +21.144,    +0.3, +1088.0,  +172.0,  +320.0
1730549340, +3.50, +21.362,    +0.1,  +998.0,  +147.0,  +414.0
1730549940, +3.50, +21.571,    +0.1, +1080.0,  +160.0,  +336.0
1730550540, +3.49, +21.697,    +0.2,  +993.0,  +120.0,  +423.0
1730551140, +3.49, +21.789,    +0.1,  +992.0,  +127.0,  +416.0
1730551740, +3.49, +21.898,    +0.2,  +992.0,  +144.0,  +422.0
1730552340, +3.49, +21.998,    +0.2,  +993.0,  +140.0,  +432.0
1730552940, +3.49, +22.074,    +0.1,  +992.0,  +134.0,  +423.0
1730553540, +3.50, +22.141,    +0.1,  +992.0,  +152.0,  +399.0
1730554140, +3.50, +22.216,    +0.1,  +999.0,  +108.0,  +408.0
1730554740, +3.50, +22.224,    +0.1,  +992.0,  +137.0,  +422.0
1730555340, +3.50, +22.241,    +0.0,  +992.0,  +145.0,  +422.0
