7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1731486540, +3.50, +23.286,    +0.0, +1075.0,   +78.0,  +358.0
1731487140, +3.50, +23.295,    +0.1, +1075.0,   +76.0,  +368.0
1731487740, +3.50, +23.295,    -0.0, +1075.0,   +76.0,  +368.0
1731488340, +3.50, +23.286,    +0.0, +1075.0,   +70.0,  +368.0
1731488940, +3.50, +23.295,    +0.1, +1072.0,   +70.0,  +377.0
1731489540, +3.50, +23.303,    +0.0, +1068.0,   +72.0,  +384.0
1731490140, +3.50, +23.295,    -0.0, +1072.0,   +80.0,  +368.0
1731490740, +3.50, +23.295,    -0.1, +1072.0,   +70.0,  +374.0
1731491340, +3.50, +23.303,    +0.0, +1076.0,   +72.0,  +358.0
1731491940, +3.50, +23.303,    +0.0, +1073.0,   +70.0,  +368.0
1731492540, +3.50, +23.303,    -0.1, +1072.0,   +64.0,  +374.0
1731493140, +3.50, +23.303,    -0.1, +1072.0,   +72.0,  +372.0
1731493740, +3.50, +23.303,    +0.0, +1072.0,   +76.0,  +374.0
1731494340, +3.50, +23.295,    -0.1, +1068.0,   +76.0,  +376.0
1731494940, +3.50, +23.286,    +0.1, +1072.0,   +80.0,  +368.0
1731495540, +3.50, +23.295,    -0.0, +1075.0,   +76.0,  +376.0
1731496140, +3.50, +23.270,    -0.1, +1075.0,   +80.0,  +360.0
1731496740, +3.50, +23.295,    -0.0, +1072.0,   +78.0,  +368.0
1731497340, +3.50, +23.303,    -0.0, +1072.0,   +76.0,  +372.0
1731497940, +3.50, +23.286,    +0.1, +1073.0,   +72.0,  +366.0
1731498540, +3.50, +23.278,    -0.0, +1072.0,   +80.0,  +372.0
1731499140, +3.50, +23.286,    -0.0, +1078.0,   +76.0,  +364.0
1731499740, +3.50, +23.286,    -0.1, +1076.0,   +79.0,  +368.0
1731500340, +3.50, +23.286,    -0.0, +1075.0,   +80.0,  +368.0
1731500940, +3.50, +23.278,    -0.0, +1072.0,   +72.0,  +374.0
1731501540, +3.50, +23.286,    -0.1, +1068.0,   +72.0,  +376.0
1731502140, +3.50, +23.286,    +0.0, +1072.0,   +72.0,  +376.0
