7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1732704540, +3.50, +22.090,    +0.1, +1080.0,   +84.0,  +391.0
1732705140, +3.50, +22.090,    +0.1, +1080.0,   +88.0,  +376.0
1732705740, +3.50, +22.090,    -0.0,  +999.0,   +72.0,  +435.0
1732706340, +3.50, +22.107,    +0.0, +1080.0,   +86.0,  +384.0
1732706940, +3.50, +22.090,    +0.1,  +999.0,   +78.0,  +432.0
1732707540, +3.50, +22.090,    +0.0, +1144.0,   +67.0,  +255.0
1732708140, +3.50, +22.107,    +0.1, +1001.0,   +60.0,  +448.0
1732708740, +3.50, +22.107,    +0.1, +1148.0,   +63.0,  +255.0
1732709340, +3.50, +22.124,    +0.1, +1148.0,   +49.0,  +271.0
1732709940, +3.50, +22.124,    +0.1, +1148.0,   +63.0,  +255.0
1732710540, +3.50, +22.124,    +0.0, +1148.0,   +51.0,  +255.0
1732711140, +3.50, +22.141,    +0.0, +1078.0,   +86.0,  +384.0
1732711740, +3.50, +22.132,    +0.1, +1004.0,   +51.0,  +423.0
1732712340, +3.50, +22.157,    +0.1, +1076.0,   +72.0,  +376.0
1732712940, +3.50, +22.157,    +0.0, +1000.0,   +51.0,  +432.0
1732713540, +3.50, +22.182,    -0.0, +1080.0,   +56.0,  +358.0
1732714140, +3.50, +22.182,    +0.0, +1080.0,   +84.0,  +387.0
1732714740, +3.50, +22.174,    +0.1, +1080.0,   +76.0,  +368.0
1732715340, +3.50, +22.174,    +0.0, +1151.0,   +54.0,  +263.0
1732715940, +3.50, +22.191,    +0.0, +1004.0,   +39.0,  +425.0
1732716540, +3.50, +22.199,    +0.0, +1078.0,   +67.0,  +374.0
1732717140, +3.50, +22.208,    -0.1, +1080.0,   +71.0,  +372.0
1732717740, +3.50, +22.208,    +0.0, +1084.0,   +83.0,  +372.0
1732718340, +3.50, +22.216,    -0.1, +1080.0,   +64.0,  +376.0
1732718940, +3.50, +22.224,    -0.0, +1001.0,   +46.0,  +428.0
1732719540, +3.50, +22.216,    +0.0, +1078.0,   +56.0,  +364.0
1732720140, +3.50, +22.258,    +0.0, +1080.0,   +56.0,  +353.0
1732720740, +3.50, +22.258,    +0.0, +1084.0,   +56.0,  +360.0
1732721340, +3.50, +22.283,    -0.0, +1080.0,   +56.0,  +376.0
1732721940, +3.50, +22.300,    -0.0, +1081.0,   +64.0,  +364.0
1732722540, +3.50, +22.291,    -0.1, +1080.0,   +56.0,  +360.0
1732723140, +3.50, +22.300,    -0.1, +1080.0,   +51.0,  +380.0
1732723740, +3.50, +22.308,    -0.1, +1079.0,   +64.0,  +384.0
1732724340, +3.50, +22.316,    +0.0, +1080.0,   +64.0,  +368.0
1732724940, +3.50, +22.316,    -0.0, +1078.0,   +62.0,  +380.0
1732725540, +3.50, +22.350,    -0.0, +1081.0,   +48.0,  +376.0
1732726140, +3.50, +22.342,    -0.0, +1080.0,   +51.0,  +368.0
1732726740, +3.50, +22.333,    +0.1, +1078.0,   +67.0,  +376.0
1732727340, +3.50, +22.333,    +0.0, +1080.0,   +64.0,  +368.0
1732727940, +3.50, +22.358,    +0.0, +1080.0,   +64.0,  +376.0
1732728540, +3.50, +22.350,    -0.0, +1080.0,   +70.0,  +371.0
1732729140, +3.50, +22.333,    -0.1, +1080.0,   +60.0,  +368.0
1732729740, +3.50, +22.316,    +0.1, +1080.0,   +56.0,  +376.0
1732730340, +3.50, +22.316,    -0.0, +1084.0,   +64.0,  +355.0
1732730940, +3.50, +22.308,    +0.1, +1075.0,   +64.0,  +390.0
1732731540, +3.50, +22.300,    -0.0, +1079.0,   +65.0,  +371.0
1732732140, +3.50, +22.300,    +0.0, +1080.0,   +67.0,  +368.0
1732732740, +3.50, +22.291,    +0.0, +1080.0,   +60.0,  +352.0
