7530-303058
OS REV: 1.08 Sensor Cal: 1706256000 Averages: 30
Time (sec),  Bat (Volts),   T (deg C),  PAR (umol/(s m^2))  Ax (mg), Ay (mg), Az (mg)
1734096540, +3.49, +22.090,    +6.4,  -781.0,  -856.0,  -212.0
1734097140, +3.49, +21.965,    +5.7,  -784.0,  -856.0,  -212.0
1734097740, +3.49, +21.822,    +1.1,  -780.0,  -856.0,  -212.0
1734098340, +3.49, +21.605,    +1.0,  -776.0,  -856.0,  -220.0
1734098940, +3.49, +21.378,    +0.9,  -744.0,  -832.0,  -120.0
1734099540, +3.49, +21.185,    +0.9,  -745.0,  -831.0,  -120.0
1734100140, +3.49, +21.001,    +0.6,  -745.0,  -829.0,  -124.0
1734100740, +3.49, +20.816,    +0.3,  -745.0,  -832.0,  -120.0
1734101340, +3.49, +20.665,    +0.1,  -746.0,  -829.0,  -121.0
1734101940, +3.49, +20.506,    -0.1,  -768.0,  -848.0,  -144.0
1734102540, +3.49, +20.371,    +0.0,  -776.0,  -856.0,  -185.0
1734103140, +3.49, +20.262,    -0.1,  -768.0,  -888.0,  -368.0
1734103740, +3.49, +20.153,    -0.1,  -784.0,  -856.0,  -244.0
1734104340, +3.49, +20.086,    -0.0,  -749.0,  -832.0,  -120.0
1734104940, +3.49, +19.985,    +0.0,  -756.0,  -836.0,  -125.0
1734105540, +3.49, +19.951,    -0.0,  -784.0,  -856.0,  -250.0
1734106140, +3.49, +19.918,    +0.0,  -776.0,  -852.0,  -168.0
1734106740, +3.49, +19.876,    +0.0,  -784.0,  -852.0,  -256.0
1734107340, +3.49, +19.834,    -0.1,  -784.0,  -856.0,  -250.0
1734107940, +3.49, +19.792,    -0.1,  -781.0,  -856.0,  -252.0
1734108540, +3.49, +19.758,    -0.1,  -784.0,  -856.0,  -256.0
1734109140, +3.49, +19.724,    -0.1,  -783.0,  -852.0,  -236.0
1734109740, +3.49, +19.682,    -0.0,  -780.0,  -852.0,  -308.0
1734110340, +3.49, +19.657,    +0.0,  -784.0,  -852.0,  -282.0
1734110940, +3.49, +19.615,    -0.0,  -768.0,  -856.0,  -360.0
1734111540, +3.49, +19.581,    -0.1,  -784.0,  -852.0,  -280.0
1734112140, +3.49, +19.548,    -0.0,  -776.0,  -848.0,  -314.0
1734112740, +3.49, +19.489,    -0.1,  -768.0,  -888.0,  -368.0
1734113340, +3.49, +19.421,    +0.0,  -752.0,  -832.0,  -124.0
1734113940, +3.49, +19.278,    -0.0,  -780.0,  -858.0,  -218.0
1734114540, +3.49, +19.068,    -0.0,  -780.0,  -856.0,  -226.0
1734115140, +3.49, +18.764,    -0.1,  -745.0,  -829.0,  -120.0
1734115740, +3.49, +18.477,    +0.0,  -776.0,  -856.0,  -180.0
1734116340, +3.49, +18.241,    +0.0,  -768.0,  -878.0,  -354.0
1734116940, +3.49, +18.047,    +0.0,  -756.0,  -840.0,  -122.0
1734117540, +3.49, +17.878,    +0.0,  -768.0,  -856.0,  -154.0
1734118140, +3.49, +17.751,    +0.0,  -780.0,  -856.0,  -200.0
1734118740, +3.49, +17.658,    -0.0,  -768.0,  -858.0,  -366.0
1734119340, +3.49, +17.564,    -0.0,  -784.0,  -848.0,  -308.0
1734119940, +3.49, +17.471,    -0.1,  -776.0,  -852.0,  -336.0
1734120540, +3.49, +17.437,    +0.1,  -776.0,  -848.0,  -336.0
1734121140, +3.49, +17.395,    -0.0,  -768.0,  -864.0,  -372.0
1734121740, +3.49, +17.319,    -0.0,  -751.0,  -829.0,  -120.0
1734122340, +3.49, +17.166,    +0.0,  -776.0,  -848.0,  -154.0
1734122940, +3.49, +16.979,    -0.0,  -781.0,  -858.0,  -194.0
1734123540, +3.49, +16.835,    -0.1,  -784.0,  -856.0,  -237.0
1734124140, +3.49, +16.682,    -0.0,  -745.0,  -825.0,  -113.0
1734124740, +3.48, +16.537,    +0.1,  -756.0,  -840.0,  -121.0
1734125340, +3.48, +16.461,    +0.1,  -760.0,  -840.0,  -122.0
1734125940, +3.49, +16.350,    -0.1,  -760.0,  -840.0,  -124.0
1734126540, +3.48, +16.231,    +0.0,  -761.0,  -840.0,  -122.0
1734127140, +3.48, +16.137,    +0.1,  -780.0,  -856.0,  -212.0
1734127740, +3.48, +16.060,    -0.0,  -784.0,  -856.0,  -234.0
1734128340, +3.48, +16.009,    +0.0,  -784.0,  -856.0,  -220.0
1734128940, +3.48, +15.932,    -0.1,  -784.0,  -856.0,  -228.0
1734129540, +3.48, +15.829,    -0.0,  -784.0,  -858.0,  -216.0
1734130140, +3.48, +15.795,    +0.1,  -784.0,  -858.0,  -234.0
1734130740, +3.48, +15.770,    +0.1,  -783.0,  -858.0,  -224.0
1734131340, +3.48, +15.727,    +0.0,  -768.0,  -856.0,  -344.0
1734131940, +3.48, +15.650,    +0.0,  -776.0,  -856.0,  -320.0
1734132540, +3.48, +15.556,    -0.1,  -756.0,  -845.0,  -121.0
1734133140, +3.48, +15.444,    +0.0,  -762.0,  -848.0,  -124.0
1734133740, +3.48, +15.350,    +0.0,  -765.0,  -848.0,  -128.0
1734134340, +3.48, +15.316,    +0.0,  -784.0,  -858.0,  -224.0
1734134940, +3.48, +15.256,    -0.0,  -784.0,  -856.0,  -296.0
1734135540, +3.48, +15.178,    +0.0,  -781.0,  -858.0,  -237.0
1734136140, +3.48, +15.110,    -0.1,  -776.0,  -858.0,  -280.0
1734136740, +3.48, +15.015,    -0.1,  -746.0,  -832.0,  -114.0
1734137340, +3.48, +14.938,    +0.0,  -768.0,  -856.0,  -336.0
1734137940, +3.48, +14.895,    +0.1,  -760.0,  -842.0,  -116.0
1734138540, +3.48, +14.834,    -0.0,  -744.0,  -832.0,  -113.0
1734139140, +3.48, +14.766,    -0.1,  -764.0,  -848.0,  -125.0
1734139740, +3.48, +14.731,    +0.0,  -768.0,  -856.0,  -138.0
1734140340, +3.48, +14.662,    +0.1,  -752.0,  -842.0,  -116.0
1734140940, +3.48, +14.576,    -0.0,  -760.0,  -848.0,  -116.0
1734141540, +3.48, +14.541,    -0.0,  -764.0,  -852.0,  -136.0
1734142140, +3.47, +14.498,    -0.0,  -781.0,  -860.0,  -269.0
1734142740, +3.47, +14.447,    +0.0,  -781.0,  -864.0,  -208.0
1734143340, +3.47, +14.369,    -0.0,  -784.0,  -858.0,  -244.0
1734143940, +3.47, +14.308,    -0.0,  -780.0,  -852.0,  -320.0
1734144540, +3.47, +14.230,    -0.0,  -768.0,  -856.0,  -348.0
1734145140, +3.47, +14.127,    +0.0,  -768.0,  -912.0,  -353.0
1734145740, +3.47, +13.988,    -0.1,  -748.0,  -832.0,  -113.0
1734146340, +3.47, +13.875,    +0.0,  -756.0,  -844.0,  -120.0
1734146940, +3.47, +13.840,    +0.0,  -768.0,  -852.0,  -128.0
1734147540, +3.47, +13.771,    +0.0,  -781.0,  -863.0,  -264.0
1734148140, +3.47, +13.780,    +0.0,  -768.0,  -856.0,  -128.0
1734148740, +3.47, +13.762,    -0.1,  -781.0,  -858.0,  -276.0
1734149340, +3.47, +13.745,    +0.0,  -768.0,  -856.0,  -141.0
1734149940, +3.47, +13.675,    -0.0,  -781.0,  -861.0,  -208.0
1734150540, +3.47, +13.649,    -0.1,  -781.0,  -864.0,  -232.0
1734151140, +3.47, +13.614,    +0.1,  -776.0,  -856.0,  -308.0
1734151740, +3.47, +13.527,    +0.2,  -784.0,  -856.0,  -312.0
1734152340, +3.47, +13.431,    +0.4,  -744.0,  -831.0,  -112.0
1734152940, +3.47, +13.335,    +0.9,  -760.0,  -848.0,  -116.0
1734153540, +3.47, +13.327,    +1.4,  -749.0,  -840.0,  -114.0
1734154140, +3.47, +13.370,    +2.4,  -746.0,  -832.0,  -112.0
1734154740, +3.47, +13.501,    +3.7,  -768.0,  -888.0,  -374.0
1734155340, +3.47, +13.701,    +3.6,  -768.0,  -860.0,  -148.0
1734155940, +3.47, +13.910,    +2.5,  -756.0,  -848.0,  -116.0
1734156540, +3.47, +14.101,    +6.1,  -744.0,  -832.0,  -111.0
1734157140, +3.47, +14.343,    +3.1,  -768.0,  -860.0,  -351.0
1734157740, +3.47, +14.576,    +7.9,  -762.0,  -852.0,  -120.0
1734158340, +3.47, +14.869,    +9.4,  -756.0,  -848.0,  -116.0
1734158940, +3.47, +15.230,   +10.9,  -780.0,  -864.0,  -192.0
1734159540, +3.47, +15.607,   +12.6,  -780.0,  -864.0,  -221.0
1734160140, +3.47, +16.043,   +14.1,  -760.0,  -848.0,  -116.0
